Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10703;25;8
Rust(Stadt);102;2021;1329;5;0
Eisenstadt-Umgebung;103;44488;30218;78;14
Güssing;104;25809;16943;101;5
Jennersdorf;105;17216;10101;44;4
Mattersburg;106;40731;27008;88;12
Neusiedl am See;107;61358;42763;85;36
Oberpullendorf;108;37556;25177;68;1
Oberwart;109;54682;34746;145;10
Klagenfurt Stadt;201;103297;59492;304;19
Villach Stadt;202;64125;35820;174;13
Hermagor;203;18069;10715;66;3
Klagenfurt Land;204;61114;36059;127;11
Sankt Veit an der Glan;205;53953;33107;167;6
Spittal an der Drau;206;75725;44655;275;6
Villach Land;207;65635;38650;204;2
Völkermarkt;208;41947;26658;121;3
Wolfsberg;209;52352;30386;203;5
Feldkirchen;210;29949;17389;83;0
Krems an der Donau(Stadt);301;24930;15888;75;7
Sankt Pölten(Stadt);302;56697;38022;146;14
Waidhofen an der Ybbs(Stadt);303;11187;8138;59;3
Wiener Neustadt(Stadt);304;47407;31178;223;8
Amstetten;305;117442;90194;309;13
Baden;306;148765;100028;364;52
Bruck an der Leitha;307;107297;74265;220;50
Gänserndorf;308;107504;71055;305;39
Gmünd;309;36152;23179;158;1
Hollabrunn;310;51879;32910;116;16
Horn;311;30875;19216;60;3
Korneuburg;312;92442;63515;146;38
Krems(Land);313;56840;38891;163;12
Lilienfeld;314;25491;17785;111;0
Melk;315;78779;59564;504;11
Mistelbach;316;76641;50237;107;24
Mödling;317;120412;81784;308;61
Neunkirchen;318;87048;57774;251;27
Sankt Pölten(Land);319;133497;95268;336;33
Scheibbs;320;41711;31547;98;4
Tulln;321;107723;72031;214;45
Waidhofen an der Thaya;322;25644;17106;80;2
Wiener Neustadt(Land);323;80020;54192;218;9
Zwettl;325;41757;30269;84;14
Linz(Stadt);401;208445;127290;474;42
Steyr(Stadt);402;37915;23389;84;3
Wels(Stadt);403;63542;40420;165;3
Braunau am Inn;404;108388;77191;270;12
Eferding;405;33715;23392;81;2
Freistadt;406;67638;48557;202;7
Gmunden;407;102765;71153;256;11
Grieskirchen;408;65929;47903;159;6
Kirchdorf an der Krems;409;57882;39563;167;1
Linz-Land;410;154320;101272;296;36
Perg;411;69905;50793;155;5
Ried im Innkreis;412;62535;44979;170;10
Rohrbach;413;57034;40796;165;5
Schärding;414;57750;39932;156;2
Steyr-Land;415;61494;43491;158;7
Urfahr-Umgebung;416;87466;62761;161;12
Vöcklabruck;417;139989;100329;340;21
Wels-Land;418;75514;54544;123;13
Salzburg(Stadt);501;155743;103656;342;32
Hallein;502;61262;45996;148;7
Salzburg-Umgebung;503;155982;117653;318;20
Sankt Johann im Pongau;504;81962;57550;184;3
Tamsweg;505;20327;13947;68;1
Zell am See;506;89017;56700;201;3
Graz(Stadt);601;293929;173846;609;75
Deutschlandsberg;603;61092;36421;184;9
Graz-Umgebung;606;161131;99990;441;37
Leibnitz;610;86399;53492;195;17
Leoben;611;59341;31784;197;9
Liezen;612;79739;46823;229;9
Murau;614;27343;15167;60;2
Voitsberg;616;51165;28378;191;2
Weiz;617;91844;56859;259;15
Murtal;620;71398;39332;294;10
Bruck-Mürzzuschlag;621;98394;51850;359;15
Hartberg-Fürstenfeld;622;91091;55189;311;8
Südoststeiermark;623;84024;50480;296;16
Innsbruck-Stadt;701;130599;86570;261;24
Imst;702;61843;43191;103;2
Innsbruck-Land;703;183827;126142;292;30
Kitzbühel;704;65482;42031;102;7
Kufstein;705;112301;75606;256;7
Landeck;706;44681;32292;93;4
Lienz;707;48854;33978;148;2
Reutte;708;33427;21708;34;3
Schwaz;709;85478;54233;222;5
Bludenz;801;64943;43375;99;3
Bregenz;802;136369;86132;242;11
Dornbirn;803;91344;59552;171;10
Feldkirch;804;110547;72750;179;12
Wien;900;1951354;1419076;4807;962
