Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"112,4",131,"6176,60",7197
Baden,Niederösterreich,"122,7",180,"3779,20",5546
Bludenz,Vorarlberg,"85,8",55,"5118,00",3281
Braunau am Inn,Oberösterreich,"142,1",150,"5022,10",5301
Bregenz,Vorarlberg,"73,3",99,"5233,80",7065
Bruck an der Leitha,Niederösterreich,"88,7",92,"3246,70",3368
Bruck-Mürzzuschlag,Steiermark,150,148,"4342,60",4286
Deutschlandsberg,Steiermark,"233,3",142,"4071,20",2478
Dornbirn,Vorarlberg,"144,6",130,"6519,70",5862
Eferding,Oberösterreich,"87,4",29,"6627,90",2199
Eisenstadt,Burgenland,"40,5",6,"3860,70",572
Eisenstadt-Umgebung,Burgenland,74,32,"3284,30",1420
Feldkirch,Vorarlberg,86,93,"5667,10",6128
Feldkirchen,Kärnten,"110,4",33,"5350,80",1600
Freistadt,Oberösterreich,"79,3",53,"6046,90",4043
Gänserndorf,Niederösterreich,"160,3",168,"3018,60",3163
Gmünd,Niederösterreich,"87,5",32,"4697,30",1717
Gmunden,Oberösterreich,"132,5",135,"5473,30",5575
Graz,Steiermark,"70,1",204,"3549,00",10330
Graz-Umgebung,Steiermark,"101,9",159,"3604,20",5625
Grieskirchen,Oberösterreich,"89,4",58,"6474,00",4200
Güssing,Burgenland,"163,4",42,"4758,90",1223
Hallein,Salzburg,"249,9",152,"8011,60",4873
Hartberg-Fürstenfeld,Steiermark,"188,7",171,"4824,20",4371
Hermagor,Kärnten,"365,6",66,"6984,60",1261
Hollabrunn,Niederösterreich,145,74,"2733,50",1395
Horn,Niederösterreich,"126,1",39,"2495,50",772
Imst,Tirol,"49,6",30,"5483,30",3316
Innsbruck-Land,Tirol,"68,7",124,"5479,00",9887
Innsbruck-Stadt,Tirol,50,66,"5197,00",6858
Jennersdorf,Burgenland,"274,9",47,"4755,20",813
Kirchdorf an der Krems,Oberösterreich,"49,1",28,"4913,20",2804
Kitzbühel,Tirol,"96,6",62,"5187,90",3329
Klagenfurt Land,Kärnten,155,93,"4782,20",2870
Klagenfurt Stadt,Kärnten,"98,7",100,"4335,60",4392
Korneuburg,Niederösterreich,"70,1",64,"2919,30",2664
Krems (Land),Niederösterreich,"152,2",86,"4126,60",2331
Krems an der Donau,Niederösterreich,"51,9",13,"3834,50",960
Kufstein,Tirol,"65,3",72,"6292,70",6940
Landeck,Tirol,"54,1",24,"6475,00",2874
Leibnitz,Steiermark,92,78,"4267,50",3617
Leoben,Steiermark,62,37,"3850,90",2299
Lienz,Tirol,"303,7",148,"6723,70",3277
Liezen,Steiermark,"109,2",87,"4815,90",3836
Lilienfeld,Niederösterreich,39,10,"4108,40",1054
Linz,Oberösterreich,"43,1",89,"4588,70",9480
Linz-Land,Oberösterreich,"51,5",78,"4661,40",7056
Mattersburg,Burgenland,"59,9",24,"3556,30",1424
Melk,Niederösterreich,55,43,"4569,60",3573
Mistelbach,Niederösterreich,"194,4",147,"2642,00",1998
Mödling,Niederösterreich,"70,5",84,"3272,50",3898
Murau,Steiermark,167,46,"4552,90",1254
Murtal,Steiermark,"92,1",66,"4623,60",3315
Neunkirchen,Niederösterreich,"104,2",90,"3957,50",3417
Neusiedl am See,Burgenland,"123,4",74,"3395,60",2037
Oberpullendorf,Burgenland,"66,9",25,"4138,10",1547
