Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"315,80",368,"5463,40",6366
Baden,Niederösterreich,"188,8",277,"3063,70",4496
Bludenz,Vorarlberg,"143,5",92,"4466,00",2863
Braunau am Inn,Oberösterreich,"149,7",158,"4205,50",4439
Bregenz,Vorarlberg,"166,7",225,"4627,90",6247
Bruck an der Leitha,Niederösterreich,"116,60",121,"2763,80",2867
Bruck-Mürzzuschlag,Steiermark,"134,8",133,"3761,00",3712
Deutschlandsberg,Steiermark,"271,1",165,3151,1918
Dornbirn,Vorarlberg,"285,8",257,"5733,40",5155
Eferding,Oberösterreich,"84,40",28,"6136,60",2036
Eisenstadt,Burgenland,216,32,"3516,50",521
Eisenstadt-Umgebung,Burgenland,"134,1",58,"2935,10",1269
Feldkirch,Vorarlberg,"210,9",228,"4987,40",5393
Feldkirchen,Kärnten,"301,00",90,"4347,50",1300
Freistadt,Oberösterreich,"204,9",137,"5471,10",3658
Gänserndorf,Niederösterreich,"179,40",188,"2271,40",2380
Gmünd,Niederösterreich,"131,3",48,"4152,90",1518
Gmunden,Oberösterreich,"268,00",273,"4611,30",4697
Graz,Steiermark,"121,6",354,"3144,20",9152
Graz-Umgebung,Steiermark,"140,30",219,"3099,90",4838
Grieskirchen,Oberösterreich,"191,1",124,"5855,90",3799
Güssing,Burgenland,"206,2",53,"3762,80",967
Hallein,Salzburg,"613,2",373,"6546,80",3982
Hartberg-Fürstenfeld,Steiermark,"161,1",146,"4123,30",3736
Hermagor,Kärnten,"470,8",85,"5300,80",957
Hollabrunn,Niederösterreich,"72,5",37,"2327,90",1188
Horn,Niederösterreich,"67,9",21,"2023,50",626
Imst,Tirol,"176,9",107,"5053,40",3056
Innsbruck-Land,Tirol,"146,3",264,"5076,70",9161
Innsbruck-Stadt,Tirol,"87,9",116,"4862,80",6417
Jennersdorf,Burgenland,"134,5",23,"3766,70",644
Kirchdorf an der Krems,Oberösterreich,"313,6",179,"4347,20",2481
Kitzbühel,Tirol,"235,3",151,"4332,40",2780
Klagenfurt Land,Kärnten,"241,6",145,"3944,10",2367
Klagenfurt Stadt,Kärnten,"160,9",163,"3856,90",3907
Korneuburg,Niederösterreich,"75,6",69,"2536,90",2315
Krems (Land),Niederösterreich,"97,4",55,"3464,50",1957
Krems an der Donau,Niederösterreich,"99,9",25,"3510,90",879
Kufstein,Tirol,"155,1",171,"5808,50",6406
Landeck,Tirol,"259,1",115,"6006,40",2666
Leibnitz,Steiermark,"172,3",146,"3664,60",3106
Leoben,Steiermark,"107,2",64,"3487,40",2082
Lienz,Tirol,"192,9",94,"5385,90",2625
Liezen,Steiermark,295,235,"3854,30",3070
Lilienfeld,Niederösterreich,"54,6",14,"3745,90",961
Linz,Oberösterreich,"119,6",247,"4223,20",8725
Linz-Land,Oberösterreich,"104,4",158,"4246,50",6428
Mattersburg,Burgenland,"102,4",41,"2981,90",1194
Melk,Niederösterreich,"154,7",121,"4060,60",3175
Mistelbach,Niederösterreich,"117,7",89,"2078,70",1572
Mödling,Niederösterreich,"122,6",146,"2861,10",3408
Murau,Steiermark,"210,6",58,"3765,00",1037
Murtal,Steiermark,265,190,"3961,10",2840
Neunkirchen,Niederösterreich,205,177,"3305,40",2854
Neusiedl am See,Burgenland,"173,4",104,"2750,50",1650
Oberpullendorf,Burgenland,"160,5",60,"3696,80",1382
Oberwart,Burgenland,"66,4",36,"3491,30",1892
Perg,Oberösterreich,"184,1",127,"5241,60",3615
Reutte,Tirol,"161,4",53,"3011,80",989
Ried im Innkreis,Oberösterreich,"194,5",120,"5984,80",3692
Rohrbach,Oberösterreich,"215,8",122,"6932,50",3920
Rust,Burgenland,"454,5",9,"3030,30",60
Salzburg,Salzburg,"265,1",411,"4179,40",6479
Salzburg-Umgebung,Salzburg,"295,8",454,"4787,90",7349
Sankt Johann im Pongau,Salzburg,"391,7",318,"6754,20",5484
Sankt Pölten,Niederösterreich,"104,5",58,"3997,20",2219
Sankt Pölten (Land),Niederösterreich,"127,5",168,"3274,10",4313
Sankt Veit an der Glan,Kärnten,"282,4",153,"4475,30",2425
Schärding,Oberösterreich,"242,2",139,"6379,00",3661
Scheibbs,Niederösterreich,"190,8",79,"5039,40",2087
Schwaz,Tirol,"170,8",144,"8087,40",6820
Spittal an der Drau,Kärnten,"279,4",212,"2795,60",2121
Steyr,Oberösterreich,"107,7",41,"4175,40",1589
Steyr-Land,Oberösterreich,"138,3",84,"5031,50",3055
Südoststeiermark,Steiermark,"152,3",128,"3630,60",3051
Tamsweg,Salzburg,"553,1",112,"7416,90",1502
Tulln,Niederösterreich,"137,7",144,"2866,30",2998
Urfahr-Umgebung,Oberösterreich,"70,9",61,"5406,70",4650
Villach Land,Kärnten,178,115,"3604,30",2329
Villach Stadt,Kärnten,"184,5",116,"3347,50",2105
Vöcklabruck,Oberösterreich,"247,6",340,"4931,60",6771
Voitsberg,Steiermark,"82,3",42,"3777,10",1928
Völkermarkt,Kärnten,"260,4",109,"5565,90",2330
Waidhofen an der Thaya,Niederösterreich,"105,1",27,"3305,80",849
Waidhofen an der Ybbs,Niederösterreich,"534,7",60,"4696,10",527
Weiz,Steiermark,"120,2",109,"3106,30",2816
Wels,Oberösterreich,"94,4",59,"4983,20",3113
Wels-Land,Oberösterreich,"176,2",130,"4211,30",3107
Wien,Wien,118,#ERROR!,"3837,80",73348
Wiener Neustadt,Niederösterreich,"176,8",81,"3550,60",1627
Wiener Neustadt (Land),Niederösterreich,"162,2",127,"2841,40",2225
Wolfsberg,Kärnten,"199,6",105,"4455,70",2344
Zell am See,Salzburg,"340,1",298,"5201,50",4558
Zwettl,Niederösterreich,"214,4",90,"4165,60",1749
