Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6763;22;81
Rust(Stadt);102;2000;864;2;11
Eisenstadt-Umgebung;103;43861;19084;68;222
Güssing;104;25770;11273;93;85
Jennersdorf;105;17109;7526;41;64
Mattersburg;106;40316;17459;82;257
Neusiedl am See;107;60397;26589;83;374
Oberpullendorf;108;37453;15927;63;176
Oberwart;109;54209;23580;145;220
Klagenfurt Stadt;201;101765;41221;272;312
Villach Stadt;202;63236;25972;172;118
Hermagor;203;18052;8239;61;76
Klagenfurt Land;204;60503;26042;124;190
Sankt Veit an der Glan;205;53880;23716;162;171
Spittal an der Drau;206;75628;34611;262;137
Villach Land;207;64920;28767;189;149
Völkermarkt;208;41834;19883;116;172
Wolfsberg;209;52488;23461;177;197
Feldkirchen;210;29783;13460;82;48
Krems an der Donau(Stadt);301;24837;10601;72;125
Sankt Pölten(Stadt);302;55878;25982;130;281
Waidhofen an der Ybbs(Stadt);303;11134;6065;38;33
Wiener Neustadt(Stadt);304;46456;21720;176;167
Amstetten;305;116592;67092;300;413
Baden;306;147113;66669;310;671
Bruck an der Leitha;307;105507;46398;215;660
Gänserndorf;308;105824;44372;164;609
Gmünd;309;36275;16484;152;138
Hollabrunn;310;51332;21223;90;236
Horn;311;30838;13346;60;81
Korneuburg;312;91777;38059;137;534
Krems(Land);313;56559;26981;97;306
Lilienfeld;314;25474;13413;113;107
Melk;315;78281;43278;264;286
Mistelbach;316;75655;31510;96;481
Mödling;317;119240;49922;262;629
Neunkirchen;318;86323;40177;246;335
Sankt Pölten(Land);319;132064;63157;288;600
Scheibbs;320;41567;24152;94;147
Tulln;321;105762;44875;201;720
Waidhofen an der Thaya;322;25531;11913;66;92
Wiener Neustadt(Land);323;79033;37838;195;288
Zwettl;325;41827;22048;84;163
Linz(Stadt);401;206537;89352;424;619
Steyr(Stadt);402;37952;16827;65;145
Wels(Stadt);403;62654;30298;154;158
Braunau am Inn;404;106492;59488;251;396
Eferding;405;33368;16634;73;100
Freistadt;406;66922;36260;181;192
Gmunden;407;102102;52463;226;275
Grieskirchen;408;65137;35150;142;216
Kirchdorf an der Krems;409;57163;28949;147;190
Linz-Land;410;152391;72560;274;518
Perg;411;69241;37644;147;189
Ried im Innkreis;412;61850;33703;166;177
Rohrbach;413;56623;30217;156;125
Schärding;414;57438;30352;153;208
Steyr-Land;415;60936;31414;144;246
Urfahr-Umgebung;416;86235;44077;153;327
Vöcklabruck;417;137993;74815;326;417
Wels-Land;418;74574;39677;114;198
Salzburg(Stadt);501;155416;73948;283;634
Hallein;502;60992;35786;136;204
Salzburg-Umgebung;503;154624;88546;294;650
Sankt Johann im Pongau;504;81392;46028;184;119
Tamsweg;505;20118;10820;64;43
Zell am See;506;88168;44510;183;209
Graz(Stadt);601;291134;119318;532;929
Deutschlandsberg;603;60871;27902;173;162
Graz-Umgebung;606;157853;70911;414;549
Leibnitz;610;85294;39698;179;176
Leoben;611;59151;23057;184;191
Liezen;612;79592;36017;214;194
Murau;614;27449;11649;59;51
Voitsberg;616;50947;22019;177;130
Weiz;617;90916;44157;250;183
Murtal;620;71356;30349;268;197
Bruck-Mürzzuschlag;621;98054;38596;348;335
Hartberg-Fürstenfeld;622;90619;41923;300;154
Südoststeiermark;623;83841;38532;284;164
Innsbruck-Stadt;701;131059;60772;218;565
Imst;702;60922;33305;85;141
Innsbruck-Land;703;181698;90721;260;839
Kitzbühel;704;64676;32093;95;153
Kufstein;705;111080;58339;234;329
Landeck;706;44346;25345;84;114
Lienz;707;48814;26008;132;146
Reutte;708;33054;15972;23;231
Schwaz;709;84456;42169;200;200
Bludenz;801;64368;34113;87;118
Bregenz;802;135310;67384;225;440
Dornbirn;803;90502;46332;159;211
Feldkirch;804;109057;56147;166;334
Wien;900;1920949;887477;3960;9886
