Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"321,8",375,"7153,30",8335
Baden,Niederösterreich,"332,5",488,"5719,90",8394
Bludenz,Vorarlberg,"74,9",48,"5662,40",3630
Braunau am Inn,Oberösterreich,"383,7",405,"6928,30",7313
Bregenz,Vorarlberg,"154,8",209,"5716,10",7716
Bruck an der Leitha,Niederösterreich,"250,6",260,"4807,40",4987
Bruck-Mürzzuschlag,Steiermark,"137,8",136,"5401,40",5331
Deutschlandsberg,Steiermark,"218,5",133,"5260,70",3202
Dornbirn,Vorarlberg,"123,5",111,"7041,30",6331
Eferding,Oberösterreich,"198,9",66,"7514,00",2493
Eisenstadt,Burgenland,"229,5",34,"5575,10",826
Eisenstadt-Umgebung,Burgenland,"323,8",140,"4743,70",2051
Feldkirch,Vorarlberg,"130,4",141,"6345,00",6861
Feldkirchen,Kärnten,"250,8",75,"6548,10",1958
Freistadt,Oberösterreich,"284,2",190,"7158,10",4786
Gänserndorf,Niederösterreich,"216,6",227,"4539,90",4757
Gmünd,Niederösterreich,"320,1",117,"6341,50",2318
Gmunden,Oberösterreich,"274,9",280,"6589,50",6712
Graz,Steiermark,158,460,"4507,10",13119
Graz-Umgebung,Steiermark,"174,9",273,"4581,90",7151
Grieskirchen,Oberösterreich,"138,7",90,"7153,80",4641
Güssing,Burgenland,"280,2",72,"6412,70",1648
Hallein,Salzburg,"258,1",157,"9451,90",5749
Hartberg-Fürstenfeld,Steiermark,"301,3",273,"6724,70",6093
Hermagor,Kärnten,"149,6",27,"9842,70",1777
Hollabrunn,Niederösterreich,"264,5",135,"4279,60",2184
Horn,Niederösterreich,"226,3",70,"3869,30",1197
Imst,Tirol,"251,3",152,"6898,80",4172
Innsbruck-Land,Tirol,"237,7",429,"6262,00",11300
Innsbruck-Stadt,Tirol,"220,5",291,"5927,50",7822
Jennersdorf,Burgenland,"228,1",39,"6720,50",1149
Kirchdorf an der Krems,Oberösterreich,"264,6",151,"6329,00",3612
Kitzbühel,Tirol,"191,7",123,"6149,50",3946
Klagenfurt Land,Kärnten,"223,3",134,"5931,90",3560
Klagenfurt Stadt,Kärnten,"158,9",161,"5301,10",5370
Korneuburg,Niederösterreich,"248,8",227,"4091,90",3734
Krems (Land),Niederösterreich,"150,5",85,"4990,50",2819
Krems an der Donau,Niederösterreich,"179,7",45,"4701,20",1177
Kufstein,Tirol,"271,1",299,"7323,60",8077
Landeck,Tirol,"198,3",88,"7306,40",3243
Leibnitz,Steiermark,223,189,"5777,80",4897
Leoben,Steiermark,"160,8",96,"4837,50",2888
Lienz,Tirol,"389,8",190,"8802,20",4290
Liezen,Steiermark,"222,2",177,"5839,20",4651
Lilienfeld,Niederösterreich,"280,6",72,"5219,30",1339
Linz,Oberösterreich,"137,5",284,"5391,70",11139
Linz-Land,Oberösterreich,"201,5",305,"5559,80",8416
Mattersburg,Burgenland,"357,1",143,"4994,80",2000
Melk,Niederösterreich,"372,2",291,"5894,50",4609
Mistelbach,Niederösterreich,"243,3",184,"4253,90",3217
Mödling,Niederösterreich,"250,2",298,"4536,00",5403
Murau,Steiermark,334,92,"5613,00",1546
Murtal,Steiermark,"191,1",137,"5491,10",3937
Neunkirchen,Niederösterreich,"378,7",327,"5921,70",5113
Neusiedl am See,Burgenland,"193,4",116,"4692,40",2815
Oberpullendorf,Burgenland,"291,6",109,"5352,60",2001
Oberwart,Burgenland,441,239,"5633,70",3053
Perg,Oberösterreich,245,169,"7349,80",5069
Reutte,Tirol,"197,9",65,"4637,90",1523
Ried im Innkreis,Oberösterreich,"241,5",149,"8041,80",4961
Rohrbach,Oberösterreich,"100,8",57,"8455,20",4781
Rust,Burgenland,"50,5",1,"3585,90",71
Salzburg,Salzburg,"281,3",436,"6453,30",10004
Salzburg-Umgebung,Salzburg,"317,3",487,"6998,40",10742
Sankt Johann im Pongau,Salzburg,"245,1",199,"10707,70",8694
Sankt Pölten,Niederösterreich,"221,6",123,"5600,40",3109
Sankt Pölten (Land),Niederösterreich,"263,4",347,"4907,00",6464
Sankt Veit an der Glan,Kärnten,"136,6",74,"6210,10",3365
Schärding,Oberösterreich,"181,2",104,"8046,60",4618
Scheibbs,Niederösterreich,"427,4",177,"7524,00",3116
Schwaz,Tirol,"275,1",232,"10223,10",8621
Spittal an der Drau,Kärnten,"296,6",225,"5989,30",4544
Steyr,Oberösterreich,"210,2",80,"5139,80",1956
Steyr-Land,Oberösterreich,"151,5",92,"6131,70",3723
Südoststeiermark,Steiermark,"246,3",207,"6020,00",5059
Tamsweg,Salzburg,"256,8",52,"11140,20",2256
Tulln,Niederösterreich,"177,8",186,"4404,70",4607
Urfahr-Umgebung,Oberösterreich,"119,8",103,"6402,00",5506
Villach Land,Kärnten,"219,8",142,"5837,40",3772
Villach Stadt,Kärnten,"205,1",129,"4914,00",3090
Vöcklabruck,Oberösterreich,"375,8",516,"6824,60",9370
Voitsberg,Steiermark,"199,8",102,"5240,60",2675
Völkermarkt,Kärnten,215,90,"7534,30",3154
Waidhofen an der Thaya,Niederösterreich,"319,3",82,"5852,30",1503
Waidhofen an der Ybbs,Niederösterreich,401,45,"6692,20",751
Weiz,Steiermark,"266,9",242,"5375,40",4873
Wels,Oberösterreich,"329,8",206,"7203,50",4500
Wels-Land,Oberösterreich,244,180,"6216,00",4586
Wien,Wien,"342,9",#ERROR!,"5903,00",112818
Wiener Neustadt,Niederösterreich,"290,2",133,"7402,40",3392
Wiener Neustadt (Land),Niederösterreich,"348,6",273,"5698,10",4462
Wolfsberg,Kärnten,"174,9",92,"5678,00",2987
Zell am See,Salzburg,267,234,"7240,80",6345
Zwettl,Niederösterreich,"254,8",107,"6737,80",2829
