Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"321,8",375,"7628,70",8889
Baden,Niederösterreich,"246,7",362,"6114,40",8973
Bludenz,Vorarlberg,"113,9",73,"5805,90",3722
Braunau am Inn,Oberösterreich,"331,6",350,"7447,40",7861
Bregenz,Vorarlberg,"124,5",168,"5893,90",7956
Bruck an der Leitha,Niederösterreich,"210,2",218,"5118,80",5310
Bruck-Mürzzuschlag,Steiermark,"138,8",137,"5593,90",5521
Deutschlandsberg,Steiermark,"139,6",85,"5487,40",3340
Dornbirn,Vorarlberg,"179,1",161,"7304,90",6568
Eferding,Oberösterreich,"141,7",47,"7700,90",2555
Eisenstadt,Burgenland,"303,7",45,"5953,00",882
Eisenstadt-Umgebung,Burgenland,"161,9",70,"4977,30",2152
Feldkirch,Vorarlberg,"131,3",142,"6518,80",7049
Feldkirchen,Kärnten,301,90,"6959,40",2081
Freistadt,Oberösterreich,"149,6",100,"7406,40",4952
Gänserndorf,Niederösterreich,"215,7",226,"4879,70",5113
Gmünd,Niederösterreich,"300,9",110,"6724,50",2458
Gmunden,Oberösterreich,"260,2",265,"6964,50",7094
Graz,Steiermark,"140,5",409,"4691,60",13656
Graz-Umgebung,Steiermark,166,259,"4796,60",7486
Grieskirchen,Oberösterreich,"124,9",81,"7340,30",4762
Güssing,Burgenland,"116,7",30,"6603,40",1697
Hallein,Salzburg,"212,1",129,"9734,60",5921
Hartberg-Fürstenfeld,Steiermark,"259,4",235,"7061,30",6398
Hermagor,Kärnten,"155,1",28,"10097,50",1823
Hollabrunn,Niederösterreich,"182,2",93,"4530,40",2312
Horn,Niederösterreich,"151,9",47,"4157,00",1286
Imst,Tirol,"162,1",98,"7146,90",4322
Innsbruck-Land,Tirol,"225,5",407,"6608,90",11926
Innsbruck-Stadt,Tirol,"217,5",287,"6262,50",8264
Jennersdorf,Burgenland,193,33,"7018,80",1200
Kirchdorf an der Krems,Oberösterreich,"208,5",119,"6674,10",3809
Kitzbühel,Tirol,"138,7",89,"6380,10",4094
Klagenfurt Land,Kärnten,"148,3",89,"6123,60",3675
Klagenfurt Stadt,Kärnten,"175,7",178,"5552,80",5625
Korneuburg,Niederösterreich,"158,9",145,"4328,60",3950
Krems (Land),Niederösterreich,"139,9",79,"5197,70",2936
Krems an der Donau,Niederösterreich,"119,8",30,"4920,90",1232
Kufstein,Tirol,"187,7",207,"7608,30",8391
Landeck,Tirol,"90,1",40,"7529,40",3342
Leibnitz,Steiermark,"182,9",155,"6032,60",5113
Leoben,Steiermark,124,74,"5028,50",3002
Lienz,Tirol,"393,9",192,"9376,70",4570
Liezen,Steiermark,"200,9",160,"6102,80",4861
