Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Reutte,Tirol,"82,2",27,"6026,60",1979
Ried im Innkreis,Oberösterreich,"66,5",41,"9432,60",5819
Rohrbach,Oberösterreich,"40,7",23,"8982,20",5079
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"67,1",104,"7442,20",11537
Salzburg-Umgebung,Salzburg,"48,9",75,"8003,70",12285
Sankt Johann im Pongau,Salzburg,"88,7",72,"11690,50",9492
Sankt Pölten,Niederösterreich,"135,1",75,"6769,50",3758
Sankt Pölten (Land),Niederösterreich,"103,2",136,"5827,90",7677
Sankt Veit an der Glan,Kärnten,"60,9",33,"7173,40",3887
Schärding,Oberösterreich,"69,7",40,"9238,40",5302
Scheibbs,Niederösterreich,"50,7",21,"9018,70",3735
Schwaz,Tirol,"15,4",13,"10653,50",8984
Spittal an der Drau,Kärnten,"135,8",103,"7518,30",5704
Steyr,Oberösterreich,"105,1",40,"6209,30",2363
Steyr-Land,Oberösterreich,"93,9",57,"6895,90",4187
Südoststeiermark,Steiermark,"96,4",81,"7033,90",5911
Tamsweg,Salzburg,"88,9",18,"12196,90",2470
Tulln,Niederösterreich,"35,4",37,"5071,10",5304
Urfahr-Umgebung,Oberösterreich,"44,2",38,"6996,10",6017
Villach Land,Kärnten,"92,9",60,"6795,30",4391
Villach Stadt,Kärnten,"152,7",96,"6100,30",3836
Vöcklabruck,Oberösterreich,"97,6",134,"8266,80",11350
Voitsberg,Steiermark,"135,2",69,"6527,70",3332
Völkermarkt,Kärnten,"107,5",45,"8690,50",3638
Waidhofen an der Thaya,Niederösterreich,"11,7",3,"6514,30",1673
Waidhofen an der Ybbs,Niederösterreich,98,11,"7948,70",892
Weiz,Steiermark,"174,3",158,"6638,40",6018
Wels,Oberösterreich,"163,3",102,"8735,40",5457
Wels-Land,Oberösterreich,"107,1",79,"7502,30",5535
Wien,Wien,81,#ERROR!,"7052,90",134794
Wiener Neustadt,Niederösterreich,"106,9",49,"8423,70",3860
Wiener Neustadt (Land),Niederösterreich,"52,4",41,"6607,30",5174
Wolfsberg,Kärnten,"41,8",22,"6489,60",3414
Zell am See,Salzburg,"58,2",51,"8230,20",7212
Zwettl,Niederösterreich,"54,8",23,"7845,30",3294
