Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"304,70",355,"5096,10",5938
Baden,Niederösterreich,"158,10",232,"2865,40",4205
Bludenz,Vorarlberg,"113,9",73,"4313,10",2765
Braunau am Inn,Oberösterreich,"167,7",177,"4045,40",4270
Bregenz,Vorarlberg,"134,1",181,4434,5985
Bruck an der Leitha,Niederösterreich,"99,3",103,"2642,30",2741
Bruck-Mürzzuschlag,Steiermark,"148,9",147,3613,3566
Deutschlandsberg,Steiermark,"221,8",135,2859,1740
Dornbirn,Vorarlberg,"174,6",157,"5417,50",4871
Eferding,Oberösterreich,"120,6",40,"6040,10",2004
Eisenstadt,Burgenland,"256,5",38,"3233,00",479
Eisenstadt-Umgebung,Burgenland,"85,6",37,"2773,20",1199
Feldkirch,Vorarlberg,"186,8",202,"4738,60",5124
Feldkirchen,Kärnten,"287,6",86,4027,1204
Freistadt,Oberösterreich,"210,9",141,"5255,70",3514
Gänserndorf,Niederösterreich,"134,6",141,"2076,70",2176
Gmünd,Niederösterreich,"194,20",71,"3999,70",1462
Gmunden,Oberösterreich,"290,6",296,"4326,60",4407
Graz,Steiermark,"126,1",367,"3025,40",8806
Graz-Umgebung,Steiermark,"122,4",191,"2947,40",4600
Grieskirchen,Oberösterreich,168,109,"5637,00",3657
Güssing,Burgenland,"120,60",31,"3533,20",908
Hallein,Salzburg,"363,3",221,"5884,20",3579
Hartberg-Fürstenfeld,Steiermark,"186,5",169,3952,3581
Hermagor,Kärnten,"664,7",120,"4796,70",866
Hollabrunn,Niederösterreich,"70,50",36,"2247,60",1147
Horn,Niederösterreich,55,17,"1946,00",602
Imst,Tirol,"160,4",97,"4793,80",2899
Innsbruck-Land,Tirol,"120,3",217,"4868,30",8785
Innsbruck-Stadt,Tirol,"70,50",93,"4746,90",6264
Jennersdorf,Burgenland,"134,5",23,"3608,80",617
Kirchdorf an der Krems,Oberösterreich,"215,50",123,"4003,80",2285
Kitzbühel,Tirol,"155,8",100,"4050,30",2599
Klagenfurt Land,Kärnten,"293,30",176,"3672,50",2204
Klagenfurt Stadt,Kärnten,"209,3",212,"3680,20",3728
Korneuburg,Niederösterreich,"76,70",70,"2454,70",2240
Krems (Land),Niederösterreich,"65,5",37,"3315,80",1873
Krems an der Donau,Niederösterreich,"59,9",15,"3371,10",844
Kufstein,Tirol,"125,1",138,"5561,90",6134
Landeck,Tirol,"241,1",107,"5567,10",2471
Leibnitz,Steiermark,"161,6",137,"3475,90",2946
Leoben,Steiermark,"117,3",70,"3353,40",2002
Lienz,Tirol,"172,4",84,"5152,00",2511
Liezen,Steiermark,"251,1",200,"3531,60",2813
Lilienfeld,Niederösterreich,"140,3",36,"3660,10",939
Linz,Oberösterreich,120,248,"4091,10",8452
Linz-Land,Oberösterreich,"97,1",147,"4124,30",6243
Mattersburg,Burgenland,"82,4",33,"2867,00",1148
Melk,Niederösterreich,"203,3",159,"3900,70",3050
Mistelbach,Niederösterreich,"50,2",38,"1949,10",1474
Mödling,Niederösterreich,"126,8",151,"2734,30",3257
Murau,Steiermark,"181,5",50,"3532,70",973
Murtal,Steiermark,"185,5",133,"3652,80",2619
Neunkirchen,Niederösterreich,"144,8",125,"3083,10",2662
Neusiedl am See,Burgenland,110,66,"2557,10",1534
Oberpullendorf,Burgenland,"50,8",19,"3517,50",1315
Oberwart,Burgenland,"103,3",56,"3415,60",1851
Perg,Oberösterreich,"152,2",105,"5018,30",3461
Reutte,Tirol,"112,7",37,"2780,30",913
Ried im Innkreis,Oberösterreich,"165,3",102,"5751,30",3548
Rohrbach,Oberösterreich,"169,8",96,"6704,40",3791
Rust,Burgenland,0,±0,"2525,30",50
Salzburg,Salzburg,"170,3",264,"3892,40",6034
Salzburg-Umgebung,Salzburg,"198,1",304,"4449,70",6830
Sankt Johann im Pongau,Salzburg,"275,9",224,"6325,60",5136
Sankt Pölten,Niederösterreich,"117,1",65,"3896,30",2163
Sankt Pölten (Land),Niederösterreich,"88,8",117,"3130,70",4124
Sankt Veit an der Glan,Kärnten,"160,6",87,"4180,00",2265
Schärding,Oberösterreich,"242,2",139,"6109,00",3506
Scheibbs,Niederösterreich,"205,2",85,"4826,90",1999
Schwaz,Tirol,"155,3",131,"7871,60",6638
Spittal an der Drau,Kärnten,"187,2",142,"2489,90",1889
Steyr,Oberösterreich,"176,1",67,"4059,80",1545
Steyr-Land,Oberösterreich,"166,3",101,"4876,70",2961
Südoststeiermark,Steiermark,"165,4",139,"3480,70",2925
Tamsweg,Salzburg,"207,4",42,"6750,30",1367
Tulln,Niederösterreich,130,136,"2716,20",2841
Urfahr-Umgebung,Oberösterreich,"108,1",93,"5324,10",4579
Villach Land,Kärnten,"207,4",134,"3412,40",2205
