Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9683;25;69
Rust(Stadt);102;2021;1202;5;16
Eisenstadt-Umgebung;103;44488;27553;74;229
Güssing;104;25809;15518;101;83
Jennersdorf;105;17216;9581;44;56
Mattersburg;106;40731;25051;86;171
Neusiedl am See;107;61358;38728;85;336
Oberpullendorf;108;37556;22849;68;193
Oberwart;109;54682;32191;144;259
Klagenfurt Stadt;201;103297;56523;299;236
Villach Stadt;202;64125;34381;174;123
Hermagor;203;18069;10334;63;44
Klagenfurt Land;204;61114;34434;127;136
Sankt Veit an der Glan;205;53953;31783;167;99
Spittal an der Drau;206;75725;43003;275;133
Villach Land;207;65635;37248;205;127
Völkermarkt;208;41947;25466;121;105
Wolfsberg;209;52352;29303;199;88
Feldkirchen;210;29949;16814;83;41
Krems an der Donau(Stadt);301;24930;14632;74;106
Sankt Pölten(Stadt);302;56697;35177;145;284
Waidhofen an der Ybbs(Stadt);303;11187;7702;40;36
Wiener Neustadt(Stadt);304;47407;29180;208;192
Amstetten;305;117442;84690;309;342
Baden;306;148765;91659;343;705
Bruck an der Leitha;307;107297;66880;218;573
Gänserndorf;308;107504;64405;199;605
Gmünd;309;36152;21483;157;65
Hollabrunn;310;51879;30207;105;300
Horn;311;30875;17997;60;96
Korneuburg;312;92442;57027;145;496
Krems(Land);313;56840;36249;105;234
Lilienfeld;314;25491;16825;110;86
Melk;315;78779;56010;346;278
Mistelbach;316;76641;45744;106;375
Mödling;317;120412;73072;288;730
Neunkirchen;318;87048;53876;250;345
Sankt Pölten(Land);319;133497;87833;336;670
Scheibbs;320;41711;29970;95;142
Tulln;321;107723;65519;213;633
Waidhofen an der Thaya;322;25644;15875;77;62
Wiener Neustadt(Land);323;80020;50736;210;361
Zwettl;325;41757;28281;84;123
Linz(Stadt);401;208445;118766;459;602
Steyr(Stadt);402;37915;21868;73;88
Wels(Stadt);403;63542;37915;159;169
Braunau am Inn;404;108388;73592;265;136
Eferding;405;33715;21965;79;91
Freistadt;406;67638;46098;191;193
Gmunden;407;102765;66931;248;310
Grieskirchen;408;65929;45227;150;189
Kirchdorf an der Krems;409;57882;37303;158;125
Linz-Land;410;154320;95212;289;494
Perg;411;69905;47856;152;153
Ried im Innkreis;412;62535;42551;170;79
Rohrbach;413;57034;38674;164;125
Schärding;414;57750;38264;155;103
Steyr-Land;415;61494;40910;154;145
Urfahr-Umgebung;416;87466;59027;158;228
Vöcklabruck;417;139989;95028;336;363
Wels-Land;418;75514;51015;118;276
Salzburg(Stadt);501;155743;97838;313;388
Hallein;502;61262;44245;143;156
Salzburg-Umgebung;503;155982;112301;312;399
Sankt Johann im Pongau;504;81962;55518;184;132
Tamsweg;505;20327;13490;68;40
Zell am See;506;89017;54446;194;113
Graz(Stadt);601;293929;162508;567;907
Deutschlandsberg;603;61092;34965;180;157
Graz-Umgebung;606;161131;93905;425;514
Leibnitz;610;86399;50496;191;198
Leoben;611;59341;30082;192;105
Liezen;612;79739;44564;226;110
Murau;614;27343;14753;59;29
Voitsberg;616;51165;27227;187;113
Weiz;617;91844;54724;256;234
Murtal;620;71398;37689;293;122
Bruck-Mürzzuschlag;621;98394;49312;355;187
Hartberg-Fürstenfeld;622;91091;52622;298;225
Südoststeiermark;623;84024;48035;294;233
Innsbruck-Stadt;701;130599;81401;247;445
Imst;702;61843;41355;94;126
Innsbruck-Land;703;183827;118970;277;474
Kitzbühel;704;65482;40134;97;119
Kufstein;705;112301;72899;243;172
Landeck;706;44681;30970;90;108
Lienz;707;48854;32904;146;79
Reutte;708;33427;20930;29;47
Schwaz;709;85478;51981;216;129
Bludenz;801;64943;42038;95;156
Bregenz;802;136369;83309;237;308
Dornbirn;803;91344;57427;168;291
Feldkirch;804;110547;70484;176;334
Wien;900;1951354;1278190;4447;11749
