Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8890;24;174
Rust(Stadt);102;2021;1077;4;17
Eisenstadt-Umgebung;103;44488;25366;72;417
Güssing;104;25809;14432;100;307
Jennersdorf;105;17216;9101;43;175
Mattersburg;106;40731;23218;83;423
Neusiedl am See;107;61358;35590;87;581
Oberpullendorf;108;37556;21356;63;295
Oberwart;109;54682;29906;145;629
Klagenfurt Stadt;201;103297;52740;292;1308
Villach Stadt;202;64125;32371;174;603
Hermagor;203;18069;9862;62;172
Klagenfurt Land;204;61114;32499;127;684
Sankt Veit an der Glan;205;53953;30144;167;882
Spittal an der Drau;206;75725;41341;274;707
Villach Land;207;65635;35227;198;611
Völkermarkt;208;41947;24361;122;378
Wolfsberg;209;52352;28015;190;444
Feldkirchen;210;29949;16169;83;311
Krems an der Donau(Stadt);301;24930;13524;74;263
Sankt Pölten(Stadt);302;56697;32444;144;619
Waidhofen an der Ybbs(Stadt);303;11187;7322;41;80
Wiener Neustadt(Stadt);304;47407;27144;197;379
Amstetten;305;117442;80556;311;1120
Baden;306;148765;85027;331;1442
Bruck an der Leitha;307;107297;61726;216;1047
Gänserndorf;308;107504;58712;184;990
Gmünd;309;36152;20254;157;396
Hollabrunn;310;51879;27582;101;455
Horn;311;30875;16715;60;399
Korneuburg;312;92442;51537;145;1143
Krems(Land);313;56840;33789;105;677
Lilienfeld;314;25491;15887;113;266
Melk;315;78779;52678;327;841
Mistelbach;316;76641;41583;103;648
Mödling;317;120412;66880;272;1289
Neunkirchen;318;87048;50415;248;956
Sankt Pölten(Land);319;133497;80699;324;1441
Scheibbs;320;41711;28489;94;412
Tulln;321;107723;59787;209;1144
Waidhofen an der Thaya;322;25644;14781;73;256
Wiener Neustadt(Land);323;80020;47289;203;810
Zwettl;325;41757;26793;85;433
Linz(Stadt);401;208445;112054;455;2330
Steyr(Stadt);402;37915;20387;71;402
Wels(Stadt);403;63542;36196;157;566
Braunau am Inn;404;108388;70965;260;1196
Eferding;405;33715;20866;77;371
Freistadt;406;67638;43996;189;815
Gmunden;407;102765;63661;239;1126
Grieskirchen;408;65929;43238;146;718
Kirchdorf an der Krems;409;57882;35387;153;708
Linz-Land;410;154320;90090;290;1692
Perg;411;69905;45688;151;858
Ried im Innkreis;412;62535;40813;169;803
Rohrbach;413;57034;36732;160;669
Schärding;414;57750;36772;155;585
Steyr-Land;415;61494;38572;151;763
Urfahr-Umgebung;416;87466;55873;157;1293
Vöcklabruck;417;139989;90858;336;1760
Wels-Land;418;75514;48392;118;947
Salzburg(Stadt);501;155743;93304;303;1633
Hallein;502;61262;42508;143;685
Salzburg-Umgebung;503;155982;107662;307;1906
Sankt Johann im Pongau;504;81962;53844;188;635
Tamsweg;505;20327;12998;67;196
Zell am See;506;89017;52484;188;782
Graz(Stadt);601;293929;153513;558;2985
Deutschlandsberg;603;61092;33312;179;585
Graz-Umgebung;606;161131;88479;422;1848
Leibnitz;610;86399;47764;186;855
Leoben;611;59341;28602;189;578
Liezen;612;79739;42842;224;887
Murau;614;27343;14007;60;325
Voitsberg;616;51165;25957;185;465
Weiz;617;91844;51985;255;800
Murtal;620;71398;35889;277;619
Bruck-Mürzzuschlag;621;98394;46747;354;776
Hartberg-Fürstenfeld;622;91091;49695;308;877
Südoststeiermark;623;84024;45507;293;678
Innsbruck-Stadt;701;130599;77059;239;1435
Imst;702;61843;39577;89;641
Innsbruck-Land;703;183827;113052;273;2280
Kitzbühel;704;65482;38836;99;706
Kufstein;705;112301;70491;242;1134
Landeck;706;44681;29710;89;445
Lienz;707;48854;31667;143;515
Reutte;708;33427;19970;28;307
Schwaz;709;85478;50108;213;696
Bludenz;801;64943;40509;95;569
Bregenz;802;136369;79620;231;1076
Dornbirn;803;91344;54565;168;710
Feldkirch;804;110547;67532;173;900
Wien;900;1951354;1187711;4293;16613
