Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Leoben,Steiermark,"102,2",61,"4021,80",2401
Lienz,Tirol,"176,5",86,"7041,70",3432
Liezen,Steiermark,"45,2",36,"4903,80",3906
Lilienfeld,Niederösterreich,"93,5",24,"4233,10",1086
Linz,Oberösterreich,"69,2",143,"4684,50",9678
Linz-Land,Oberösterreich,"87,9",133,"4798,10",7263
Mattersburg,Burgenland,"99,9",40,"3693,60",1479
Melk,Niederösterreich,"149,6",117,"4776,80",3735
Mistelbach,Niederösterreich,160,121,"2972,60",2248
Mödling,Niederösterreich,"78,9",94,"3403,40",4054
Murau,Steiermark,"87,1",24,"4748,90",1308
Murtal,Steiermark,"96,2",69,"4757,50",3411
Neunkirchen,Niederösterreich,161,139,"4211,10",3636
Neusiedl am See,Burgenland,150,90,"3598,90",2159
Oberpullendorf,Burgenland,"66,9",25,"4223,70",1579
Oberwart,Burgenland,"108,9",59,"4052,30",2196
Perg,Oberösterreich,"123,2",85,"6059,30",4179
Reutte,Tirol,"164,4",54,"4095,90",1345
Ried im Innkreis,Oberösterreich,"84,3",52,"6856,90",4230
Rohrbach,Oberösterreich,"130,9",74,"7735,40",4374
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,"103,2",160,"5325,70",8256
Salzburg-Umgebung,Salzburg,"119,2",183,"5825,70",8942
Sankt Johann im Pongau,Salzburg,"232,8",189,"8577,00",6964
Sankt Pölten,Niederösterreich,"84,7",47,"4503,40",2500
Sankt Pölten (Land),Niederösterreich,"89,6",118,"3825,30",5039
Sankt Veit an der Glan,Kärnten,"123,6",67,"5381,50",2916
Schärding,Oberösterreich,"137,7",79,"7211,90",4139
Scheibbs,Niederösterreich,"120,7",50,"6116,30",2533
Schwaz,Tirol,147,124,"9189,00",7749
Spittal an der Drau,Kärnten,"246,5",187,"4663,40",3538
Steyr,Oberösterreich,"52,6",20,"4498,60",1712
Steyr-Land,Oberösterreich,"54,4",33,"5487,80",3332
Südoststeiermark,Steiermark,"182,1",153,"4902,70",4120
Tamsweg,Salzburg,"133,3",27,"9920,50",2009
Tulln,Niederösterreich,"85,1",89,"3593,90",3759
Urfahr-Umgebung,Oberösterreich,50,43,"5811,30",4998
Villach Land,Kärnten,"133,1",86,"4662,80",3013
Villach Stadt,Kärnten,"103,4",65,"3986,80",2507
Vöcklabruck,Oberösterreich,"115,8",159,"5652,00",7760
Voitsberg,Steiermark,"45,1",23,"4392,30",2242
Völkermarkt,Kärnten,215,90,"6590,70",2759
Waidhofen an der Thaya,Niederösterreich,"167,4",43,"4115,70",1057
Waidhofen an der Ybbs,Niederösterreich,"106,9",12,"5658,50",635
Weiz,Steiermark,"206,3",187,"3992,10",3619
Wels,Oberösterreich,"193,7",121,"5906,80",3690
Wels-Land,Oberösterreich,"126,1",93,"4974,50",3670
Wien,Wien,"118,5",#ERROR!,"4537,50",86721
Wiener Neustadt,Niederösterreich,"198,6",91,"4938,60",2263
Wiener Neustadt (Land),Niederösterreich,"201,8",158,"3796,60",2973
Wolfsberg,Kärnten,"62,7",33,"5056,40",2660
Zell am See,Salzburg,"101,6",89,"6180,70",5416
Zwettl,Niederösterreich,"159,6",67,"5589,80",2347
