Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,139,162,"5913,10",6890
Baden,Niederösterreich,"143,1",210,"3491,60",5124
Bludenz,Vorarlberg,"185,6",119,"4870,00",3122
Braunau am Inn,Oberösterreich,"122,2",129,"4665,00",4924
Bregenz,Vorarlberg,"189,6",256,"5020,50",6777
Bruck an der Leitha,Niederösterreich,"115,7",120,"3053,90",3168
Bruck-Mürzzuschlag,Steiermark,"93,2",92,"4047,70",3995
Deutschlandsberg,Steiermark,"147,9",90,"3598,00",2190
Dornbirn,Vorarlberg,"190,2",171,"6170,50",5548
Eferding,Oberösterreich,"96,4",32,"6413,90",2128
Eisenstadt,Burgenland,"60,7",9,"3752,70",556
Eisenstadt-Umgebung,Burgenland,"76,3",33,"3136,30",1356
Feldkirch,Vorarlberg,"201,6",218,"5465,50",5910
Feldkirchen,Kärnten,194,58,"5049,80",1510
Freistadt,Oberösterreich,"137,6",92,"5830,00",3898
Gänserndorf,Niederösterreich,"123,1",129,"2610,20",2735
Gmünd,Niederösterreich,"139,5",51,"4508,50",1648
Gmunden,Oberösterreich,"168,9",172,"5139,50",5235
Graz,Steiermark,"71,8",209,"3366,90",9800
Graz-Umgebung,Steiermark,"72,4",113,"3361,30",5246
Grieskirchen,Oberösterreich,"126,4",82,"6242,80",4050
Güssing,Burgenland,"167,3",43,"4346,50",1117
Hallein,Salzburg,"300,9",183,"7462,50",4539
Hartberg-Fürstenfeld,Steiermark,"89,4",81,"4464,40",4045
Hermagor,Kärnten,"343,4",62,"6225,80",1124
Hollabrunn,Niederösterreich,"70,5",36,"2472,90",1262
Horn,Niederösterreich,"77,6",24,"2181,90",675
Imst,Tirol,"64,5",39,"5344,40",3232
Innsbruck-Land,Tirol,"73,1",132,"5293,30",9552
Innsbruck-Stadt,Tirol,"59,1",78,"5050,00",6664
Jennersdorf,Burgenland,"146,2",25,"4106,00",702
Kirchdorf an der Krems,Oberösterreich,"127,9",73,"4753,70",2713
Kitzbühel,Tirol,"188,6",121,"4901,20",3145
Klagenfurt Land,Kärnten,"161,6",97,"4419,00",2652
Klagenfurt Stadt,Kärnten,76,77,"4131,30",4185
Korneuburg,Niederösterreich,"82,2",75,"2750,60",2510
Krems (Land),Niederösterreich,"100,9",57,"3761,90",2125
Krems an der Donau,Niederösterreich,"79,9",20,"3726,60",933
Kufstein,Tirol,"74,4",82,"6076,90",6702
Landeck,Tirol,"76,6",34,"6342,10",2815
Leibnitz,Steiermark,105,89,"4017,40",3405
Leoben,Steiermark,"65,3",39,"3713,60",2217
Lienz,Tirol,"219,5",107,"5962,50",2906
Liezen,Steiermark,"219,7",175,"4482,00",3570
Lilienfeld,Niederösterreich,"109,1",28,"3983,60",1022
Linz,Oberösterreich,"67,8",140,"4446,40",9186
Linz-Land,Oberösterreich,"65,4",99,"4493,60",6802
Mattersburg,Burgenland,"144,8",58,"3356,50",1344
Melk,Niederösterreich,"125,3",98,"4405,90",3445
Mistelbach,Niederösterreich,82,62,"2331,20",1763
Mödling,Niederösterreich,68,81,"3097,80",3690
Murau,Steiermark,"145,2",40,"4233,40",1166
Murtal,Steiermark,"146,4",105,"4383,70",3143
Neunkirchen,Niederösterreich,"150,6",130,"3743,20",3232
Neusiedl am See,Burgenland,"106,7",64,"3138,90",1883
Oberpullendorf,Burgenland,"90,9",34,"3961,60",1481
Oberwart,Burgenland,"70,1",38,"3690,60",2000
Perg,Oberösterreich,"88,4",61,"5595,30",3859
Reutte,Tirol,"85,3",28,"3453,30",1134
Ried im Innkreis,Oberösterreich,"186,4",115,"6458,10",3984
Rohrbach,Oberösterreich,"123,8",70,"7326,90",4143
Rust,Burgenland,101,2,"3181,80",63
Salzburg,Salzburg,"212,9",330,"4795,50",7434
Salzburg-Umgebung,Salzburg,"166,1",255,"5306,50",8145
Sankt Johann im Pongau,Salzburg,"253,7",206,"7570,80",6147
Sankt Pölten,Niederösterreich,"79,3",44,"4260,20",2365
Sankt Pölten (Land),Niederösterreich,85,112,"3507,20",4620
Sankt Veit an der Glan,Kärnten,107,58,"5017,90",2719
Schärding,Oberösterreich,"102,8",59,"6812,90",3910
Scheibbs,Niederösterreich,"243,9",101,"5606,80",2322
Schwaz,Tirol,"162,5",137,"8483,40",7154
Spittal an der Drau,Kärnten,"305,8",232,"3662,90",2779
Steyr,Oberösterreich,"65,7",25,"4367,20",1662
Steyr-Land,Oberösterreich,"72,5",44,"5308,20",3223
Südoststeiermark,Steiermark,"147,6",124,"4053,00",3406
Tamsweg,Salzburg,"548,1",111,"8883,50",1799
Tulln,Niederösterreich,"131,9",138,"3250,70",3400
Urfahr-Umgebung,Oberösterreich,"44,2",38,"5567,10",4788
Villach Land,Kärnten,"221,3",143,"4128,90",2668
Villach Stadt,Kärnten,"68,4",43,"3584,50",2254
Vöcklabruck,Oberösterreich,102,140,"5267,40",7232
Voitsberg,Steiermark,"103,8",53,"4090,60",2088
Völkermarkt,Kärnten,"117,1",49,"5998,30",2511
Waidhofen an der Thaya,Niederösterreich,"132,4",34,"3640,70",935
Waidhofen an der Ybbs,Niederösterreich,"276,2",31,"5364,50",602
Weiz,Steiermark,"56,3",51,"3343,50",3031
Wels,Oberösterreich,"187,3",117,"5361,00",3349
Wels-Land,Oberösterreich,"88,1",65,"4529,90",3342
Wien,Wien,"95,1",#ERROR!,"4128,40",78902
Wiener Neustadt,Niederösterreich,"122,2",56,"4039,50",1851
Wiener Neustadt (Land),Niederösterreich,"139,2",109,"3234,70",2533
Wolfsberg,Kärnten,"96,9",51,"4790,20",2520
Zell am See,Salzburg,"189,4",166,"5809,80",5091
Zwettl,Niederösterreich,"292,9",123,"4923,00",2067
