Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9473;25;60
Rust(Stadt);102;2021;1173;5;17
Eisenstadt-Umgebung;103;44488;26869;74;173
Güssing;104;25809;15256;101;110
Jennersdorf;105;17216;9444;44;43
Mattersburg;106;40731;24514;86;160
Neusiedl am See;107;61358;37679;85;412
Oberpullendorf;108;37556;22283;67;146
Oberwart;109;54682;31398;144;203
Klagenfurt Stadt;201;103297;55686;297;357
Villach Stadt;202;64125;33865;174;170
Hermagor;203;18069;10174;63;32
Klagenfurt Land;204;61114;34013;127;156
Sankt Veit an der Glan;205;53953;31449;167;102
Spittal an der Drau;206;75725;42613;275;118
Villach Land;207;65635;36768;205;178
Völkermarkt;208;41947;25182;121;101
Wolfsberg;209;52352;28958;195;81
Feldkirchen;210;29949;16661;83;42
Krems an der Donau(Stadt);301;24930;14332;74;83
Sankt Pölten(Stadt);302;56697;34263;145;285
Waidhofen an der Ybbs(Stadt);303;11187;7574;40;42
Wiener Neustadt(Stadt);304;47407;28565;205;229
Amstetten;305;117442;83536;309;397
Baden;306;148765;89584;344;656
Bruck an der Leitha;307;107297;65120;216;480
Gänserndorf;308;107504;62547;193;544
Gmünd;309;36152;21235;157;134
Hollabrunn;310;51879;29247;105;271
Horn;311;30875;17637;60;129
Korneuburg;312;92442;55368;145;451
Krems(Land);313;56840;35525;105;219
Lilienfeld;314;25491;16541;110;78
Melk;315;78779;55129;335;328
Mistelbach;316;76641;44486;106;465
Mödling;317;120412;71012;283;592
Neunkirchen;318;87048;52758;250;368
Sankt Pölten(Land);319;133497;85599;330;627
Scheibbs;320;41711;29515;95;150
Tulln;321;107723;63638;213;560
Waidhofen an der Thaya;322;25644;15609;76;146
Wiener Neustadt(Land);323;80020;49651;209;305
Zwettl;325;41757;27878;84;121
Linz(Stadt);401;208445;116972;459;511
Steyr(Stadt);402;37915;21547;72;140
Wels(Stadt);403;63542;37393;159;140
Braunau am Inn;404;108388;73117;265;151
Eferding;405;33715;21672;79;75
Freistadt;406;67638;45554;191;143
Gmunden;407;102765;66135;246;208
Grieskirchen;408;65929;44694;150;124
Kirchdorf an der Krems;409;57882;36942;158;134
Linz-Land;410;154320;93836;287;386
Perg;411;69905;47296;151;191
Ried im Innkreis;412;62535;42233;170;120
Rohrbach;413;57034;38304;162;201
Schärding;414;57750;37834;155;167
Steyr-Land;415;61494;40407;152;226
Urfahr-Umgebung;416;87466;58217;158;235
Vöcklabruck;417;139989;93978;336;280
Wels-Land;418;75514;50265;118;206
Salzburg(Stadt);501;155743;96553;311;429
Hallein;502;61262;43759;143;127
Salzburg-Umgebung;503;155982;111006;311;388
Sankt Johann im Pongau;504;81962;55048;184;175
Tamsweg;505;20327;13382;67;32
Zell am See;506;89017;54010;194;170
Graz(Stadt);601;293929;159773;563;770
Deutschlandsberg;603;61092;34576;179;107
Graz-Umgebung;606;161131;92239;425;438
Leibnitz;610;86399;49761;188;243
Leoben;611;59341;29682;190;122
Liezen;612;79739;44242;226;103
Murau;614;27343;14659;59;28
Voitsberg;616;51165;26895;186;120
Weiz;617;91844;53999;255;281
Murtal;620;71398;37276;282;113
Bruck-Mürzzuschlag;621;98394;48738;354;223
Hartberg-Fürstenfeld;622;91091;51827;297;264
Südoststeiermark;623;84024;47337;293;188
Innsbruck-Stadt;701;130599;80064;246;479
Imst;702;61843;40883;93;160
Innsbruck-Land;703;183827;117342;276;554
Kitzbühel;704;65482;39775;97;105
Kufstein;705;112301;72342;243;206
Landeck;706;44681;30544;90;143
Lienz;707;48854;32588;145;94
Reutte;708;33427;20773;29;89
Schwaz;709;85478;51468;216;168
Bludenz;801;64943;41579;95;193
Bregenz;802;136369;82237;235;394
Dornbirn;803;91344;56528;168;300
Feldkirch;804;110547;69497;176;264
Wien;900;1951354;1245048;4399;9742
