Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9589;25;60
Rust(Stadt);102;2021;1184;5;6
Eisenstadt-Umgebung;103;44488;27261;74;208
Güssing;104;25809;15399;101;82
Jennersdorf;105;17216;9510;44;44
Mattersburg;106;40731;24831;86;166
Neusiedl am See;107;61358;38311;85;333
Oberpullendorf;108;37556;22615;68;188
Oberwart;109;54682;31857;144;255
Klagenfurt Stadt;201;103297;56232;298;300
Villach Stadt;202;64125;34216;174;141
Hermagor;203;18069;10276;63;72
Klagenfurt Land;204;61114;34274;127;144
Sankt Veit an der Glan;205;53953;31656;167;119
Spittal an der Drau;206;75725;42842;275;121
Villach Land;207;65635;37080;205;148
Völkermarkt;208;41947;25337;121;77
Wolfsberg;209;52352;29203;196;156
Feldkirchen;210;29949;16760;83;53
Krems an der Donau(Stadt);301;24930;14510;74;89
Sankt Pölten(Stadt);302;56697;34823;145;318
Waidhofen an der Ybbs(Stadt);303;11187;7655;40;43
Wiener Neustadt(Stadt);304;47407;28948;206;223
Amstetten;305;117442;84261;309;379
Baden;306;148765;90797;343;656
Bruck an der Leitha;307;107297;66185;218;614
Gänserndorf;308;107504;63665;194;615
Gmünd;309;36152;21406;157;82
Hollabrunn;310;51879;29845;105;319
Horn;311;30875;17883;60;122
Korneuburg;312;92442;56434;145;582
Krems(Land);313;56840;35975;105;251
Lilienfeld;314;25491;16717;110;110
Melk;315;78779;55676;341;317
Mistelbach;316;76641;45295;106;427
Mödling;317;120412;72201;288;660
Neunkirchen;318;87048;53450;250;400
Sankt Pölten(Land);319;133497;86981;335;818
Scheibbs;320;41711;29794;95;143
Tulln;321;107723;64739;213;589
Waidhofen an der Thaya;322;25644;15796;77;90
Wiener Neustadt(Land);323;80020;50313;209;339
Zwettl;325;41757;28128;84;149
Linz(Stadt);401;208445;118004;459;596
Steyr(Stadt);402;37915;21768;72;131
Wels(Stadt);403;63542;37700;159;185
Braunau am Inn;404;108388;73394;265;143
Eferding;405;33715;21856;79;94
Freistadt;406;67638;45869;191;175
Gmunden;407;102765;66546;246;251
Grieskirchen;408;65929;45000;150;185
Kirchdorf an der Krems;409;57882;37149;158;128
Linz-Land;410;154320;94593;288;432
Perg;411;69905;47664;151;205
Ried im Innkreis;412;62535;42448;170;114
Rohrbach;413;57034;38525;164;107
Schärding;414;57750;38131;155;167
Steyr-Land;415;61494;40734;152;165
Urfahr-Umgebung;416;87466;58738;158;289
Vöcklabruck;417;139989;94574;336;354
Wels-Land;418;75514;50683;118;263
Salzburg(Stadt);501;155743;97352;312;412
Hallein;502;61262;44049;143;167
Salzburg-Umgebung;503;155982;111804;311;421
Sankt Johann im Pongau;504;81962;55350;184;158
Tamsweg;505;20327;13443;68;32
Zell am See;506;89017;54274;194;134
Graz(Stadt);601;293929;161398;565;863
Deutschlandsberg;603;61092;34767;179;121
Graz-Umgebung;606;161131;93246;425;526
Leibnitz;610;86399;50255;190;284
Leoben;611;59341;29954;190;150
Liezen;612;79739;44428;226;97
Murau;614;27343;14713;59;29
Voitsberg;616;51165;27089;186;120
Weiz;617;91844;54439;255;256
Murtal;620;71398;37538;288;153
Bruck-Mürzzuschlag;621;98394;49079;355;183
Hartberg-Fürstenfeld;622;91091;52329;298;271
Südoststeiermark;623;84024;47733;293;224
Innsbruck-Stadt;701;130599;80869;246;477
Imst;702;61843;41197;94;154
Innsbruck-Land;703;183827;118433;277;574
Kitzbühel;704;65482;39988;97;119
Kufstein;705;112301;72722;243;199
Landeck;706;44681;30827;90;136
Lienz;707;48854;32806;145;129
Reutte;708;33427;20872;29;61
Schwaz;709;85478;51812;216;163
Bludenz;801;64943;41844;95;159
Bregenz;802;136369;82899;236;392
Dornbirn;803;91344;57072;168;285
Feldkirch;804;110547;70060;176;352
Wien;900;1951354;1264110;4418;10742
