Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10615;25;12
Rust(Stadt);102;2021;1316;5;0
Eisenstadt-Umgebung;103;44488;29998;77;63
Güssing;104;25809;16883;101;23
Jennersdorf;105;17216;10071;44;3
Mattersburg;106;40731;26853;88;33
Neusiedl am See;107;61358;42450;85;132
Oberpullendorf;108;37556;25003;68;42
Oberwart;109;54682;34595;145;49
Klagenfurt Stadt;201;103297;59275;303;60
Villach Stadt;202;64125;35641;174;30
Hermagor;203;18069;10692;66;4
Klagenfurt Land;204;61114;35947;127;20
Sankt Veit an der Glan;205;53953;33006;167;32
Spittal an der Drau;206;75725;44513;276;49
Villach Land;207;65635;38533;205;39
Völkermarkt;208;41947;26586;121;26
Wolfsberg;209;52352;30326;203;18
Feldkirchen;210;29949;17338;83;5
Krems an der Donau(Stadt);301;24930;15803;75;23
Sankt Pölten(Stadt);302;56697;37809;146;36
Waidhofen an der Ybbs(Stadt);303;11187;8111;59;10
Wiener Neustadt(Stadt);304;47407;31009;221;55
Amstetten;305;117442;89910;309;111
Baden;306;148765;99292;363;209
Bruck an der Leitha;307;107297;73644;220;163
Gänserndorf;308;107504;70531;222;131
Gmünd;309;36152;23045;158;38
Hollabrunn;310;51879;32758;116;59
Horn;311;30875;19171;60;22
Korneuburg;312;92442;62966;145;153
Krems(Land);313;56840;38711;114;52
Lilienfeld;314;25491;17721;111;27
Melk;315;78779;59389;453;68
Mistelbach;316;76641;49911;107;101
Mödling;317;120412;81069;307;208
Neunkirchen;318;87048;57388;250;126
Sankt Pölten(Land);319;133497;94741;336;148
Scheibbs;320;41711;31466;98;43
Tulln;321;107723;71515;214;147
Waidhofen an der Thaya;322;25644;17030;80;20
Wiener Neustadt(Land);323;80020;53928;217;97
Zwettl;325;41757;30115;84;44
Linz(Stadt);401;208445;126729;474;202
Steyr(Stadt);402;37915;23290;83;40
Wels(Stadt);403;63542;40205;165;86
Braunau am Inn;404;108388;77026;269;45
Eferding;405;33715;23339;81;23
Freistadt;406;67638;48435;200;49
Gmunden;407;102765;70959;256;55
Grieskirchen;408;65929;47790;158;44
Kirchdorf an der Krems;409;57882;39414;164;55
Linz-Land;410;154320;100911;295;126
Perg;411;69905;50677;155;37
Ried im Innkreis;412;62535;44874;170;31
Rohrbach;413;57034;40729;165;25
Schärding;414;57750;39871;156;47
Steyr-Land;415;61494;43336;158;49
Urfahr-Umgebung;416;87466;62590;161;71
Vöcklabruck;417;139989;100062;340;103
Wels-Land;418;75514;54355;122;94
Salzburg(Stadt);501;155743;103274;339;130
Hallein;502;61262;45867;146;20
Salzburg-Umgebung;503;155982;117351;317;77
Sankt Johann im Pongau;504;81962;57465;184;35
Tamsweg;505;20327;13925;68;14
Zell am See;506;89017;56596;200;27
Graz(Stadt);601;293929;173027;603;242
Deutschlandsberg;603;61092;36324;184;31
Graz-Umgebung;606;161131;99573;439;118
Leibnitz;610;86399;53301;192;50
Leoben;611;59341;31676;196;80
Liezen;612;79739;46733;229;25
Murau;614;27343;15132;60;9
Voitsberg;616;51165;28328;191;25
Weiz;617;91844;56711;259;45
Murtal;620;71398;39215;294;33
Bruck-Mürzzuschlag;621;98394;51697;359;41
Hartberg-Fürstenfeld;622;91091;55037;310;51
Südoststeiermark;623;84024;50306;295;44
Innsbruck-Stadt;701;130599;86230;256;115
Imst;702;61843;43090;102;40
Innsbruck-Land;703;183827;125748;289;104
Kitzbühel;704;65482;41957;100;22
Kufstein;705;112301;75515;250;39
Landeck;706;44681;32230;93;20
Lienz;707;48854;33928;145;19
Reutte;708;33427;21640;29;9
Schwaz;709;85478;54148;219;15
Bludenz;801;64943;43332;98;22
Bregenz;802;136369;86007;241;36
Dornbirn;803;91344;59464;171;41
Feldkirch;804;110547;72646;179;39
Wien;900;1951354;1406412;4746;3531
