Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7209;22;147
Rust(Stadt);102;2000;910;2;19
Eisenstadt-Umgebung;103;43861;20675;69;405
Güssing;104;25770;11878;95;214
Jennersdorf;105;17109;7746;42;76
Mattersburg;106;40316;18791;82;391
Neusiedl am See;107;60397;28419;83;583
Oberpullendorf;108;37453;17072;63;363
Oberwart;109;54209;24638;145;368
Klagenfurt Stadt;201;101765;42875;276;463
Villach Stadt;202;63236;26784;172;252
Hermagor;203;18052;8423;61;46
Klagenfurt Land;204;60503;26984;126;239
Sankt Veit an der Glan;205;53880;24617;164;229
Spittal an der Drau;206;75628;35581;262;293
Villach Land;207;64920;29630;193;240
Völkermarkt;208;41834;20522;117;150
Wolfsberg;209;52488;24201;178;207
Feldkirchen;210;29783;13746;82;79
Krems an der Donau(Stadt);301;24837;11279;72;221
Sankt Pölten(Stadt);302;55878;27061;136;333
Waidhofen an der Ybbs(Stadt);303;11134;6251;39;62
Wiener Neustadt(Stadt);304;46456;22969;178;316
Amstetten;305;116592;69161;303;737
Baden;306;147113;70439;315;1186
Bruck an der Leitha;307;105507;50037;216;1045
Gänserndorf;308;105824;47827;169;1081
Gmünd;309;36275;17283;152;218
Hollabrunn;310;51332;22564;92;398
Horn;311;30838;14171;60;225
Korneuburg;312;91777;40904;141;936
Krems(Land);313;56559;28547;97;465
Lilienfeld;314;25474;13783;113;86
Melk;315;78281;44624;291;393
Mistelbach;316;75655;33932;100;659
Mödling;317;119240;53758;267;1175
Neunkirchen;318;86323;42028;246;595
Sankt Pölten(Land);319;132064;66925;296;1010
Scheibbs;320;41567;24707;95;168
Tulln;321;105762;48457;206;954
Waidhofen an der Thaya;322;25531;12391;67;151
Wiener Neustadt(Land);323;79033;39706;196;549
Zwettl;325;41827;23066;84;276
Linz(Stadt);401;206537;92969;426;1164
Steyr(Stadt);402;37952;17413;66;130
Wels(Stadt);403;62654;31182;155;247
Braunau am Inn;404;106492;61470;252;446
Eferding;405;33368;17288;73;226
Freistadt;406;66922;37241;182;310
Gmunden;407;102102;54362;230;516
Grieskirchen;408;65137;36466;142;473
Kirchdorf an der Krems;409;57163;29947;147;296
Linz-Land;410;152391;75358;275;801
Perg;411;69241;38995;149;399
Ried im Innkreis;412;61850;34607;166;266
Rohrbach;413;56623;31505;158;353
Schärding;414;57438;31131;153;185
Steyr-Land;415;60936;32564;146;343
Urfahr-Umgebung;416;86235;45901;154;572
Vöcklabruck;417;137993;77487;326;807
Wels-Land;418;74574;40975;115;439
Salzburg(Stadt);501;155416;78322;288;1108
Hallein;502;60992;37113;138;327
Salzburg-Umgebung;503;154624;92124;299;904
Sankt Johann im Pongau;504;81392;47358;184;405
Tamsweg;505;20118;11137;64;96
Zell am See;506;88168;45854;185;386
Graz(Stadt);601;291134;125641;534;2049
Deutschlandsberg;603;60871;28845;177;303
Graz-Umgebung;606;157853;73852;415;884
Leibnitz;610;85294;40780;182;360
Leoben;611;59151;23949;184;271
Liezen;612;79592;37250;216;402
Murau;614;27449;11987;60;86
Voitsberg;616;50947;22580;178;175
Weiz;617;90916;45377;251;380
Murtal;620;71356;31325;270;280
Bruck-Mürzzuschlag;621;98054;40134;352;447
Hartberg-Fürstenfeld;622;90619;43032;300;378
Südoststeiermark;623;83841;39596;287;390
Innsbruck-Stadt;701;131059;63909;223;918
Imst;702;60922;34384;86;340
Innsbruck-Land;703;181698;94620;262;1188
Kitzbühel;704;64676;33055;96;271
Kufstein;705;111080;60298;236;555
Landeck;706;44346;26035;84;234
Lienz;707;48814;26736;133;223
Reutte;708;33054;16972;25;207
Schwaz;709;84456;43453;203;358
Bludenz;801;64368;35416;87;315
Bregenz;802;135310;70676;226;806
Dornbirn;803;90502;48172;160;519
Feldkirch;804;109057;58624;166;771
Wien;900;1920949;961729;4017;20921
