Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10717;25;5
Rust(Stadt);102;2021;1331;5;0
Eisenstadt-Umgebung;103;44488;30236;78;1
Güssing;104;25809;16951;101;1
Jennersdorf;105;17216;10106;44;2
Mattersburg;106;40731;27023;88;3
Neusiedl am See;107;61358;42818;85;13
Oberpullendorf;108;37556;25187;68;0
Oberwart;109;54682;34760;145;1
Klagenfurt Stadt;201;103297;59519;304;2
Villach Stadt;202;64125;35839;174;1
Hermagor;203;18069;10717;66;0
Klagenfurt Land;204;61114;36075;127;3
Sankt Veit an der Glan;205;53953;33120;167;4
Spittal an der Drau;206;75725;44668;275;1
Villach Land;207;65635;38663;204;2
Völkermarkt;208;41947;26665;121;3
Wolfsberg;209;52352;30395;203;4
Feldkirchen;210;29949;17394;83;2
Krems an der Donau(Stadt);301;24930;15895;75;3
Sankt Pölten(Stadt);302;56697;38053;146;5
Waidhofen an der Ybbs(Stadt);303;11187;8143;59;1
Wiener Neustadt(Stadt);304;47407;31189;224;4
Amstetten;305;117442;90229;309;9
Baden;306;148765;100111;364;19
Bruck an der Leitha;307;107297;74341;220;22
Gänserndorf;308;107504;71122;305;18
Gmünd;309;36152;23183;158;0
Hollabrunn;310;51879;32933;116;5
Horn;311;30875;19224;60;0
Korneuburg;312;92442;63580;146;10
Krems(Land);313;56840;38916;163;3
Lilienfeld;314;25491;17790;111;1
Melk;315;78779;59599;513;13
Mistelbach;316;76641;50271;107;7
Mödling;317;120412;81882;309;31
Neunkirchen;318;87048;57824;251;8
Sankt Pölten(Land);319;133497;95340;336;16
Scheibbs;320;41711;31563;98;4
Tulln;321;107723;72110;214;16
Waidhofen an der Thaya;322;25644;17116;80;1
Wiener Neustadt(Land);323;80020;54217;219;9
Zwettl;325;41757;30286;84;4
Linz(Stadt);401;208445;127353;474;14
Steyr(Stadt);402;37915;23398;84;1
Wels(Stadt);403;63542;40444;165;4
Braunau am Inn;404;108388;77214;270;3
Eferding;405;33715;23395;81;1
Freistadt;406;67638;48571;202;2
Gmunden;407;102765;71173;256;7
Grieskirchen;408;65929;47917;158;2
Kirchdorf an der Krems;409;57882;39583;167;6
Linz-Land;410;154320;101313;296;12
Perg;411;69905;50803;155;3
Ried im Innkreis;412;62535;44985;170;0
Rohrbach;413;57034;40801;165;1
Schärding;414;57750;39941;156;2
Steyr-Land;415;61494;43502;158;5
Urfahr-Umgebung;416;87466;62788;161;9
Vöcklabruck;417;139989;100358;340;1
Wels-Land;418;75514;54565;123;5
Salzburg(Stadt);501;155743;103704;344;15
Hallein;502;61262;46004;148;4
Salzburg-Umgebung;503;155982;117707;318;10
Sankt Johann im Pongau;504;81962;57558;184;0
Tamsweg;505;20327;13948;68;0
Zell am See;506;89017;56718;202;5
Graz(Stadt);601;293929;174012;610;31
Deutschlandsberg;603;61092;36445;184;4
Graz-Umgebung;606;161131;100039;441;9
Leibnitz;610;86399;53525;195;5
Leoben;611;59341;31793;197;5
Liezen;612;79739;46837;229;1
Murau;614;27343;15172;60;0
Voitsberg;616;51165;28383;191;1
Weiz;617;91844;56871;260;5
Murtal;620;71398;39342;294;3
Bruck-Mürzzuschlag;621;98394;51871;359;5
Hartberg-Fürstenfeld;622;91091;55197;312;4
Südoststeiermark;623;84024;50505;296;4
Innsbruck-Stadt;701;130599;86615;261;13
Imst;702;61843;43195;103;0
Innsbruck-Land;703;183827;126203;292;22
Kitzbühel;704;65482;42045;102;0
Kufstein;705;112301;75625;256;1
Landeck;706;44681;32292;93;0
Lienz;707;48854;33990;148;0
Reutte;708;33427;21724;34;7
Schwaz;709;85478;54246;222;2
Bludenz;801;64943;43384;99;1
Bregenz;802;136369;86155;243;3
Dornbirn;803;91344;59567;171;0
Feldkirch;804;110547;72768;179;1
Wien;900;1951354;1420977;4816;445
