Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Salzburg-Umgebung,Salzburg,"14,3",22,"8038,90",12339
Sankt Johann im Pongau,Salzburg,"24,6",20,"11798,90",9580
Sankt Pölten,Niederösterreich,27,15,"6991,00",3881
Sankt Pölten (Land),Niederösterreich,"54,7",72,"6022,20",7933
Sankt Veit an der Glan,Kärnten,"27,7",15,"7298,90",3955
Schärding,Oberösterreich,"17,4",10,"9287,20",5330
Scheibbs,Niederösterreich,"21,7",9,"9132,20",3782
Schwaz,Tirol,"2,4",2,"10680,80",9007
Spittal an der Drau,Kärnten,"27,7",21,"7668,60",5818
Steyr,Oberösterreich,42,16,"6461,50",2459
Steyr-Land,Oberösterreich,"9,9",6,"7029,30",4268
Südoststeiermark,Steiermark,"26,2",22,"7152,90",6011
Tamsweg,Salzburg,0,±0,"12271,00",2485
Tulln,Niederösterreich,22,23,"5161,00",5398
Urfahr-Umgebung,Oberösterreich,14,12,"7104,20",6110
Villach Land,Kärnten,"27,9",18,"6943,90",4487
Villach Stadt,Kärnten,"14,3",9,"6319,80",3974
Vöcklabruck,Oberösterreich,"22,6",31,"8398,60",11531
Voitsberg,Steiermark,"41,1",21,"6680,50",3410
Völkermarkt,Kärnten,"21,5",9,"8793,20",3681
Waidhofen an der Thaya,Niederösterreich,0,±0,"6533,80",1678
Waidhofen an der Ybbs,Niederösterreich,"17,8",2,"8020,00",900
Weiz,Steiermark,"22,1",20,"6818,20",6181
Wels,Oberösterreich,"43,2",27,"9021,90",5636
Wels-Land,Oberösterreich,"29,8",22,"7713,80",5691
Wien,Wien,"28,7",549,"7190,20",137419
Wiener Neustadt,Niederösterreich,"8,7",4,"8495,70",3893
Wiener Neustadt (Land),Niederösterreich,"16,6",13,"6701,80",5248
Wolfsberg,Kärnten,"41,8",22,"6607,50",3476
Zell am See,Salzburg,8,7,"8274,80",7251
Zwettl,Niederösterreich,"16,7",7,"7947,70",3337
