Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7767;23;162
Rust(Stadt);102;2000;943;2;13
Eisenstadt-Umgebung;103;43861;22365;71;485
Güssing;104;25770;12951;98;260
Jennersdorf;105;17109;8171;42;143
Mattersburg;106;40316;20046;82;429
Neusiedl am See;107;60397;31062;86;678
Oberpullendorf;108;37453;18525;63;423
Oberwart;109;54209;26375;145;445
Klagenfurt Stadt;201;101765;45477;276;812
Villach Stadt;202;63236;28145;172;451
Hermagor;203;18052;8823;61;100
Klagenfurt Land;204;60503;28412;126;445
Sankt Veit an der Glan;205;53880;25849;165;328
Spittal an der Drau;206;75628;36972;265;428
Villach Land;207;64920;30997;195;443
Völkermarkt;208;41834;21408;121;297
Wolfsberg;209;52488;25186;180;306
Feldkirchen;210;29783;14325;83;179
Krems an der Donau(Stadt);301;24837;11965;72;191
Sankt Pölten(Stadt);302;55878;28636;139;501
Waidhofen an der Ybbs(Stadt);303;11134;6545;40;74
Wiener Neustadt(Stadt);304;46456;24337;183;416
Amstetten;305;116592;72268;306;939
Baden;306;147113;75616;321;1428
Bruck an der Leitha;307;105507;53956;216;1120
Gänserndorf;308;105824;51647;172;1108
Gmünd;309;36275;18168;152;286
Hollabrunn;310;51332;24241;93;488
Horn;311;30838;14982;60;172
Korneuburg;312;91777;44467;141;1054
Krems(Land);313;56559;30146;100;462
Lilienfeld;314;25474;14332;113;196
Melk;315;78281;46578;296;613
Mistelbach;316;75655;36764;101;795
Mödling;317;119240;58168;269;1159
Neunkirchen;318;86323;44616;248;830
Sankt Pölten(Land);319;132064;70691;300;1078
Scheibbs;320;41567;25720;95;288
Tulln;321;105762;51957;206;1051
Waidhofen an der Thaya;322;25531;13069;69;213
Wiener Neustadt(Land);323;79033;42230;198;747
Zwettl;325;41827;24106;84;374
Linz(Stadt);401;206537;99036;430;1785
Steyr(Stadt);402;37952;18254;67;259
Wels(Stadt);403;62654;32586;155;440
Braunau am Inn;404;106492;63966;254;671
Eferding;405;33368;18276;73;313
Freistadt;406;66922;39112;183;539
Gmunden;407;102102;56841;233;735
Grieskirchen;408;65137;38235;145;500
Kirchdorf an der Krems;409;57163;31399;147;379
Linz-Land;410;152391;79850;279;1288
Perg;411;69241;40658;150;461
Ried im Innkreis;412;61850;36607;166;438
Rohrbach;413;56623;33198;158;451
Schärding;414;57438;32616;154;478
Steyr-Land;415;60936;34127;146;444
Urfahr-Umgebung;416;86235;48982;155;725
Vöcklabruck;417;137993;81161;329;1025
Wels-Land;418;74574;43056;116;610
Salzburg(Stadt);501;155416;83540;291;1442
Hallein;502;60992;38441;139;409
Salzburg-Umgebung;503;154624;96670;300;1358
Sankt Johann im Pongau;504;81392;49280;187;592
Tamsweg;505;20118;11663;66;183
Zell am See;506;88168;47809;186;632
Graz(Stadt);601;291134;134529;537;2418
Deutschlandsberg;603;60871;30015;178;340
Graz-Umgebung;606;157853;78066;415;1155
Leibnitz;610;85294;42470;183;494
Leoben;611;59151;25225;185;386
Liezen;612;79592;38740;218;417
Murau;614;27449;12532;60;193
Voitsberg;616;50947;23438;179;266
Weiz;617;90916;47450;252;511
Murtal;620;71356;32684;270;453
Bruck-Mürzzuschlag;621;98054;42215;353;584
Hartberg-Fürstenfeld;622;90619;45125;305;638
Südoststeiermark;623;83841;41391;288;493
Innsbruck-Stadt;701;131059;68118;226;1064
Imst;702;60922;35879;86;365
Innsbruck-Land;703;181698;100099;264;1426
Kitzbühel;704;64676;34460;98;388
Kufstein;705;111080;62998;238;638
Landeck;706;44346;27214;85;313
Lienz;707;48814;27984;138;385
Reutte;708;33054;17862;27;288
Schwaz;709;84456;45375;208;551
Bludenz;801;64368;37236;89;462
Bregenz;802;135310;74037;226;861
Dornbirn;803;90502;50571;162;584
Feldkirch;804;109057;61749;169;732
Wien;900;1920949;1042176;4076;24204
