Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10178;25;73
Rust(Stadt);102;2021;1274;5;9
Eisenstadt-Umgebung;103;44488;28713;76;195
Güssing;104;25809;16227;101;97
Jennersdorf;105;17216;9891;44;34
Mattersburg;106;40731;26001;87;134
Neusiedl am See;107;61358;40421;85;206
Oberpullendorf;108;37556;23770;68;111
Oberwart;109;54682;33479;144;197
Klagenfurt Stadt;201;103297;57770;300;171
Villach Stadt;202;64125;35010;174;86
Hermagor;203;18069;10575;66;28
Klagenfurt Land;204;61114;35111;127;99
Sankt Veit an der Glan;205;53953;32267;167;95
Spittal an der Drau;206;75725;43860;276;125
Villach Land;207;65635;37874;205;89
Völkermarkt;208;41947;25895;121;68
Wolfsberg;209;52352;29857;201;57
Feldkirchen;210;29949;17024;83;34
Krems an der Donau(Stadt);301;24930;15174;75;98
Sankt Pölten(Stadt);302;56697;36495;146;220
Waidhofen an der Ybbs(Stadt);303;11187;7828;58;21
Wiener Neustadt(Stadt);304;47407;30146;217;142
Amstetten;305;117442;86846;309;432
Baden;306;148765;95607;358;563
Bruck an der Leitha;307;107297;70225;220;532
Gänserndorf;308;107504;67248;214;413
Gmünd;309;36152;22203;157;164
Hollabrunn;310;51879;31404;111;167
Horn;311;30875;18570;60;108
Korneuburg;312;92442;59968;145;493
Krems(Land);313;56840;37415;107;211
Lilienfeld;314;25491;17135;110;83
Melk;315;78779;57630;402;292
Mistelbach;316;76641;47830;107;388
Mödling;317;120412;76919;295;658
Neunkirchen;318;87048;55693;250;229
Sankt Pölten(Land);319;133497;91277;336;666
Scheibbs;320;41711;30584;96;86
Tulln;321;107723;68701;214;424
Waidhofen an der Thaya;322;25644;16402;80;74
Wiener Neustadt(Land);323;80020;52362;217;198
Zwettl;325;41757;29052;84;162
Linz(Stadt);401;208445;122587;465;753
Steyr(Stadt);402;37915;22427;77;123
Wels(Stadt);403;63542;38981;163;208
Braunau am Inn;404;108388;75347;266;324
Eferding;405;33715;22660;79;159
Freistadt;406;67638;47284;194;276
Gmunden;407;102765;68877;252;343
Grieskirchen;408;65929;46610;153;269
Kirchdorf an der Krems;409;57882;38289;160;179
Linz-Land;410;154320;97999;291;563
Perg;411;69905;49209;153;359
Ried im Innkreis;412;62535;43824;170;246
Rohrbach;413;57034;39644;165;231
Schärding;414;57750;39115;156;162
Steyr-Land;415;61494;41976;155;210
Urfahr-Umgebung;416;87466;60745;160;394
Vöcklabruck;417;139989;97488;337;513
Wels-Land;418;75514;52709;121;353
Salzburg(Stadt);501;155743;100819;327;492
Hallein;502;61262;45124;144;171
Salzburg-Umgebung;503;155982;114967;314;494
Sankt Johann im Pongau;504;81962;56598;184;184
Tamsweg;505;20327;13702;68;25
Zell am See;506;89017;55711;198;184
Graz(Stadt);601;293929;168458;585;880
Deutschlandsberg;603;61092;35737;181;126
Graz-Umgebung;606;161131;97046;433;527
Leibnitz;610;86399;51975;192;252
Leoben;611;59341;30712;193;91
Liezen;612;79739;45510;226;154
Murau;614;27343;14898;59;26
Voitsberg;616;51165;27913;190;104
Weiz;617;91844;55728;259;182
Murtal;620;71398;38440;293;106
Bruck-Mürzzuschlag;621;98394;50487;357;184
Hartberg-Fürstenfeld;622;91091;54019;303;215
Südoststeiermark;623;84024;49191;295;257
Innsbruck-Stadt;701;130599;84109;254;493
Imst;702;61843;42269;97;191
Innsbruck-Land;703;183827;122507;285;626
Kitzbühel;704;65482;41193;98;193
Kufstein;705;112301;74310;245;269
Landeck;706;44681;31759;92;126
Lienz;707;48854;33328;146;70
Reutte;708;33427;21284;29;49
Schwaz;709;85478;53209;218;277
Bludenz;801;64943;42696;96;112
Bregenz;802;136369;84797;238;218
Dornbirn;803;91344;58499;170;182
Feldkirch;804;110547;71710;179;190
Wien;900;1951354;1342274;4619;10742
