Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8940;24;146
Rust(Stadt);102;2021;1081;4;14
Eisenstadt-Umgebung;103;44488;25491;73;386
Güssing;104;25809;14512;100;270
Jennersdorf;105;17216;9138;43;152
Mattersburg;106;40731;23332;83;367
Neusiedl am See;107;61358;35780;87;505
Oberpullendorf;108;37556;21451;64;279
Oberwart;109;54682;30068;145;534
Klagenfurt Stadt;201;103297;53050;292;1108
Villach Stadt;202;64125;32532;174;500
Hermagor;203;18069;9905;62;165
Klagenfurt Land;204;61114;32677;127;595
Sankt Veit an der Glan;205;53953;30338;167;750
Spittal an der Drau;206;75725;41512;274;639
Villach Land;207;65635;35388;198;533
Völkermarkt;208;41947;24432;122;326
Wolfsberg;209;52352;28130;190;385
Feldkirchen;210;29949;16220;83;252
Krems an der Donau(Stadt);301;24930;13608;74;243
Sankt Pölten(Stadt);302;56697;32616;144;565
Waidhofen an der Ybbs(Stadt);303;11187;7348;41;77
Wiener Neustadt(Stadt);304;47407;27283;197;371
Amstetten;305;117442;80919;311;1077
Baden;306;148765;85447;331;1308
Bruck an der Leitha;307;107297;62041;216;946
Gänserndorf;308;107504;59011;185;915
Gmünd;309;36152;20352;157;352
Hollabrunn;310;51879;27692;101;399
Horn;311;30875;16806;60;329
Korneuburg;312;92442;51904;145;1064
Krems(Land);313;56840;33977;105;586
Lilienfeld;314;25491;15942;113;220
Melk;315;78779;52938;327;836
Mistelbach;316;76641;41802;103;631
Mödling;317;120412;67233;273;1092
Neunkirchen;318;87048;50676;248;841
Sankt Pölten(Land);319;133497;81139;324;1293
Scheibbs;320;41711;28620;94;428
Tulln;321;107723;60169;209;1072
Waidhofen an der Thaya;322;25644;14840;73;209
Wiener Neustadt(Land);323;80020;47485;204;698
Zwettl;325;41757;26923;85;394
Linz(Stadt);401;208445;112594;455;2221
Steyr(Stadt);402;37915;20475;71;364
Wels(Stadt);403;63542;36342;157;508
Braunau am Inn;404;108388;71264;261;1119
Eferding;405;33715;20979;77;357
Freistadt;406;67638;44171;189;743
Gmunden;407;102765;63961;239;968
Grieskirchen;408;65929;43434;146;658
Kirchdorf an der Krems;409;57882;35568;153;632
Linz-Land;410;154320;90493;291;1565
Perg;411;69905;45922;151;759
Ried im Innkreis;412;62535;41040;169;765
Rohrbach;413;57034;36893;160;626
Schärding;414;57750;36899;155;458
Steyr-Land;415;61494;38810;151;709
Urfahr-Umgebung;416;87466;56175;157;1275
Vöcklabruck;417;139989;91266;336;1645
Wels-Land;418;75514;48621;118;815
Salzburg(Stadt);501;155743;93681;304;1340
Hallein;502;61262;42680;143;587
Salzburg-Umgebung;503;155982;108114;307;1569
Sankt Johann im Pongau;504;81962;53980;188;540
Tamsweg;505;20327;13037;67;154
Zell am See;506;89017;52765;188;745
Graz(Stadt);601;293929;154278;558;2689
Deutschlandsberg;603;61092;33468;179;561
Graz-Umgebung;606;161131;88938;422;1702
Leibnitz;610;86399;47998;187;827
Leoben;611;59341;28723;189;499
Liezen;612;79739;42998;224;818
Murau;614;27343;14144;60;393
Voitsberg;616;51165;26073;185;452
Weiz;617;91844;52160;255;746
Murtal;620;71398;36046;278;583
Bruck-Mürzzuschlag;621;98394;46949;354;731
Hartberg-Fürstenfeld;622;91091;49915;308;800
Südoststeiermark;623;84024;45669;293;617
Innsbruck-Stadt;701;130599;77481;239;1214
Imst;702;61843;39720;89;528
Innsbruck-Land;703;183827;113708;273;1978
Kitzbühel;704;65482;39012;99;597
Kufstein;705;112301;70768;243;897
Landeck;706;44681;29839;89;381
Lienz;707;48854;31814;143;416
Reutte;708;33427;20055;28;256
Schwaz;709;85478;50320;213;633
Bludenz;801;64943;40666;95;514
Bregenz;802;136369;79887;231;1011
Dornbirn;803;91344;54752;168;688
Feldkirch;804;110547;67820;173;812
Wien;900;1951354;1193061;4303;15649
