Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10638;25;21
Rust(Stadt);102;2021;1318;5;2
Eisenstadt-Umgebung;103;44488;30063;77;66
Güssing;104;25809;16896;101;13
Jennersdorf;105;17216;10074;44;2
Mattersburg;106;40731;26869;88;16
Neusiedl am See;107;61358;42534;85;83
Oberpullendorf;108;37556;25054;68;45
Oberwart;109;54682;34639;145;43
Klagenfurt Stadt;201;103297;59333;303;58
Villach Stadt;202;64125;35677;174;37
Hermagor;203;18069;10695;66;4
Klagenfurt Land;204;61114;35977;127;29
Sankt Veit an der Glan;205;53953;33029;167;24
Spittal an der Drau;206;75725;44553;276;40
Villach Land;207;65635;38564;204;30
Völkermarkt;208;41947;26611;121;25
Wolfsberg;209;52352;30347;203;21
Feldkirchen;210;29949;17352;83;14
Krems an der Donau(Stadt);301;24930;15832;75;29
Sankt Pölten(Stadt);302;56697;37861;146;52
Waidhofen an der Ybbs(Stadt);303;11187;8122;59;11
Wiener Neustadt(Stadt);304;47407;31051;222;39
Amstetten;305;117442;90000;309;89
Baden;306;148765;99467;363;178
Bruck an der Leitha;307;107297;73787;220;143
Gänserndorf;308;107504;70654;222;124
Gmünd;309;36152;23082;158;37
Hollabrunn;310;51879;32798;116;40
Horn;311;30875;19181;60;10
Korneuburg;312;92442;63100;145;135
Krems(Land);313;56840;38768;139;57
Lilienfeld;314;25491;17736;111;15
Melk;315;78779;59437;464;49
Mistelbach;316;76641;49990;107;78
Mödling;317;120412;81248;307;177
Neunkirchen;318;87048;57464;250;77
Sankt Pölten(Land);319;133497;94863;336;123
Scheibbs;320;41711;31491;98;25
Tulln;321;107723;71618;214;103
Waidhofen an der Thaya;322;25644;17050;80;20
Wiener Neustadt(Land);323;80020;54004;217;76
Zwettl;325;41757;30144;84;29
Linz(Stadt);401;208445;126867;474;138
Steyr(Stadt);402;37915;23310;83;20
Wels(Stadt);403;63542;40249;165;44
Braunau am Inn;404;108388;77066;269;39
Eferding;405;33715;23350;81;11
Freistadt;406;67638;48460;200;26
Gmunden;407;102765;71005;256;47
Grieskirchen;408;65929;47829;158;39
Kirchdorf an der Krems;409;57882;39454;167;39
Linz-Land;410;154320;100990;295;78
Perg;411;69905;50714;155;36
Ried im Innkreis;412;62535;44906;170;32
Rohrbach;413;57034;40745;165;16
Schärding;414;57750;39887;156;16
Steyr-Land;415;61494;43383;158;47
Urfahr-Umgebung;416;87466;62641;161;51
Vöcklabruck;417;139989;100136;340;76
Wels-Land;418;75514;54398;123;43
Salzburg(Stadt);501;155743;103369;340;94
Hallein;502;61262;45897;147;30
Salzburg-Umgebung;503;155982;117445;317;94
Sankt Johann im Pongau;504;81962;57487;184;21
Tamsweg;505;20327;13931;68;7
Zell am See;506;89017;56622;200;25
Graz(Stadt);601;293929;173240;604;211
Deutschlandsberg;603;61092;36348;184;25
Graz-Umgebung;606;161131;99675;440;101
Leibnitz;610;86399;53345;194;47
Leoben;611;59341;31705;196;29
Liezen;612;79739;46755;229;22
Murau;614;27343;15139;60;8
Voitsberg;616;51165;28347;191;18
Weiz;617;91844;56741;259;30
Murtal;620;71398;39244;294;28
Bruck-Mürzzuschlag;621;98394;51740;359;43
Hartberg-Fürstenfeld;622;91091;55079;310;41
Südoststeiermark;623;84024;50329;295;21
Innsbruck-Stadt;701;130599;86320;263;88
Imst;702;61843;43114;105;24
Innsbruck-Land;703;183827;125841;293;91
Kitzbühel;704;65482;41975;102;19
Kufstein;705;112301;75552;256;37
Landeck;706;44681;32256;93;25
Lienz;707;48854;33940;147;12
Reutte;708;33427;21653;34;11
Schwaz;709;85478;54172;222;23
Bludenz;801;64943;43347;98;15
Bregenz;802;136369;86028;242;22
Dornbirn;803;91344;59485;171;21
Feldkirch;804;110547;72664;179;17
Wien;900;1951354;1409504;4760;3084
