Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8401;24;65
Rust(Stadt);102;2021;1041;4;9
Eisenstadt-Umgebung;103;44488;24196;72;140
Güssing;104;25809;13662;100;86
Jennersdorf;105;17216;8641;43;62
Mattersburg;106;40731;21948;83;216
Neusiedl am See;107;61358;34227;87;264
Oberpullendorf;108;37556;20342;63;254
Oberwart;109;54682;28266;145;246
Klagenfurt Stadt;201;103297;49376;285;503
Villach Stadt;202;64125;30433;174;311
Hermagor;203;18069;9337;62;93
Klagenfurt Land;204;61114;30575;128;343
Sankt Veit an der Glan;205;53953;27815;167;305
Spittal an der Drau;206;75725;39307;268;379
Villach Land;207;65635;33272;197;339
Völkermarkt;208;41947;23121;122;340
Wolfsberg;209;52352;26684;182;252
Feldkirchen;210;29949;15234;83;152
Krems an der Donau(Stadt);301;24930;12819;74;118
Sankt Pölten(Stadt);302;56697;30771;142;304
Waidhofen an der Ybbs(Stadt);303;11187;7017;41;99
Wiener Neustadt(Stadt);304;47407;26087;193;172
Amstetten;305;117442;77077;309;955
Baden;306;148765;80825;329;559
Bruck an der Leitha;307;107297;58804;215;546
Gänserndorf;308;107504;55969;181;527
Gmünd;309;36152;19179;151;161
Hollabrunn;310;51879;26270;98;181
Horn;311;30875;15743;60;91
Korneuburg;312;92442;48565;145;435
Krems(Land);313;56840;31981;103;337
Lilienfeld;314;25491;15173;113;123
Melk;315;78779;50298;311;503
Mistelbach;316;76641;39590;103;414
Mödling;317;120412;63172;269;531
Neunkirchen;318;87048;47922;248;467
Sankt Pölten(Land);319;133497;76508;318;859
Scheibbs;320;41711;27376;94;219
Tulln;321;107723;56477;208;552
Waidhofen an der Thaya;322;25644;14013;73;146
Wiener Neustadt(Land);323;80020;45012;199;302
Zwettl;325;41757;25546;85;214
Linz(Stadt);401;208445;105843;448;1014
Steyr(Stadt);402;37915;19333;69;207
Wels(Stadt);403;63542;34490;156;289
Braunau am Inn;404;108388;67182;256;783
Eferding;405;33715;19569;75;271
Freistadt;406;67638;41840;189;476
Gmunden;407;102765;60107;237;753
Grieskirchen;408;65929;40659;146;608
Kirchdorf an der Krems;409;57882;33259;150;294
Linz-Land;410;154320;84819;286;1021
Perg;411;69905;43131;150;520
Ried im Innkreis;412;62535;38378;168;400
Rohrbach;413;57034;34859;159;299
Schärding;414;57750;34485;155;553
Steyr-Land;415;61494;36324;149;407
Urfahr-Umgebung;416;87466;52377;157;750
Vöcklabruck;417;139989;85860;333;1070
Wels-Land;418;75514;45729;116;511
Salzburg(Stadt);501;155743;88399;300;690
Hallein;502;61262;40343;143;333
Salzburg-Umgebung;503;155982;101737;306;1091
Sankt Johann im Pongau;504;81962;51645;188;451
Tamsweg;505;20327;12400;67;114
Zell am See;506;89017;49987;188;376
Graz(Stadt);601;293929;144966;546;1453
Deutschlandsberg;603;61092;31567;179;266
Graz-Umgebung;606;161131;83225;418;1040
Leibnitz;610;86399;45146;186;553
Leoben;611;59341;26985;187;352
Liezen;612;79739;40640;221;324
Murau;614;27343;13242;60;83
Voitsberg;616;51165;24643;183;274
Weiz;617;91844;49754;255;414
Murtal;620;71398;34283;274;314
Bruck-Mürzzuschlag;621;98394;44605;354;368
Hartberg-Fürstenfeld;622;91091;47393;306;331
Südoststeiermark;623;84024;43443;292;412
Innsbruck-Stadt;701;130599;72747;237;737
Imst;702;61843;37693;88;337
Innsbruck-Land;703;183827;106427;272;1187
Kitzbühel;704;65482;36525;97;361
Kufstein;705;112301;66656;239;686
Landeck;706;44681;28463;88;150
Lienz;707;48854;29785;141;321
Reutte;708;33427;19039;28;175
Schwaz;709;85478;47812;213;445
Bludenz;801;64943;38692;93;343
Bregenz;802;136369;76568;230;380
Dornbirn;803;91344;52637;166;305
Feldkirch;804;110547;64486;173;649
Wien;900;1951354;1138541;4244;8816
