Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"138,2",161,"5880,50",6852
Baden,Niederösterreich,"149,9",220,"3452,10",5066
Bludenz,Vorarlberg,"138,8",89,"4768,60",3057
Braunau am Inn,Oberösterreich,"140,2",148,"4632,70",4890
Bregenz,Vorarlberg,"119,3",161,"4912,30",6631
Bruck an der Leitha,Niederösterreich,"95,4",99,"3016,30",3129
Bruck-Mürzzuschlag,Steiermark,78,77,"4006,20",3954
Deutschlandsberg,Steiermark,"124,9",76,"3550,40",2161
Dornbirn,Vorarlberg,"136,8",123,"6072,60",5460
Eferding,Oberösterreich,"84,4",28,"6380,70",2117
Eisenstadt,Burgenland,"94,5",14,"3759,40",557
Eisenstadt-Umgebung,Burgenland,81,35,"3115,50",1347
Feldkirch,Vorarlberg,"149,8",162,"5355,40",5791
Feldkirchen,Kärnten,"177,2",53,"5013,00",1499
Freistadt,Oberösterreich,"115,2",77,"5788,10",3870
Gänserndorf,Niederösterreich,"124,1",130,"2572,00",2695
Gmünd,Niederösterreich,"131,3",48,"4462,00",1631
Gmunden,Oberösterreich,"180,6",184,"5100,20",5195
Graz,Steiermark,"72,8",212,"3341,80",9727
Graz-Umgebung,Steiermark,"64,7",101,"3331,20",5199
Grieskirchen,Oberösterreich,"123,3",80,"6191,90",4017
Güssing,Burgenland,214,55,"4311,50",1108
Hallein,Salzburg,"297,6",181,"7385,20",4492
Hartberg-Fürstenfeld,Steiermark,"89,4",81,"4431,30",4015
Hermagor,Kärnten,"382,2",69,"6153,80",1111
Hollabrunn,Niederösterreich,49,25,"2445,50",1248
Horn,Niederösterreich,"74,3",23,"2159,30",668
Imst,Tirol,"61,2",37,"5318,00",3216
Innsbruck-Land,Tirol,"65,9",119,"5267,30",9505
Innsbruck-Stadt,Tirol,"70,5",93,"5035,60",6645
Jennersdorf,Burgenland,"87,7",15,"4047,50",692
Kirchdorf an der Krems,Oberösterreich,"138,4",79,"4723,90",2696
Kitzbühel,Tirol,"222,9",143,"4879,40",3131
Klagenfurt Land,Kärnten,"123,3",74,"4335,70",2602
Klagenfurt Stadt,Kärnten,"81,9",83,"4097,70",4151
Korneuburg,Niederösterreich,"86,6",79,"2736,30",2497
Krems (Land),Niederösterreich,"109,8",62,"3733,60",2109
Krems an der Donau,Niederösterreich,"55,9",14,"3682,70",922
Kufstein,Tirol,"69,8",77,"6055,10",6678
Landeck,Tirol,"85,6",38,"6324,10",2807
Leibnitz,Steiermark,"109,7",93,"3977,30",3371
Leoben,Steiermark,"63,7",38,"3678,40",2196
Lienz,Tirol,"178,5",87,"5886,60",2869
Liezen,Steiermark,"218,5",174,"4424,20",3524
Lilienfeld,Niederösterreich,"101,3",26,"3964,10",1017
Linz,Oberösterreich,"70,7",146,"4424,60",9141
Linz-Land,Oberösterreich,"65,4",99,"4467,20",6762
Mattersburg,Burgenland,"99,9",40,"3244,10",1299
Melk,Niederösterreich,"120,2",94,"4366,20",3414
Mistelbach,Niederösterreich,"92,6",70,"2315,40",1751
