Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8355;24;48
Rust(Stadt);102;2021;1035;4;9
Eisenstadt-Umgebung;103;44488;24095;72;125
Güssing;104;25809;13604;100;76
Jennersdorf;105;17216;8596;43;63
Mattersburg;106;40731;21792;83;166
Neusiedl am See;107;61358;34054;87;229
Oberpullendorf;108;37556;20182;63;216
Oberwart;109;54682;28105;145;232
Klagenfurt Stadt;201;103297;49048;284;394
Villach Stadt;202;64125;30233;174;227
Hermagor;203;18069;9274;62;71
Klagenfurt Land;204;61114;30336;128;250
Sankt Veit an der Glan;205;53953;27598;167;219
Spittal an der Drau;206;75725;39027;268;319
Villach Land;207;65635;33064;197;285
Völkermarkt;208;41947;22881;121;274
Wolfsberg;209;52352;26516;182;183
Feldkirchen;210;29949;15122;83;109
Krems an der Donau(Stadt);301;24930;12745;74;98
Sankt Pölten(Stadt);302;56697;30589;142;304
Waidhofen an der Ybbs(Stadt);303;11187;6954;41;76
Wiener Neustadt(Stadt);304;47407;25985;193;146
Amstetten;305;117442;76421;309;776
Baden;306;148765;80445;329;513
Bruck an der Leitha;307;107297;58440;215;473
Gänserndorf;308;107504;55593;181;395
Gmünd;309;36152;19077;151;135
Hollabrunn;310;51879;26141;97;152
Horn;311;30875;15679;60;73
Korneuburg;312;92442;48251;145;382
Krems(Land);313;56840;31756;102;238
Lilienfeld;314;25491;15091;113;123
Melk;315;78779;49955;309;426
Mistelbach;316;76641;39323;103;379
Mödling;317;120412;62821;269;409
Neunkirchen;318;87048;47623;248;433
Sankt Pölten(Land);319;133497;75918;318;681
Scheibbs;320;41711;27228;94;222
Tulln;321;107723;56109;208;465
Waidhofen an der Thaya;322;25644;13911;71;101
Wiener Neustadt(Land);323;80020;44818;199;291
Zwettl;325;41757;25402;84;182
Linz(Stadt);401;208445;105078;447;812
Steyr(Stadt);402;37915;19173;69;136
Wels(Stadt);403;63542;34284;156;242
Braunau am Inn;404;108388;66608;256;547
Eferding;405;33715;19350;75;168
Freistadt;406;67638;41449;187;316
Gmunden;407;102765;59583;237;475
Grieskirchen;408;65929;40154;146;329
Kirchdorf an der Krems;409;57882;33015;150;184
Linz-Land;410;154320;84051;285;717
Perg;411;69905;42783;150;381
Ried im Innkreis;412;62535;38116;168;293
Rohrbach;413;57034;34646;158;235
Schärding;414;57750;34086;155;324
Steyr-Land;415;61494;36045;148;343
Urfahr-Umgebung;416;87466;51780;157;468
Vöcklabruck;417;139989;85065;333;628
Wels-Land;418;75514;45379;116;409
Salzburg(Stadt);501;155743;87898;300;475
Hallein;502;61262;40108;143;237
Salzburg-Umgebung;503;155982;100914;306;692
Sankt Johann im Pongau;504;81962;51323;188;291
Tamsweg;505;20327;12309;67;60
Zell am See;506;89017;49748;188;268
Graz(Stadt);601;293929;144035;546;1274
Deutschlandsberg;603;61092;31380;179;202
Graz-Umgebung;606;161131;82491;417;750
Leibnitz;610;86399;44774;185;402
Leoben;611;59341;26748;187;334
Liezen;612;79739;40372;221;231
Murau;614;27343;13180;60;70
Voitsberg;616;51165;24450;183;201
Weiz;617;91844;49432;255;287
Murtal;620;71398;34054;274;227
Bruck-Mürzzuschlag;621;98394;44340;354;291
Hartberg-Fürstenfeld;622;91091;47164;306;237
Südoststeiermark;623;84024;43135;292;286
Innsbruck-Stadt;701;130599;72253;236;595
Imst;702;61843;37465;88;240
Innsbruck-Land;703;183827;105594;271;856
Kitzbühel;704;65482;36253;97;215
Kufstein;705;112301;66232;239;593
Landeck;706;44681;28368;87;128
Lienz;707;48854;29565;141;239
Reutte;708;33427;18935;28;141
Schwaz;709;85478;47496;213;295
Bludenz;801;64943;38426;93;202
Bregenz;802;136369;76298;230;295
Dornbirn;803;91344;52419;166;251
Feldkirch;804;110547;63993;172;379
Wien;900;1951354;1132808;4236;7835
