Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;7344;22;153
Rust(Stadt);102;2000;916;2;7
Eisenstadt-Umgebung;103;43861;21046;69;461
Güssing;104;25770;12062;95;216
Jennersdorf;105;17109;7821;42;85
Mattersburg;106;40316;18985;82;296
Neusiedl am See;107;60397;29046;83;719
Oberpullendorf;108;37453;17356;63;390
Oberwart;109;54209;25007;145;448
Klagenfurt Stadt;201;101765;43352;276;577
Villach Stadt;202;63236;27047;172;314
Hermagor;203;18052;8499;61;87
Klagenfurt Land;204;60503;27273;126;361
Sankt Veit an der Glan;205;53880;24858;164;289
Spittal an der Drau;206;75628;35860;263;350
Villach Land;207;64920;29891;193;299
Völkermarkt;208;41834;20691;117;207
Wolfsberg;209;52488;24382;178;225
Feldkirchen;210;29783;13862;82;133
Krems an der Donau(Stadt);301;24837;11487;72;244
Sankt Pölten(Stadt);302;55878;27379;136;373
Waidhofen an der Ybbs(Stadt);303;11134;6321;40;82
Wiener Neustadt(Stadt);304;46456;23186;180;371
Amstetten;305;116592;69882;305;882
Baden;306;147113;71536;317;1343
Bruck an der Leitha;307;105507;50938;216;1159
Gänserndorf;308;105824;48767;169;1147
Gmünd;309;36275;17480;152;235
Hollabrunn;310;51332;22913;92;458
Horn;311;30838;14375;60;244
Korneuburg;312;91777;41707;141;1000
Krems(Land);313;56559;28913;97;467
Lilienfeld;314;25474;13878;113;113
Melk;315;78281;45033;293;484
Mistelbach;316;75655;34543;100;759
Mödling;317;119240;54916;268;1372
Neunkirchen;318;86323;42574;246;674
Sankt Pölten(Land);319;132064;67724;296;1008
Scheibbs;320;41567;24915;95;234
Tulln;321;105762;49178;206;999
Waidhofen an der Thaya;322;25531;12509;67;143
Wiener Neustadt(Land);323;79033;40263;196;665
Zwettl;325;41827;23271;84;253
Linz(Stadt);401;206537;94125;427;1407
Steyr(Stadt);402;37952;17589;66;213
Wels(Stadt);403;62654;31461;155;332
Braunau am Inn;404;106492;61954;252;583
Eferding;405;33368;17466;73;223
Freistadt;406;66922;37551;182;377
Gmunden;407;102102;54812;230;544
Grieskirchen;408;65137;36869;144;488
Kirchdorf an der Krems;409;57163;30268;147;414
Linz-Land;410;152391;76189;276;999
Perg;411;69241;39369;149;446
Ried im Innkreis;412;61850;34974;166;381
Rohrbach;413;56623;31770;158;348
Schärding;414;57438;31378;153;280
Steyr-Land;415;60936;32849;146;363
Urfahr-Umgebung;416;86235;46531;154;743
Vöcklabruck;417;137993;78239;326;919
Wels-Land;418;74574;41419;115;540
Salzburg(Stadt);501;155416;79394;288;1247
Hallein;502;60992;37384;138;320
Salzburg-Umgebung;503;154624;93001;299;1035
Sankt Johann im Pongau;504;81392;47725;184;454
Tamsweg;505;20118;11237;64;118
Zell am See;506;88168;46200;185;416
Graz(Stadt);601;291134;127357;534;2139
Deutschlandsberg;603;60871;29105;177;334
Graz-Umgebung;606;157853;74636;415;986
Leibnitz;610;85294;41102;182;393
Leoben;611;59151;24187;184;302
Liezen;612;79592;37524;217;359
Murau;614;27449;12080;60;118
Voitsberg;616;50947;22743;178;208
Weiz;617;90916;45854;251;599
Murtal;620;71356;31513;270;245
Bruck-Mürzzuschlag;621;98054;40577;352;557
Hartberg-Fürstenfeld;622;90619;43406;301;457
Südoststeiermark;623;83841;39937;287;412
Innsbruck-Stadt;701;131059;64859;225;1101
Imst;702;60922;34678;86;353
Innsbruck-Land;703;181698;95755;264;1352
Kitzbühel;704;64676;33357;98;352
Kufstein;705;111080;60888;237;684
Landeck;706;44346;26282;84;302
Lienz;707;48814;26933;134;227
Reutte;708;33054;17123;25;184
Schwaz;709;84456;43819;203;426
Bludenz;801;64368;35700;87;348
Bregenz;802;135310;71296;226;794
Dornbirn;803;90502;48637;161;598
Feldkirch;804;109057;59191;166;731
Wien;900;1920949;979724;4025;25137
