Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"8,6",10,"8623,20",10054
Baden,Niederösterreich,"17,7",26,"6798,90",10002
Bludenz,Vorarlberg,"7,8",5,"6612,00",4256
Braunau am Inn,Oberösterreich,"12,2",13,"8710,50",9276
Bregenz,Vorarlberg,"12,6",17,"7353,50",9950
Bruck an der Leitha,Niederösterreich,"19,9",21,"5857,40",6180
Bruck-Mürzzuschlag,Steiermark,2,2,"6234,30",6113
Deutschlandsberg,Steiermark,"13,1",8,"6704,30",4081
Dornbirn,Vorarlberg,"15,5",14,"8571,10",7757
Eferding,Oberösterreich,3,1,"8418,20",2809
Eisenstadt,Burgenland,"13,4",2,"6653,20",991
Eisenstadt-Umgebung,Burgenland,"9,1",4,"5465,00",2397
Feldkirch,Vorarlberg,"12,8",14,"7646,50",8339
Feldkirchen,Kärnten,0,±0,"8101,90",2413
Freistadt,Oberösterreich,3,2,"8284,30",5544
Gänserndorf,Niederösterreich,"14,2",15,"5718,00",6051
Gmünd,Niederösterreich,"13,8",5,"7581,00",2750
Gmunden,Oberösterreich,"12,7",13,"7692,30",7854
Graz,Steiermark,"19,6",57,"5630,10",16391
Graz-Umgebung,Steiermark,"27,2",43,"5597,00",8835
Grieskirchen,Oberösterreich,"12,3",8,"8040,00",5237
Güssing,Burgenland,"3,9",1,"7136,20",1839
Hallein,Salzburg,"8,2",5,"11006,40",6713
Hartberg-Fürstenfeld,Steiermark,"2,2",2,"8168,30",7402
Hermagor,Kärnten,"11,1",2,"10464,20",1889
Hollabrunn,Niederösterreich,"11,7",6,"5170,30",2654
Horn,Niederösterreich,"3,2",1,"4990,60",1539
Imst,Tirol,"9,8",6,"9026,30",5499
Innsbruck-Land,Tirol,"9,4",17,"7688,60",13970
Innsbruck-Stadt,Tirol,"10,7",14,"7513,40",9847
Jennersdorf,Burgenland,"11,7",2,"7633,40",1306
Kirchdorf an der Krems,Oberösterreich,28,16,"7457,60",4263
Kitzbühel,Tirol,"7,7",5,"6950,00",4495
Klagenfurt Land,Kärnten,"11,6",7,"6948,40",4204
Klagenfurt Stadt,Kärnten,"35,4",36,"6193,70",6303
Korneuburg,Niederösterreich,"9,8",9,"4791,00",4397
Krems (Land),Niederösterreich,"7,1",4,"5885,90",3329
Krems an der Donau,Niederösterreich,"8,1",2,"5656,90",1405
Kufstein,Tirol,"14,4",16,"8478,60",9418
Landeck,Tirol,"15,8",7,"8348,00",3702
Leibnitz,Steiermark,"12,9",11,"6954,80",5932
Leoben,Steiermark,"1,7",1,"5688,80",3365
Lienz,Tirol,"57,4",28,"10957,90",5349
Liezen,Steiermark,"3,8",3,"6856,20",5457
Lilienfeld,Niederösterreich,"15,7",4,"6665,60",1698
Linz,Oberösterreich,"16,9",35,"6732,40",13905
Linz-Land,Oberösterreich,23,35,"6730,10",10256
Mattersburg,Burgenland,"2,5",1,"5727,30",2309
Melk,Niederösterreich,"3,8",3,"7409,20",5800
Mistelbach,Niederösterreich,4,3,"5004,30",3786
Mödling,Niederösterreich,"15,9",19,"5428,50",6473
Murau,Steiermark,"3,6",1,"7268,00",1995
Murtal,Steiermark,"9,8",7,"7179,50",5123
Neunkirchen,Niederösterreich,"8,1",7,"6936,70",5988
Neusiedl am See,Burgenland,"8,3",5,"5442,30",3287
Oberpullendorf,Burgenland,"2,7",1,"5986,20",2242
Oberwart,Burgenland,0,±0,"6799,60",3686
Perg,Oberösterreich,"4,3",3,"8519,50",5899
Reutte,Tirol,"102,9",34,"6226,20",2058
Ried im Innkreis,Oberösterreich,"4,9",3,"9709,00",6005
Rohrbach,Oberösterreich,"1,8",1,"9047,60",5123
Rust,Burgenland,0,±0,"3850,00",77
Salzburg,Salzburg,"10,3",16,"7559,10",11748
Salzburg-Umgebung,Salzburg,"16,8",26,"8039,50",12431
Sankt Johann im Pongau,Salzburg,"6,1",5,"11773,90",9583
Sankt Pölten,Niederösterreich,"25,1",14,"7054,70",3942
Sankt Pölten (Land),Niederösterreich,"14,4",19,"6081,10",8031
Sankt Veit an der Glan,Kärnten,"5,6",3,"7390,50",3982
Schärding,Oberösterreich,"5,2",3,"9284,80",5333
Scheibbs,Niederösterreich,"2,4",1,"9117,80",3790
Schwaz,Tirol,"1,2",1,"10674,20",9015
Spittal an der Drau,Kärnten,"6,6",5,"7735,20",5850
Steyr,Oberösterreich,"13,2",5,"6526,70",2477
Steyr-Land,Oberösterreich,"47,6",29,"7094,30",4323
Südoststeiermark,Steiermark,6,5,"7202,90",6039
Tamsweg,Salzburg,5,1,"12386,90",2492
Tulln,Niederösterreich,"10,4",11,"5165,40",5463
Urfahr-Umgebung,Oberösterreich,"10,4",9,"7122,40",6142
Villach Land,Kärnten,"26,2",17,"6882,30",4468
Villach Stadt,Kärnten,"4,7",3,"6232,20",3941
Vöcklabruck,Oberösterreich,"6,5",9,"8374,30",11556
Voitsberg,Steiermark,"31,4",16,"6752,10",3440
Völkermarkt,Kärnten,"7,2",3,"8858,80",3706
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6595,90",1684
Waidhofen an der Ybbs,Niederösterreich,9,1,"8218,10",915
Weiz,Steiermark,"3,3",3,"6840,40",6219
Wels,Oberösterreich,"17,6",11,"9044,90",5667
Wels-Land,Oberösterreich,4,3,"7660,80",5713
Wien,Wien,"31,8",610,"7271,50",139681
Wiener Neustadt,Niederösterreich,"19,4",9,"8414,40",3909
Wiener Neustadt (Land),Niederösterreich,"7,6",6,"6702,30",5297
Wolfsberg,Kärnten,"11,4",6,"6668,20",3500
Zell am See,Salzburg,"29,5",26,"8260,40",7283
Zwettl,Niederösterreich,"2,4",1,"8016,40",3353
