Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1305;11;96
Rust(Stadt);102;2000;149;0;38
Eisenstadt-Umgebung;103;43861;3751;26;337
Güssing;104;25770;2613;62;185
Jennersdorf;105;17109;1794;28;107
Mattersburg;106;40316;3685;37;352
Neusiedl am See;107;60397;5003;48;438
Oberpullendorf;108;37453;3423;43;325
Oberwart;109;54209;5130;95;422
Klagenfurt Stadt;201;101765;10264;165;954
Villach Stadt;202;63236;6867;78;835
Hermagor;203;18052;2578;31;162
Klagenfurt Land;204;60503;6404;70;645
Sankt Veit an der Glan;205;53880;5451;106;451
Spittal an der Drau;206;75628;9747;138;1203
Villach Land;207;64920;7677;97;942
Völkermarkt;208;41834;5233;66;562
Wolfsberg;209;52488;5970;84;919
Feldkirchen;210;29783;3322;54;234
Krems an der Donau(Stadt);301;24837;2357;31;201
Sankt Pölten(Stadt);302;55878;6165;72;510
Waidhofen an der Ybbs(Stadt);303;11134;1753;20;258
Wiener Neustadt(Stadt);304;46456;5804;102;420
Amstetten;305;116592;17695;133;1864
Baden;306;147113;15145;157;1197
Bruck an der Leitha;307;105507;9520;97;617
Gänserndorf;308;105824;8717;75;474
Gmünd;309;36275;3969;49;378
Hollabrunn;310;51332;3697;57;307
Horn;311;30838;2455;28;200
Korneuburg;312;91777;6828;56;493
Krems(Land);313;56559;5500;44;549
Lilienfeld;314;25474;3416;50;374
Melk;315;78281;11448;112;1119
Mistelbach;316;75655;5773;35;356
Mödling;317;119240;9592;130;705
Neunkirchen;318;86323;10137;110;1040
Sankt Pölten(Land);319;132064;13871;154;1435
Scheibbs;320;41567;6556;55;553
Tulln;321;105762;8256;102;605
Waidhofen an der Thaya;322;25531;3048;16;273
Wiener Neustadt(Land);323;79033;8883;106;908
Zwettl;325;41827;4940;40;513
Linz(Stadt);401;206537;23339;261;2180
Steyr(Stadt);402;37952;4712;31;548
Wels(Stadt);403;62654;9085;102;789
Braunau am Inn;404;106492;18914;133;2327
Eferding;405;33368;4665;43;542
Freistadt;406;66922;9351;100;1135
Gmunden;407;102102;14478;128;1609
Grieskirchen;408;65137;9134;84;979
Kirchdorf an der Krems;409;57163;7480;94;764
Linz-Land;410;152391;18738;114;2106
Perg;411;69241;10193;84;1209
Ried im Innkreis;412;61850;10546;107;1218
Rohrbach;413;56623;8482;110;1114
Schärding;414;57438;9424;81;1436
Steyr-Land;415;60936;7981;82;881
Urfahr-Umgebung;416;86235;11052;83;1805
Vöcklabruck;417;137993;22295;180;3142
Wels-Land;418;74574;10076;71;1141
Salzburg(Stadt);501;155416;20679;165;2508
Hallein;502;60992;11221;74;1225
Salzburg-Umgebung;503;154624;24782;152;3612
Sankt Johann im Pongau;504;81392;14105;118;1238
Tamsweg;505;20118;3895;46;487
Zell am See;506;88168;10702;114;951
Graz(Stadt);601;291134;26517;341;1632
Deutschlandsberg;603;60871;6006;119;539
Graz-Umgebung;606;157853;13743;272;1010
Leibnitz;610;85294;8738;117;678
Leoben;611;59151;5226;121;541
Liezen;612;79592;9065;129;797
Murau;614;27449;2603;33;189
Voitsberg;616;50947;4662;123;277
Weiz;617;90916;10087;160;776
Murtal;620;71356;7545;193;681
Bruck-Mürzzuschlag;621;98054;8504;260;495
Hartberg-Fürstenfeld;622;90619;10271;203;571
Südoststeiermark;623;83841;9201;188;728
Innsbruck-Stadt;701;131059;14546;115;1341
Imst;702;60922;7848;43;677
Innsbruck-Land;703;181698;20145;145;1815
Kitzbühel;704;64676;6917;46;722
Kufstein;705;111080;14308;152;1355
Landeck;706;44346;5558;49;385
Lienz;707;48814;8287;48;1069
Reutte;708;33054;3857;6;451
Schwaz;709;84456;11523;133;882
Bludenz;801;64368;6841;54;891
Bregenz;802;135310;15575;121;1723
Dornbirn;803;90502;10946;83;1009
Feldkirch;804;109057;12683;87;1144
Wien;900;1920949;204509;2588;11900
