Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6580;22;109
Rust(Stadt);102;2000;840;2;23
Eisenstadt-Umgebung;103;43861;18624;66;322
Güssing;104;25770;11119;92;120
Jennersdorf;105;17109;7429;41;49
Mattersburg;106;40316;17017;82;265
Neusiedl am See;107;60397;25833;83;468
Oberpullendorf;108;37453;15560;63;301
Oberwart;109;54209;23133;144;287
Klagenfurt Stadt;201;101765;40635;270;351
Villach Stadt;202;63236;25735;171;192
Hermagor;203;18052;8098;60;94
Klagenfurt Land;204;60503;25682;124;243
Sankt Veit an der Glan;205;53880;23433;162;245
Spittal an der Drau;206;75628;34333;262;260
Villach Land;207;64920;28417;189;241
Völkermarkt;208;41834;19541;116;242
Wolfsberg;209;52488;23133;176;177
Feldkirchen;210;29783;13350;82;116
Krems an der Donau(Stadt);301;24837;10375;68;107
Sankt Pölten(Stadt);302;55878;25467;128;373
Waidhofen an der Ybbs(Stadt);303;11134;6008;36;47
Wiener Neustadt(Stadt);304;46456;21395;172;192
Amstetten;305;116592;66420;280;684
Baden;306;147113;65444;303;894
Bruck an der Leitha;307;105507;45687;199;797
Gänserndorf;308;105824;43483;155;674
Gmünd;309;36275;16217;125;211
Hollabrunn;310;51332;20775;89;325
Horn;311;30838;13237;60;135
Korneuburg;312;91777;37163;128;690
Krems(Land);313;56559;26449;93;354
Lilienfeld;314;25474;13280;97;210
Melk;315;78281;42958;255;410
Mistelbach;316;75655;30597;88;499
Mödling;317;119240;48922;246;802
Neunkirchen;318;86323;39604;237;411
Sankt Pölten(Land);319;132064;62129;272;850
Scheibbs;320;41567;23924;93;183
Tulln;321;105762;43654;186;789
Waidhofen an der Thaya;322;25531;11744;60;132
Wiener Neustadt(Land);323;79033;37276;187;335
Zwettl;325;41827;21724;80;263
Linz(Stadt);401;206537;88657;424;803
Steyr(Stadt);402;37952;16546;64;175
Wels(Stadt);403;62654;30026;153;183
Braunau am Inn;404;106492;58718;252;484
Eferding;405;33368;16440;73;148
Freistadt;406;66922;35927;181;260
Gmunden;407;102102;51890;224;366
Grieskirchen;408;65137;34715;142;259
Kirchdorf an der Krems;409;57163;28549;146;260
Linz-Land;410;152391;71546;273;626
Perg;411;69241;37229;145;347
Ried im Innkreis;412;61850;33312;166;282
Rohrbach;413;56623;29948;156;200
Schärding;414;57438;29965;153;252
Steyr-Land;415;60936;30961;144;380
Urfahr-Umgebung;416;86235;43456;150;448
Vöcklabruck;417;137993;73898;323;584
Wels-Land;418;74574;39280;114;232
Salzburg(Stadt);501;155416;72807;281;711
Hallein;502;60992;35391;135;186
Salzburg-Umgebung;503;154624;87367;293;733
Sankt Johann im Pongau;504;81392;45769;184;204
Tamsweg;505;20118;10743;64;39
Zell am See;506;88168;44108;182;269
Graz(Stadt);601;291134;117635;530;1145
Deutschlandsberg;603;60871;27610;172;214
Graz-Umgebung;606;157853;69919;411;574
Leibnitz;610;85294;39321;177;333
Leoben;611;59151;22743;181;194
Liezen;612;79592;35658;213;294
Murau;614;27449;11559;59;67
Voitsberg;616;50947;21763;177;183
Weiz;617;90916;43770;250;297
Murtal;620;71356;29964;267;220
Bruck-Mürzzuschlag;621;98054;38051;344;300
Hartberg-Fürstenfeld;622;90619;41635;299;265
Südoststeiermark;623;83841;38172;282;273
Innsbruck-Stadt;701;131059;59877;216;529
Imst;702;60922;33056;85;175
Innsbruck-Land;703;181698;89343;260;751
Kitzbühel;704;64676;31785;94;178
Kufstein;705;111080;57736;233;333
Landeck;706;44346;25185;84;147
Lienz;707;48814;25768;132;171
Reutte;708;33054;15618;23;141
Schwaz;709;84456;41801;200;232
Bludenz;801;64368;33839;87;165
Bregenz;802;135310;66480;225;588
Dornbirn;803;90502;45884;157;336
Feldkirch;804;109057;55531;164;425
Wien;900;1920949;869784;3948;12511
