Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"20,6",24,"8583,10",10001
Baden,Niederösterreich,"29,3",43,"6752,90",9910
Bludenz,Vorarlberg,"42,1",27,"6612,40",4239
Braunau am Inn,Oberösterreich,"67,3",71,"8698,00",9181
Bregenz,Vorarlberg,"48,2",65,"7337,70",9905
Bruck an der Leitha,Niederösterreich,"23,1",24,"5871,70",6091
Bruck-Mürzzuschlag,Steiermark,"21,3",21,"6177,50",6097
Deutschlandsberg,Steiermark,"29,6",18,"6675,20",4063
Dornbirn,Vorarlberg,"44,5",40,"8605,10",7737
Eferding,Oberösterreich,"12,1",4,"8451,40",2804
Eisenstadt,Burgenland,"6,7",1,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"11,6",5,"5474,60",2367
Feldkirch,Vorarlberg,"23,1",25,"7676,70",8301
Feldkirchen,Kärnten,"6,7",2,"8042,90",2405
Freistadt,Oberösterreich,"10,5",7,"8279,90",5536
Gänserndorf,Niederösterreich,"47,7",50,"5706,10",5979
Gmünd,Niederösterreich,"13,7",5,"7471,30",2731
Gmunden,Oberösterreich,"7,9",8,"7692,00",7835
Graz,Steiermark,"25,8",75,"5600,70",16302
Graz-Umgebung,Steiermark,"20,5",32,"5619,90",8771
Grieskirchen,Oberösterreich,"3,1",2,"8047,80",5221
Güssing,Burgenland,"3,9",1,"7117,00",1829
Hallein,Salzburg,"34,5",21,"10998,90",6690
Hartberg-Fürstenfeld,Steiermark,"15,5",14,"8155,10",7389
Hermagor,Kärnten,"11,1",2,"10446,40",1886
Hollabrunn,Niederösterreich,"5,9",3,"5139,80",2623
Horn,Niederösterreich,"9,7",3,"4968,30",1537
Imst,Tirol,"133,9",81,"9027,00",5459
Innsbruck-Land,Tirol,"54,3",98,"7692,30",13881
Innsbruck-Stadt,Tirol,"78,1",103,"7403,70",9770
Jennersdorf,Burgenland,"5,8",1,"7597,80",1299
