Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8226;24;70
Rust(Stadt);102;2021;1004;4;8
Eisenstadt-Umgebung;103;44488;23619;72;211
Güssing;104;25809;13399;100;61
Jennersdorf;105;17216;8489;42;58
Mattersburg;106;40731;21167;84;177
Neusiedl am See;107;61358;32917;86;454
Oberpullendorf;108;37556;19471;63;147
Oberwart;109;54682;27476;146;187
Klagenfurt Stadt;201;103297;47747;283;474
Villach Stadt;202;64125;29702;172;338
Hermagor;203;18069;9143;62;72
Klagenfurt Land;204;61114;29619;127;273
Sankt Veit an der Glan;205;53953;26900;166;294
Spittal an der Drau;206;75725;38264;267;347
Villach Land;207;65635;32372;197;318
Völkermarkt;208;41947;22228;121;184
Wolfsberg;209;52352;25971;182;156
Feldkirchen;210;29949;14826;83;139
Krems an der Donau(Stadt);301;24930;12491;73;84
Sankt Pölten(Stadt);302;56697;29898;144;281
Waidhofen an der Ybbs(Stadt);303;11187;6743;40;61
Wiener Neustadt(Stadt);304;47407;25461;189;183
Amstetten;305;117442;74739;308;529
Baden;306;148765;79145;331;639
Bruck an der Leitha;307;107297;57083;216;632
Gänserndorf;308;107504;54422;181;520
Gmünd;309;36152;18785;153;111
Hollabrunn;310;51879;25589;96;343
Horn;311;30875;15471;60;105
Korneuburg;312;92442;47204;142;558
Krems(Land);313;56840;31223;102;221
Lilienfeld;314;25491;14798;113;104
Melk;315;78779;48365;303;468
Mistelbach;316;76641;38409;102;342
Mödling;317;120412;61445;271;573
Neunkirchen;318;87048;46577;248;389
Sankt Pölten(Land);319;133497;73869;315;676
Scheibbs;320;41711;26593;95;209
Tulln;321;107723;54828;207;612
Waidhofen an der Thaya;322;25644;13570;72;106
Wiener Neustadt(Land);323;80020;44073;199;330
Zwettl;325;41757;24906;84;126
Linz(Stadt);401;208445;102852;442;813
Steyr(Stadt);402;37915;18790;69;127
Wels(Stadt);403;63542;33671;156;272
Braunau am Inn;404;108388;65455;255;299
Eferding;405;33715;18902;73;103
Freistadt;406;67638;40437;186;366
Gmunden;407;102765;58504;236;307
Grieskirchen;408;65929;39328;147;235
Kirchdorf an der Krems;409;57882;32371;148;191
Linz-Land;410;154320;82443;282;479
Perg;411;69905;41776;152;282
Ried im Innkreis;412;62535;37547;167;161
Rohrbach;413;57034;34000;158;156
Schärding;414;57750;33398;155;101
Steyr-Land;415;61494;35136;148;183
Urfahr-Umgebung;416;87466;50513;155;326
Vöcklabruck;417;139989;83531;333;459
Wels-Land;418;75514;44452;116;276
Salzburg(Stadt);501;155743;86428;299;548
Hallein;502;61262;39473;144;201
Salzburg-Umgebung;503;155982;99292;305;525
Sankt Johann im Pongau;504;81962;50630;188;268
Tamsweg;505;20327;12096;67;84
Zell am See;506;89017;49080;188;222
Graz(Stadt);601;293929;140654;546;1206
Deutschlandsberg;603;61092;30944;178;232
Graz-Umgebung;606;161131;80902;419;584
Leibnitz;610;86399;43869;185;284
Leoben;611;59341;26134;187;204
Liezen;612;79739;39687;219;244
Murau;614;27343;12953;60;102
Voitsberg;616;51165;24086;181;142
Weiz;617;91844;48736;254;290
Murtal;620;71398;33502;273;194
Bruck-Mürzzuschlag;621;98394;43574;357;330
Hartberg-Fürstenfeld;622;91091;46539;306;331
Südoststeiermark;623;84024;42524;292;247
Innsbruck-Stadt;701;130599;70783;234;443
Imst;702;61843;36916;87;187
Innsbruck-Land;703;183827;103526;269;621
Kitzbühel;704;65482;35645;98;219
Kufstein;705;112301;64878;239;397
Landeck;706;44681;27919;87;134
Lienz;707;48854;28907;138;193
Reutte;708;33427;18567;28;137
Schwaz;709;85478;46576;212;236
Bludenz;801;64943;37962;94;147
Bregenz;802;136369;75460;231;315
Dornbirn;803;91344;51728;166;251
Feldkirch;804;110547;63079;172;288
Wien;900;1951354;1104752;4198;11744
