Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"77,2",90,"6568,00",7653
Baden,Niederösterreich,"335,9",493,"4902,90",7195
Bludenz,Vorarlberg,"73,3",47,"5512,70",3534
Braunau am Inn,Oberösterreich,"269,1",284,"6156,10",6498
Bregenz,Vorarlberg,"53,3",72,"5465,70",7378
Bruck an der Leitha,Niederösterreich,"277,6",288,"4133,60",4288
Bruck-Mürzzuschlag,Steiermark,"176,3",174,"5049,80",4984
Deutschlandsberg,Steiermark,"151,1",92,"4728,30",2878
Dornbirn,Vorarlberg,"60,1",54,"6864,50",6172
Eferding,Oberösterreich,"159,7",53,"7037,80",2335
Eisenstadt,Burgenland,189,28,"4609,90",683
Eisenstadt-Umgebung,Burgenland,"256,7",111,"4045,20",1749
Feldkirch,Vorarlberg,"90,6",98,"6098,00",6594
Feldkirchen,Kärnten,"140,5",42,"5959,50",1782
Freistadt,Oberösterreich,"152,6",102,"6473,10",4328
Gänserndorf,Niederösterreich,231,242,"3990,20",4181
Gmünd,Niederösterreich,"281,8",103,"5649,30",2065
Gmunden,Oberösterreich,"199,3",203,"6085,90",6199
Graz,Steiermark,"152,9",445,"4149,10",12077
Graz-Umgebung,Steiermark,"120,5",188,"4182,10",6527
Grieskirchen,Oberösterreich,"87,9",57,"6842,40",4439
Güssing,Burgenland,"326,9",84,"5724,00",1471
Hallein,Salzburg,"202,2",123,"8753,10",5324
Hartberg-Fürstenfeld,Steiermark,255,231,"6050,40",5482
Hermagor,Kärnten,"376,6",68,"9515,90",1718
Hollabrunn,Niederösterreich,"166,6",85,"3721,10",1899
Horn,Niederösterreich,"245,7",76,"3264,80",1010
Imst,Tirol,"181,9",110,"6149,80",3719
Innsbruck-Land,Tirol,"84,2",152,"5762,70",10399
Innsbruck-Stadt,Tirol,"70,5",93,"5463,00",7209
Jennersdorf,Burgenland,"409,4",70,"6194,10",1059
Kirchdorf an der Krems,Oberösterreich,"275,1",157,"5542,20",3163
Kitzbühel,Tirol,"98,2",63,"5702,20",3659
Klagenfurt Land,Kärnten,205,123,"5480,40",3289
Klagenfurt Stadt,Kärnten,"185,6",188,"5007,90",5073
Korneuburg,Niederösterreich,"187,4",171,"3534,10",3225
Krems (Land),Niederösterreich,"125,7",71,"4574,50",2584
Krems an der Donau,Niederösterreich,"155,8",39,"4186,00",1048
Kufstein,Tirol,"98,8",109,"6785,00",7483
Landeck,Tirol,"96,9",43,"6905,30",3065
Leibnitz,Steiermark,"279,6",237,"5179,60",4390
Leoben,Steiermark,"149,1",89,"4412,10",2634
Lienz,Tirol,"369,3",180,"7946,60",3873
Liezen,Steiermark,177,141,"5347,00",4259
Lilienfeld,Niederösterreich,152,39,"4689,10",1203
Linz,Oberösterreich,"108,4",224,"5021,90",10375
Linz-Land,Oberösterreich,"108,3",164,"5129,10",7764
Mattersburg,Burgenland,"209,8",84,"4265,50",1708
Melk,Niederösterreich,"161,1",126,"5242,30",4099
Mistelbach,Niederösterreich,238,180,"3727,60",2819
Mödling,Niederösterreich,"193,1",230,"3955,80",4712
Murau,Steiermark,"152,5",42,"5086,60",1401
Murtal,Steiermark,"138,1",99,"5076,90",3640
Neunkirchen,Niederösterreich,300,259,"4938,40",4264
Neusiedl am See,Burgenland,"218,4",131,"4169,00",2501
Oberpullendorf,Burgenland,"216,7",81,"4713,20",1762
Oberwart,Burgenland,"326,6",177,"4832,80",2619
Perg,Oberösterreich,"345,1",238,"6711,80",4629
Reutte,Tirol,"9,1",3,"4284,70",1407
Ried im Innkreis,Oberösterreich,"238,3",147,"7442,00",4591
Rohrbach,Oberösterreich,"162,7",92,"8154,60",4611
Rust,Burgenland,"50,5",1,"3585,90",71
Salzburg,Salzburg,"215,5",334,"5824,40",9029
Salzburg-Umgebung,Salzburg,"208,5",320,"6361,90",9765
Sankt Johann im Pongau,Salzburg,"481,6",391,"9891,10",8031
Sankt Pölten,Niederösterreich,"230,6",128,"5058,20",2808
Sankt Pölten (Land),Niederösterreich,"203,4",268,"4304,30",5670
Sankt Veit an der Glan,Kärnten,"182,7",99,"5892,70",3193
Schärding,Oberösterreich,"120,2",69,"7717,20",4429
Scheibbs,Niederösterreich,"161,8",67,"6601,60",2734
Schwaz,Tirol,"96,1",81,"9665,70",8151
Spittal an der Drau,Kärnten,"197,7",150,"5277,60",4004
Steyr,Oberösterreich,"94,6",36,"4777,20",1818
Steyr-Land,Oberösterreich,"75,8",46,"5777,60",3508
Südoststeiermark,Steiermark,"191,6",161,"5498,80",4621
Tamsweg,Salzburg,"271,6",55,"10488,40",2124
Tulln,Niederösterreich,153,160,"4004,10",4188
Urfahr-Umgebung,Oberösterreich,"117,4",101,"6119,40",5263
Villach Land,Kärnten,"236,8",153,"5295,70",3422
Villach Stadt,Kärnten,"205,1",129,"4492,50",2825
Vöcklabruck,Oberösterreich,217,298,"6139,20",8429
Voitsberg,Steiermark,143,73,"4692,00",2395
Völkermarkt,Kärnten,"219,8",92,"7104,30",2974
Waidhofen an der Thaya,Niederösterreich,"284,2",73,"5077,50",1304
Waidhofen an der Ybbs,Niederösterreich,"133,7",15,"6121,90",687
Weiz,Steiermark,"322,1",292,"4781,90",4335
Wels,Oberösterreich,"204,9",128,"6558,30",4097
Wels-Land,Oberösterreich,"290,1",214,"5587,10",4122
Wien,Wien,"239,5",#ERROR!,"5153,10",98485
Wiener Neustadt,Niederösterreich,"534,7",245,"6424,70",2944
Wiener Neustadt (Land),Niederösterreich,"412,5",323,"4749,30",3719
Wolfsberg,Kärnten,"96,9",51,"5373,80",2827
Zell am See,Salzburg,"192,9",169,"6628,00",5808
Zwettl,Niederösterreich,"152,4",64,"6166,20",2589
