Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"194,8",227,"5762,10",6714
Baden,Niederösterreich,"178,5",262,"3330,80",4888
Bludenz,Vorarlberg,"112,3",72,"4662,50",2989
Braunau am Inn,Oberösterreich,"190,4",201,"4505,80",4756
Bregenz,Vorarlberg,"108,9",147,"4810,10",6493
Bruck an der Leitha,Niederösterreich,"113,8",118,"2930,50",3040
Bruck-Mürzzuschlag,Steiermark,"139,8",138,"3937,30",3886
Deutschlandsberg,Steiermark,"164,3",100,"3435,40",2091
Dornbirn,Vorarlberg,"130,1",117,"5960,30",5359
Eferding,Oberösterreich,"126,6",42,"6311,40",2094
Eisenstadt,Burgenland,108,16,"3698,70",548
Eisenstadt-Umgebung,Burgenland,"53,2",23,"3053,00",1320
Feldkirch,Vorarlberg,"156,3",169,"5226,90",5652
Feldkirchen,Kärnten,"270,9",81,"4835,80",1446
Freistadt,Oberösterreich,"134,6",90,"5683,40",3800
Gänserndorf,Niederösterreich,"117,4",123,"2464,20",2582
Gmünd,Niederösterreich,"155,9",57,"4363,50",1595
Gmunden,Oberösterreich,"222,9",227,"4944,10",5036
Graz,Steiermark,"95,2",277,"3282,70",9555
Graz-Umgebung,Steiermark,"103,8",162,"3276,70",5114
Grieskirchen,Oberösterreich,"143,4",93,"6107,10",3962
Güssing,Burgenland,"264,6",68,"4151,90",1067
Hallein,Salzburg,"327,2",199,"7118,90",4330
Hartberg-Fürstenfeld,Steiermark,"145,7",132,"4360,60",3951
Hermagor,Kärnten,"293,6",53,"5815,90",1050
Hollabrunn,Niederösterreich,"52,9",27,"2398,40",1224
Horn,Niederösterreich,"64,6",20,"2088,20",646
Imst,Tirol,"100,9",61,"5260,10",3181
Innsbruck-Land,Tirol,"84,8",153,"5215,80",9412
Innsbruck-Stadt,Tirol,"65,2",86,"4970,40",6559
Jennersdorf,Burgenland,"122,8",21,"3942,20",674
Kirchdorf an der Krems,Oberösterreich,"173,5",99,"4620,60",2637
Kitzbühel,Tirol,"140,3",90,"4662,80",2992
Klagenfurt Land,Kärnten,"234,9",141,"4237,30",2543
Klagenfurt Stadt,Kärnten,"146,1",148,"4051,30",4104
Korneuburg,Niederösterreich,"78,9",72,"2658,50",2426
Krems an der Donau,Niederösterreich,"87,9",22,"3622,80",907
Krems (Land),Niederösterreich,"116,8",66,"3645,10",2059
Kufstein,Tirol,87,96,"5998,90",6616
Landeck,Tirol,"166,7",74,"6256,50",2777
Leibnitz,Steiermark,"165,2",140,"3891,20",3298
Leoben,Steiermark,"102,2",61,"3629,80",2167
Lienz,Tirol,"192,9",94,"5740,90",2798
Liezen,Steiermark,"271,2",216,"4232,20",3371
Lilienfeld,Niederösterreich,"81,9",21,"3870,60",993
Linz,Oberösterreich,"95,4",197,"4361,20",9010
Linz-Land,Oberösterreich,"101,7",154,"4418,90",6689
Mattersburg,Burgenland,"79,9",32,"3141,70",1258
Melk,Niederösterreich,"124,1",97,"4261,40",3332
Mistelbach,Niederösterreich,"104,5",79,"2234,70",1690
Mödling,Niederösterreich,"104,1",124,"3015,60",3592
Murau,Steiermark,"250,5",69,"4077,30",1123
Murtal,Steiermark,"153,4",110,"4206,50",3016
Neunkirchen,Niederösterreich,"144,8",125,"3570,60",3083
Neusiedl am See,Burgenland,165,99,"3017,20",1810
Oberpullendorf,Burgenland,"88,3",33,"3851,90",1440
Oberwart,Burgenland,"86,7",47,"3614,90",1959
Perg,Oberösterreich,"134,8",93,"5495,30",3790
Reutte,Tirol,"231,4",76,"3325,40",1092
Ried im Innkreis,Oberösterreich,"168,6",104,"6237,60",3848
Rohrbach,Oberösterreich,"166,2",94,"7194,30",4068
Rust,Burgenland,"50,5",1,"3080,80",61
Salzburg,Salzburg,"242,5",376,"4564,50",7076
Salzburg-Umgebung,Salzburg,230,353,"5125,30",7867
Sankt Johann im Pongau,Salzburg,"370,7",301,"7297,30",5925
Sankt Pölten (Land),Niederösterreich,"91,9",121,"3413,80",4497
Sankt Pölten,Niederösterreich,"93,7",52,"4162,90",2311
Sankt Veit an der Glan,Kärnten,"260,2",141,"4957,00",2686
Schärding,Oberösterreich,"214,3",123,"6692,70",3841
Scheibbs,Niederösterreich,"210,1",87,"5336,40",2210
Schwaz,Tirol,"124,5",105,"8290,10",6991
Spittal an der Drau,Kärnten,"346,7",263,"3300,50",2504
Steyr,Oberösterreich,"78,8",30,"4296,30",1635
Steyr-Land,Oberösterreich,"121,9",74,"5229,20",3175
Südoststeiermark,Steiermark,"209,4",176,"3897,10",3275
Tamsweg,Salzburg,"622,2",126,"8261,30",1673
