Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10675;25;2
Rust(Stadt);102;2021;1327;5;1
Eisenstadt-Umgebung;103;44488;30176;78;12
Güssing;104;25809;16916;101;2
Jennersdorf;105;17216;10095;44;10
Mattersburg;106;40731;26977;88;19
Neusiedl am See;107;61358;42712;85;24
Oberpullendorf;108;37556;25161;68;24
Oberwart;109;54682;34724;145;11
Klagenfurt Stadt;201;103297;59449;304;15
Villach Stadt;202;64125;35793;174;21
Hermagor;203;18069;10710;66;2
Klagenfurt Land;204;61114;36035;127;8
Sankt Veit an der Glan;205;53953;33092;167;11
Spittal an der Drau;206;75725;44647;275;18
Villach Land;207;65635;38645;204;16
Völkermarkt;208;41947;26649;121;5
Wolfsberg;209;52352;30374;203;9
Feldkirchen;210;29949;17386;83;4
Krems an der Donau(Stadt);301;24930;15878;75;9
Sankt Pölten(Stadt);302;56697;37996;146;26
Waidhofen an der Ybbs(Stadt);303;11187;8135;59;1
Wiener Neustadt(Stadt);304;47407;31148;223;14
Amstetten;305;117442;90174;309;39
Baden;306;148765;99900;364;81
Bruck an der Leitha;307;107297;74163;220;63
Gänserndorf;308;107504;70976;305;51
Gmünd;309;36152;23173;158;12
Hollabrunn;310;51879;32887;116;11
Horn;311;30875;19212;60;7
Korneuburg;312;92442;63444;145;67
Krems(Land);313;56840;38865;163;20
Lilienfeld;314;25491;17783;111;4
Melk;315;78779;59545;493;15
Mistelbach;316;76641;50186;107;28
Mödling;317;120412;81661;308;80
Neunkirchen;318;87048;57711;251;44
Sankt Pölten(Land);319;133497;95181;336;61
Scheibbs;320;41711;31536;98;7
Tulln;321;107723;71945;214;66
Waidhofen an der Thaya;322;25644;17099;80;8
Wiener Neustadt(Land);323;80020;54167;218;21
Zwettl;325;41757;30240;84;18
Linz(Stadt);401;208445;127212;474;70
Steyr(Stadt);402;37915;23386;84;9
Wels(Stadt);403;63542;40409;165;20
Braunau am Inn;404;108388;77166;270;10
Eferding;405;33715;23388;81;3
Freistadt;406;67638;48546;202;12
Gmunden;407;102765;71136;256;23
Grieskirchen;408;65929;47887;159;6
Kirchdorf an der Krems;409;57882;39557;167;23
Linz-Land;410;154320;101210;296;45
Perg;411;69905;50781;155;18
Ried im Innkreis;412;62535;44966;170;9
Rohrbach;413;57034;40785;165;8
Schärding;414;57750;39926;156;5
Steyr-Land;415;61494;43482;158;7
Urfahr-Umgebung;416;87466;62742;161;21
Vöcklabruck;417;139989;100294;340;23
Wels-Land;418;75514;54523;123;22
Salzburg(Stadt);501;155743;103602;342;43
Hallein;502;61262;45981;148;13
Salzburg-Umgebung;503;155982;117617;318;33
Sankt Johann im Pongau;504;81962;57542;184;13
Tamsweg;505;20327;13945;68;0
Zell am See;506;89017;56691;201;15
Graz(Stadt);601;293929;173716;608;100
Deutschlandsberg;603;61092;36406;184;8
Graz-Umgebung;606;161131;99912;441;52
Leibnitz;610;86399;53453;194;21
Leoben;611;59341;31747;197;7
Liezen;612;79739;46810;229;13
Murau;614;27343;15163;60;6
Voitsberg;616;51165;28369;191;6
Weiz;617;91844;56836;259;13
Murtal;620;71398;39311;294;11
Bruck-Mürzzuschlag;621;98394;51824;359;9
Hartberg-Fürstenfeld;622;91091;55169;311;20
Südoststeiermark;623;84024;50448;295;18
Innsbruck-Stadt;701;130599;86526;261;36
Imst;702;61843;43182;103;13
Innsbruck-Land;703;183827;126082;292;42
Kitzbühel;704;65482;42019;101;5
Kufstein;705;112301;75599;256;9
Landeck;706;44681;32284;93;6
Lienz;707;48854;33971;148;5
Reutte;708;33427;21699;34;6
Schwaz;709;85478;54224;222;6
Bludenz;801;64943;43365;99;3
Bregenz;802;136369;86116;242;22
Dornbirn;803;91344;59535;171;15
Feldkirch;804;110547;72732;179;10
Wien;900;1951354;1417192;4802;1444
