Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;7870;23;132
Rust(Stadt);102;2021;953;2;13
Eisenstadt-Umgebung;103;44488;22681;72;435
Güssing;104;25809;13052;99;161
Jennersdorf;105;17216;8259;42;139
Mattersburg;106;40731;20328;82;420
Neusiedl am See;107;61358;31490;86;577
Oberpullendorf;108;37556;18774;63;384
Oberwart;109;54682;26685;145;413
Klagenfurt Stadt;201;103297;45911;277;634
Villach Stadt;202;64125;28436;172;372
Hermagor;203;18069;8893;62;95
Klagenfurt Land;204;61114;28658;126;331
Sankt Veit an der Glan;205;53953;26068;166;289
Spittal an der Drau;206;75725;37202;266;324
Villach Land;207;65635;31258;195;375
Völkermarkt;208;41947;21620;121;303
Wolfsberg;209;52352;25368;180;247
Feldkirchen;210;29949;14422;83;141
Krems an der Donau(Stadt);301;24930;12089;72;170
Sankt Pölten(Stadt);302;56697;28946;139;436
Waidhofen an der Ybbs(Stadt);303;11187;6595;40;65
Wiener Neustadt(Stadt);304;47407;24607;185;346
Amstetten;305;117442;72872;307;824
Baden;306;148765;76529;322;1209
Bruck an der Leitha;307;107297;54649;216;934
Gänserndorf;308;107504;52401;173;975
Gmünd;309;36152;18348;152;232
Hollabrunn;310;51879;24548;93;417
Horn;311;30875;15119;60;163
Korneuburg;312;92442;45144;142;920
Krems(Land);313;56840;30415;100;356
Lilienfeld;314;25491;14441;113;154
Melk;315;78779;46929;297;482
Mistelbach;316;76641;37153;101;578
Mödling;317;120412;58979;269;1076
Neunkirchen;318;87048;45089;248;634
Sankt Pölten(Land);319;133497;71421;305;972
Scheibbs;320;41711;25903;95;247
Tulln;321;107723;52562;207;841
Waidhofen an der Thaya;322;25644;13224;69;194
Wiener Neustadt(Land);323;80020;42675;198;589
Zwettl;325;41757;24352;84;311
Linz(Stadt);401;208445;100016;433;1468
Steyr(Stadt);402;37915;18384;67;188
Wels(Stadt);403;63542;32858;155;386
Braunau am Inn;404;108388;64390;254;578
Eferding;405;33715;18479;73;283
Freistadt;406;67638;39438;183;482
Gmunden;407;102765;57253;234;583
Grieskirchen;408;65929;38523;145;377
Kirchdorf an der Krems;409;57882;31654;147;331
Linz-Land;410;154320;80575;280;1051
Perg;411;69905;40937;152;389
Ried im Innkreis;412;62535;36878;166;355
Rohrbach;413;57034;33429;158;320
Schärding;414;57750;32880;155;389
Steyr-Land;415;61494;34400;146;380
Urfahr-Umgebung;416;87466;49369;155;555
Vöcklabruck;417;139989;81699;330;795
Wels-Land;418;75514;43452;116;573
Salzburg(Stadt);501;155743;84218;293;994
Hallein;502;61262;38696;140;338
Salzburg-Umgebung;503;155982;97349;300;973
Sankt Johann im Pongau;504;81962;49633;187;475
Tamsweg;505;20327;11765;66;137
Zell am See;506;89017;48180;187;487
Graz(Stadt);601;293929;135905;537;1900
Deutschlandsberg;603;61092;30259;178;322
Graz-Umgebung;606;161131;78762;416;996
Leibnitz;610;86399;42769;184;415
Leoben;611;59341;25418;186;282
Liezen;612;79739;38943;219;296
Murau;614;27343;12645;60;171
Voitsberg;616;51165;23618;179;253
Weiz;617;91844;47688;254;399
Murtal;620;71398;32876;271;298
Bruck-Mürzzuschlag;621;98394;42549;354;505
Hartberg-Fürstenfeld;622;91091;45476;306;528
Südoststeiermark;623;84024;41683;289;426
Innsbruck-Stadt;701;130599;68806;226;849
Imst;702;61843;36153;86;331
Innsbruck-Land;703;183827;100994;265;1107
Kitzbühel;704;65482;34724;98;316
Kufstein;705;112301;63448;238;543
Landeck;706;44681;27412;86;236
Lienz;707;48854;28196;138;267
Reutte;708;33427;18078;27;264
Schwaz;709;85478;45679;209;411
Bludenz;801;64943;37458;89;286
Bregenz;802;136369;74405;227;532
Dornbirn;803;91344;50896;163;410
Feldkirch;804;110547;62100;170;457
Wien;900;1951354;1057288;4104;20429
