Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"246,3",287,"7921,40",9230
Baden,Niederösterreich,"182,6",268,"6318,20",9272
Bludenz,Vorarlberg,92,59,"5935,40",3805
Braunau am Inn,Oberösterreich,"276,6",292,"7764,80",8196
Bregenz,Vorarlberg,"194,8",263,"6113,90",8253
Bruck an der Leitha,Niederösterreich,"220,8",229,"5367,50",5568
Bruck-Mürzzuschlag,Steiermark,"115,5",114,"5717,50",5643
Deutschlandsberg,Steiermark,"200,4",122,"5722,30",3483
Dornbirn,Vorarlberg,"155,7",140,"7469,50",6716
Eferding,Oberösterreich,"180,8",60,"7926,90",2630
Eisenstadt,Burgenland,"175,5",26,"6142,00",910
Eisenstadt-Umgebung,Burgenland,"127,2",55,"5118,40",2213
Feldkirch,Vorarlberg,184,199,"6720,40",7267
Feldkirchen,Kärnten,"254,2",76,"7253,70",2169
Freistadt,Oberösterreich,"209,4",140,"7618,80",5094
Gänserndorf,Niederösterreich,"154,6",162,"5059,10",5301
Gmünd,Niederösterreich,"254,4",93,"6998,10",2558
Gmunden,Oberösterreich,"196,3",200,"7187,40",7321
Graz,Steiermark,"162,2",472,"4865,50",14162
Graz-Umgebung,Steiermark,"133,9",209,"4951,60",7728
Grieskirchen,Oberösterreich,"118,7",77,"7471,30",4847
Güssing,Burgenland,"167,3",43,"6790,10",1745
Hallein,Salzburg,"156,2",95,"9908,90",6027
Hartberg-Fürstenfeld,Steiermark,"221,8",201,"7293,10",6608
Hermagor,Kärnten,"116,3",21,"10230,40",1847
Hollabrunn,Niederösterreich,"152,8",78,"4693,00",2395
Horn,Niederösterreich,"184,3",57,"4380,00",1355
Imst,Tirol,"185,2",112,"7342,00",4440
Innsbruck-Land,Tirol,"195,1",352,"6822,30",12311
Innsbruck-Stadt,Tirol,"228,9",302,"6507,20",8587
Jennersdorf,Burgenland,"175,5",30,"7200,10",1231
