Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9885;25;33
Rust(Stadt);102;2021;1224;5;2
Eisenstadt-Umgebung;103;44488;28061;75;94
Güssing;104;25809;15789;101;68
Jennersdorf;105;17216;9709;44;40
Mattersburg;106;40731;25547;87;79
Neusiedl am See;107;61358;39542;85;167
Oberpullendorf;108;37556;23359;68;96
Oberwart;109;54682;32766;144;106
Klagenfurt Stadt;201;103297;57071;299;109
Villach Stadt;202;64125;34686;174;58
Hermagor;203;18069;10410;63;24
Klagenfurt Land;204;61114;34727;127;49
Sankt Veit an der Glan;205;53953;31976;167;45
Spittal an der Drau;206;75725;43333;275;86
Villach Land;207;65635;37553;205;60
Völkermarkt;208;41947;25648;121;33
Wolfsberg;209;52352;29542;200;46
Feldkirchen;210;29949;16901;83;30
Krems an der Donau(Stadt);301;24930;14863;74;51
Sankt Pölten(Stadt);302;56697;35790;146;116
Waidhofen an der Ybbs(Stadt);303;11187;7755;41;12
Wiener Neustadt(Stadt);304;47407;29624;212;90
Amstetten;305;117442;85516;309;182
Baden;306;148765;93543;353;367
Bruck an der Leitha;307;107297;68256;219;262
Gänserndorf;308;107504;65734;209;247
Gmünd;309;36152;21690;157;68
Hollabrunn;310;51879;30833;109;96
Horn;311;30875;18205;60;33
Korneuburg;312;92442;58169;145;267
Krems(Land);313;56840;36756;106;114
Lilienfeld;314;25491;16947;110;25
Melk;315;78779;56628;349;124
Mistelbach;316;76641;46499;107;156
Mödling;317;120412;74743;295;356
Neunkirchen;318;87048;54762;250;191
Sankt Pölten(Land);319;133497;89276;336;288
Scheibbs;320;41711;30261;96;48
Tulln;321;107723;67007;213;276
Waidhofen an der Thaya;322;25644;16049;78;41
Wiener Neustadt(Land);323;80020;51604;216;174
Zwettl;325;41757;28604;84;47
Linz(Stadt);401;208445;120117;461;306
Steyr(Stadt);402;37915;22056;75;44
Wels(Stadt);403;63542;38291;163;90
Braunau am Inn;404;108388;74060;266;133
Eferding;405;33715;22180;79;46
Freistadt;406;67638;46550;191;79
Gmunden;407;102765;67679;251;165
Grieskirchen;408;65929;45684;152;104
Kirchdorf an der Krems;409;57882;37654;160;74
Linz-Land;410;154320;96147;290;178
Perg;411;69905;48188;152;63
Ried im Innkreis;412;62535;42853;170;65
Rohrbach;413;57034;38942;164;44
Schärding;414;57750;38505;155;73
Steyr-Land;415;61494;41254;154;89
Urfahr-Umgebung;416;87466;59525;160;93
Vöcklabruck;417;139989;95785;336;180
Wels-Land;418;75514;51519;120;98
Salzburg(Stadt);501;155743;98972;321;268
Hallein;502;61262;44540;144;78
Salzburg-Umgebung;503;155982;113218;313;218
Sankt Johann im Pongau;504;81962;55867;184;99
Tamsweg;505;20327;13599;68;26
Zell am See;506;89017;54851;194;131
Graz(Stadt);601;293929;164884;575;548
Deutschlandsberg;603;61092;35300;180;70
Graz-Umgebung;606;161131;95069;426;255
Leibnitz;610;86399;51083;191;156
Leoben;611;59341;30377;193;49
Liezen;612;79739;44962;226;123
Murau;614;27343;14811;59;13
Voitsberg;616;51165;27498;189;80
Weiz;617;91844;55136;259;89
Murtal;620;71398;38033;293;55
Bruck-Mürzzuschlag;621;98394;49806;357;122
Hartberg-Fürstenfeld;622;91091;53289;299;119
Südoststeiermark;623;84024;48488;295;91
Innsbruck-Stadt;701;130599;82306;254;183
Imst;702;61843;41661;95;78
Innsbruck-Land;703;183827;120121;282;306
Kitzbühel;704;65482;40418;98;83
Kufstein;705;112301;73333;245;119
Landeck;706;44681;31229;90;60
Lienz;707;48854;33050;146;39
Reutte;708;33427;21062;29;36
Schwaz;709;85478;52312;216;89
Bludenz;801;64943;42337;95;47
Bregenz;802;136369;83874;238;111
Dornbirn;803;91344;57835;169;75
Feldkirch;804;110547;71051;177;81
Wien;900;1951354;1304593;4537;5467
