Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"82,4",96,"6414,30",7474
Baden,Niederösterreich,"242,6",356,"4335,20",6362
Bludenz,Vorarlberg,"71,8",46,"5342,60",3425
Braunau am Inn,Oberösterreich,235,248,"5603,80",5915
Bregenz,Vorarlberg,"49,6",67,"5356,10",7230
Bruck an der Leitha,Niederösterreich,"183,2",190,"3671,90",3809
Bruck-Mürzzuschlag,Steiermark,"127,7",126,"4747,90",4686
Deutschlandsberg,Steiermark,"124,9",76,"4450,70",2709
Dornbirn,Vorarlberg,"87,9",79,"6748,80",6068
Eferding,Oberösterreich,"99,5",33,"6790,60",2253
Eisenstadt,Burgenland,81,12,"4096,90",607
Eisenstadt-Umgebung,Burgenland,"224,4",97,"3700,60",1600
Feldkirch,Vorarlberg,"73,1",79,"5916,80",6398
Feldkirchen,Kärnten,"207,3",62,"5712,00",1708
Freistadt,Oberösterreich,"77,8",52,"6254,80",4182
Gänserndorf,Niederösterreich,"223,3",234,"3547,40",3717
Gmünd,Niederösterreich,"213,4",78,"5154,20",1884
Gmunden,Oberösterreich,"85,4",87,"5772,70",5880
Graz,Steiermark,"119,2",347,"3905,20",11367
Graz-Umgebung,Steiermark,"130,1",203,"3957,80",6177
Grieskirchen,Oberösterreich,"101,7",66,"6692,90",4342
Güssing,Burgenland,"175,1",45,"5229,80",1344
Hallein,Salzburg,171,104,"8399,60",5109
Hartberg-Fürstenfeld,Steiermark,245,222,"5570,30",5047
Hermagor,Kärnten,"703,4",127,"8685,10",1568
Hollabrunn,Niederösterreich,"252,8",129,"3409,60",1740
Horn,Niederösterreich,"126,1",39,"2870,40",888
Imst,Tirol,"148,8",90,"5772,70",3491
Innsbruck-Land,Tirol,"55,4",100,"5622,00",10145
Innsbruck-Stadt,Tirol,"49,3",65,"5337,20",7043
Jennersdorf,Burgenland,"286,6",49,"5568,20",952
Kirchdorf an der Krems,Oberösterreich,"106,9",61,"5142,70",2935
Kitzbühel,Tirol,"107,5",69,"5465,30",3507
Klagenfurt Land,Kärnten,"156,6",94,"5137,10",3083
Klagenfurt Stadt,Kärnten,157,159,"4701,90",4763
Korneuburg,Niederösterreich,"107,4",98,"3220,70",2939
Krems (Land),Niederösterreich,"67,3",38,"4335,50",2449
Krems an der Donau,Niederösterreich,"67,9",17,"3990,30",999
Kufstein,Tirol,"78,9",87,"6570,10",7246
Landeck,Tirol,"103,6",46,"6700,30",2974
Leibnitz,Steiermark,"214,7",182,"4692,30",3977
Leoben,Steiermark,"90,5",54,"4139,00",2471
Lienz,Tirol,236,115,"7285,90",3551
Liezen,Steiermark,"115,5",92,"5041,90",4016
Lilienfeld,Niederösterreich,"148,1",38,"4428,00",1136
Linz,Oberösterreich,"111,3",230,"4817,60",9953
Linz-Land,Oberösterreich,"121,6",184,"4935,60",7471
Mattersburg,Burgenland,"194,8",78,"3913,40",1567
Melk,Niederösterreich,"185,4",145,"4996,70",3907
Mistelbach,Niederösterreich,"212,9",161,"3229,10",2442
Mödling,Niederösterreich,"164,5",196,"3603,20",4292
Murau,Steiermark,"94,4",26,"4839,70",1333
Murtal,Steiermark,"76,7",55,"4856,50",3482
Neunkirchen,Niederösterreich,"216,6",187,"4463,60",3854
Neusiedl am See,Burgenland,"206,7",124,"3824,00",2294
Oberpullendorf,Burgenland,"93,6",35,"4368,20",1633
Oberwart,Burgenland,"188,2",102,"4270,00",2314
Perg,Oberösterreich,"130,5",90,"6210,10",4283
Reutte,Tirol,"97,4",32,"4223,80",1387
Ried im Innkreis,Oberösterreich,"171,8",106,"7044,90",4346
Rohrbach,Oberösterreich,"141,5",80,"7898,10",4466
Rust,Burgenland,0,±0,"3434,30",68
