Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"107,3",125,"6213,50",7240
Baden,Niederösterreich,"141,1",207,"3826,90",5616
Bludenz,Vorarlberg,103,66,"5163,20",3310
Braunau am Inn,Oberösterreich,"167,7",177,"5086,50",5369
Bregenz,Vorarlberg,"68,9",93,"5256,10",7095
Bruck an der Leitha,Niederösterreich,"86,8",90,"3269,90",3392
Bruck-Mürzzuschlag,Steiermark,"158,1",156,"4398,30",4341
Deutschlandsberg,Steiermark,"188,9",115,"4122,10",2509
Dornbirn,Vorarlberg,"123,5",111,"6538,60",5879
Eferding,Oberösterreich,"63,3",21,"6627,90",2199
Eisenstadt,Burgenland,"47,2",7,"3880,90",575
Eisenstadt-Umgebung,Burgenland,"76,3",33,"3307,40",1430
Feldkirch,Vorarlberg,"99,9",108,"5703,20",6167
Feldkirchen,Kärnten,97,29,"5387,60",1611
Freistadt,Oberösterreich,"83,8",56,"6069,30",4058
Gänserndorf,Niederösterreich,167,175,"3059,70",3206
Gmünd,Niederösterreich,"57,5",21,"4702,80",1719
Gmunden,Oberösterreich,"119,8",122,"5506,60",5609
Graz,Steiermark,"63,2",184,"3562,30",10369
Graz-Umgebung,Steiermark,"118,5",185,"3643,90",5687
Grieskirchen,Oberösterreich,"90,9",59,"6494,00",4213
Güssing,Burgenland,"182,9",47,"4809,50",1236
Hallein,Salzburg,"190,7",116,"8057,70",4901
Hartberg-Fürstenfeld,Steiermark,"190,9",173,"4884,90",4426
Hermagor,Kärnten,"326,8",59,"7112,00",1284
Hollabrunn,Niederösterreich,"211,6",108,"2829,50",1444
Horn,Niederösterreich,"103,4",32,"2524,60",781
Imst,Tirol,"49,6",30,"5501,50",3327
Innsbruck-Land,Tirol,56,101,"5495,10",9916
Innsbruck-Stadt,Tirol,47,62,"5229,60",6901
Jennersdorf,Burgenland,"345,1",59,"4860,50",831
Kirchdorf an der Krems,Oberösterreich,"64,8",37,"4934,20",2816
Kitzbühel,Tirol,"73,2",47,"5211,30",3344
Klagenfurt Land,Kärnten,"143,3",86,"4830,50",2899
Klagenfurt Stadt,Kärnten,"97,7",99,"4369,20",4426
Korneuburg,Niederösterreich,"74,5",68,"2939,00",2682
Krems (Land),Niederösterreich,"116,8",66,"4142,50",2340
Krems an der Donau,Niederösterreich,"51,9",13,"3854,40",965
Kufstein,Tirol,68,75,"6314,40",6964
Landeck,Tirol,"56,3",25,"6493,00",2882
Leibnitz,Steiermark,"84,9",72,"4285,20",3632
Leoben,Steiermark,"85,4",51,"3887,80",2321
