Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"266,9",311,"6951,60",8100
Baden,Niederösterreich,"361,2",530,"5515,50",8094
Bludenz,Vorarlberg,"73,3",47,"5626,50",3607
Braunau am Inn,Oberösterreich,"315,5",333,"6676,30",7047
Bregenz,Vorarlberg,"114,8",155,"5630,20",7600
Bruck an der Leitha,Niederösterreich,"284,4",295,"4649,30",4823
Bruck-Mürzzuschlag,Steiermark,153,151,"5337,50",5268
Deutschlandsberg,Steiermark,"226,7",138,"5135,80",3126
Dornbirn,Vorarlberg,69,62,"6970,10",6267
Eferding,Oberösterreich,"201,9",67,"7420,60",2462
Eisenstadt,Burgenland,"276,7",41,"5777,50",856
Eisenstadt-Umgebung,Burgenland,"319,2",138,"4579,50",1980
Feldkirch,Vorarlberg,98,106,"6271,00",6781
Feldkirchen,Kärnten,291,87,"6414,30",1918
Freistadt,Oberösterreich,"309,6",207,"6962,20",4655
Gänserndorf,Niederösterreich,292,306,"4434,00",4646
Gmünd,Niederösterreich,290,106,"6155,40",2250
Gmunden,Oberösterreich,"183,6",187,"6418,70",6538
Graz,Steiermark,"151,5",441,"4423,60",12876
Graz-Umgebung,Steiermark,"174,9",273,"4482,00",6995
Grieskirchen,Oberösterreich,"124,9",81,"7076,70",4591
Güssing,Burgenland,"272,4",70,"6210,40",1596
Hallein,Salzburg,337,205,"9368,00",5698
Hartberg-Fürstenfeld,Steiermark,"327,8",297,"6584,60",5966
Hermagor,Kärnten,"116,3",21,"9748,50",1760
Hollabrunn,Niederösterreich,"280,2",143,"4140,50",2113
Horn,Niederösterreich,"258,6",80,"3765,80",1165
Imst,Tirol,"266,2",161,"6750,00",4082
Innsbruck-Land,Tirol,"207,8",375,"6116,80",11038
Innsbruck-Stadt,Tirol,"180,4",238,"5791,10",7642
Jennersdorf,Burgenland,"187,2",32,"6568,40",1123
Kirchdorf an der Krems,Oberösterreich,"341,7",195,"6160,70",3516
Kitzbühel,Tirol,"176,1",113,"6027,90",3868
Klagenfurt Land,Kärnten,"213,3",128,"5833,60",3501
Klagenfurt Stadt,Kärnten,"130,3",132,"5228,00",5296
Korneuburg,Niederösterreich,240,219,"3947,20",3602
Krems (Land),Niederösterreich,"182,3",103,"4914,40",2776
Krems an der Donau,Niederösterreich,"239,7",60,"4613,40",1155
Kufstein,Tirol,"243,9",269,"7180,40",7919
Landeck,Tirol,"148,7",66,"7182,40",3188
Leibnitz,Steiermark,"286,7",243,"5669,20",4805
Leoben,Steiermark,201,120,"4750,40",2836
Lienz,Tirol,316,154,"8566,20",4175
Liezen,Steiermark,"232,3",185,"5736,20",4569
Lilienfeld,Niederösterreich,"233,9",60,"5063,30",1299
Linz,Oberösterreich,"142,8",295,"5305,10",10960
Linz-Land,Oberösterreich,"157,2",238,"5421,10",8206
Mattersburg,Burgenland,"362,1",145,"4837,40",1937
Melk,Niederösterreich,"280,1",219,"5654,10",4421
Mistelbach,Niederösterreich,"231,4",175,"4112,40",3110
Mödling,Niederösterreich,"273,7",326,"4403,30",5245
Murau,Steiermark,"199,7",55,"5424,20",1494
Murtal,Steiermark,"174,3",125,"5390,70",3865
Neunkirchen,Niederösterreich,"434,3",375,"5731,80",4949
Neusiedl am See,Burgenland,175,105,"4569,10",2741
Oberpullendorf,Burgenland,"275,5",103,"5208,10",1947
