Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"79,8",93,"6525,10",7603
Baden,Niederösterreich,"290,3",426,"4745,50",6964
Bludenz,Vorarlberg,"79,6",51,"5475,20",3510
Braunau am Inn,Oberösterreich,"309,8",327,"6015,00",6349
Bregenz,Vorarlberg,"56,3",76,"5433,90",7335
Bruck an der Leitha,Niederösterreich,"251,6",261,"4005,40",4155
Bruck-Mürzzuschlag,Steiermark,"168,2",166,"4985,00",4920
Deutschlandsberg,Steiermark,"147,9",90,"4665,90",2840
Dornbirn,Vorarlberg,69,62,"6835,60",6146
Eferding,Oberösterreich,"135,6",45,"6956,40",2308
Eisenstadt,Burgenland,162,24,"4454,60",660
Eisenstadt-Umgebung,Burgenland,"134,1",58,"3844,00",1662
Feldkirch,Vorarlberg,"94,3",102,"6051,80",6544
Feldkirchen,Kärnten,"143,8",43,"5892,60",1762
Freistadt,Oberösterreich,"101,7",68,"6381,90",4267
Gänserndorf,Niederösterreich,"261,5",274,"3895,70",4082
Gmünd,Niederösterreich,"270,8",99,"5509,80",2014
Gmunden,Oberösterreich,"167,9",171,"5994,60",6106
Graz,Steiermark,134,390,"4077,70",11869
Graz-Umgebung,Steiermark,107,167,"4119,30",6429
Grieskirchen,Oberösterreich,"72,4",47,"6786,90",4403
Güssing,Burgenland,"225,7",58,"5471,00",1406
Hallein,Salzburg,"198,9",121,"8626,50",5247
Hartberg-Fürstenfeld,Steiermark,"258,3",234,"5955,50",5396
Hermagor,Kärnten,"559,4",101,"9405,10",1698
Hollabrunn,Niederösterreich,"172,4",88,"3652,50",1864
Horn,Niederösterreich,"213,3",66,"3151,70",975
Imst,Tirol,"183,5",111,"6034,00",3649
Innsbruck-Land,Tirol,"69,8",126,"5714,50",10312
Innsbruck-Stadt,Tirol,"56,1",74,"5421,30",7154
Jennersdorf,Burgenland,"350,9",60,"6006,90",1027
Kirchdorf an der Krems,Oberösterreich,"222,5",127,"5400,30",3082
Kitzbühel,Tirol,134,86,"5667,90",3637
Klagenfurt Land,Kärnten,"191,6",115,"5385,40",3232
Klagenfurt Stadt,Kärnten,"160,9",163,"4916,10",4980
Korneuburg,Niederösterreich,"158,9",145,"3438,80",3138
Krems (Land),Niederösterreich,108,61,"4498,40",2541
Krems an der Donau,Niederösterreich,"127,8",32,"4134,00",1035
Kufstein,Tirol,"107,9",119,"6739,70",7433
Landeck,Tirol,"108,1",48,"6858,00",3044
Leibnitz,Steiermark,"219,5",186,"5000,20",4238
Leoben,Steiermark,"127,3",76,"4340,00",2591
Lienz,Tirol,396,193,"7784,50",3794
Liezen,Steiermark,"160,7",128,"5278,00",4204
Lilienfeld,Niederösterreich,"144,2",37,"4626,80",1187
Linz,Oberösterreich,92,190,"4951,70",10230
Linz-Land,Oberösterreich,105,159,"5067,00",7670
Mattersburg,Burgenland,"167,3",67,"4090,70",1638
Melk,Niederösterreich,"103,6",81,"5152,80",4029
Mistelbach,Niederösterreich,"263,1",199,"3649,60",2760
Mödling,Niederösterreich,"188,1",224,"3871,00",4611
Murau,Steiermark,"105,3",29,"5006,70",1379
Murtal,Steiermark,"111,6",80,"5011,30",3593
Neunkirchen,Niederösterreich,"273,3",236,"4798,30",4143
Neusiedl am See,Burgenland,145,87,"3992,30",2395
Oberpullendorf,Burgenland,"128,4",48,"4507,30",1685
Oberwart,Burgenland,262,142,"4557,90",2470
Perg,Oberösterreich,"279,8",193,"6533,50",4506
Reutte,Tirol,"24,4",8,"4272,50",1403
Ried im Innkreis,Oberösterreich,"209,1",129,"7327,00",4520
Rohrbach,Oberösterreich,"160,9",91,"8083,80",4571
Rust,Burgenland,101,2,"3535,40",70
Salzburg,Salzburg,189,293,"5767,60",8941
Salzburg-Umgebung,Salzburg,"220,2",338,"6257,70",9605
Sankt Johann im Pongau,Salzburg,"460,6",374,"9583,20",7781
Sankt Pölten,Niederösterreich,209,116,"4951,90",2749
Sankt Pölten (Land),Niederösterreich,"183,7",242,"4220,80",5560
Sankt Veit an der Glan,Kärnten,179,97,"5791,20",3138
Schärding,Oberösterreich,"149,8",86,"7670,20",4402
Scheibbs,Niederösterreich,"154,5",64,"6512,30",2697
Schwaz,Tirol,"118,6",100,"9618,30",8111
Spittal an der Drau,Kärnten,"196,4",149,"5169,50",3922
Steyr,Oberösterreich,"139,3",53,"4735,10",1802
Steyr-Land,Oberösterreich,"69,2",42,"5734,80",3482
Südoststeiermark,Steiermark,"207,1",174,"5420,30",4555
Tamsweg,Salzburg,242,49,"10310,60",2088
Tulln,Niederösterreich,"122,4",128,"3923,80",4104
Urfahr-Umgebung,Oberösterreich,"119,8",103,"6059,00",5211
Villach Land,Kärnten,"230,6",149,"5148,70",3327
Villach Stadt,Kärnten,"176,5",111,"4381,20",2755
Vöcklabruck,Oberösterreich,"179,2",246,"6012,50",8255
Voitsberg,Steiermark,"111,7",57,"4603,90",2350
Völkermarkt,Kärnten,"200,7",84,"7008,70",2934
Waidhofen an der Thaya,Niederösterreich,"323,2",83,"4968,50",1276
Waidhofen an der Ybbs,Niederösterreich,"169,3",19,"6059,50",680
Weiz,Steiermark,"323,2",293,"4655,10",4220
Wels,Oberösterreich,"222,5",139,"6470,30",4042
Wels-Land,Oberösterreich,"235,8",174,"5454,30",4024
Wien,Wien,"221,8",#ERROR!,"5035,70",96242
Wiener Neustadt,Niederösterreich,"528,1",242,"6167,20",2826
Wiener Neustadt (Land),Niederösterreich,"348,6",273,"4553,90",3566
Wolfsberg,Kärnten,"117,9",62,"5326,30",2802
Zell am See,Salzburg,"163,2",143,"6540,10",5731
Zwettl,Niederösterreich,"219,1",92,"6111,40",2566
