Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"369,90",431,"4189,00",4881
Baden,Niederösterreich,"178,50",262,"2497,40",3665
Bludenz,Vorarlberg,"285,50",183,"3993,30",2560
Braunau am Inn,Oberösterreich,"294,60",311,"3552,70",3750
Bregenz,Vorarlberg,"231,10",312,"4070,80",5495
Bruck an der Leitha,Niederösterreich,"208,20",216,"2375,30",2464
Bruck-Mürzzuschlag,Steiermark,"294,80",291,"3178,40",3137
Deutschlandsberg,Steiermark,217,132,"2191,70",1334
Dornbirn,Vorarlberg,"279,20",251,"4950,40",4451
Eferding,Oberösterreich,"250,20",83,"5714,60",1896
Eisenstadt,Burgenland,"256,50",38,"2895,50",429
Eisenstadt-Umgebung,Burgenland,"111,00",48,"2516,40",1088
Feldkirch,Vorarlberg,"326,40",353,"4286,40",4635
Feldkirchen,Kärnten,"314,40",94,"3250,60",972
Freistadt,Oberösterreich,"242,30",162,"4801,00",3210
Gänserndorf,Niederösterreich,106,111,"1756,00",1840
Gmünd,Niederösterreich,"355,60",130,"3515,40",1285
Gmunden,Oberösterreich,"286,70",292,"3645,20",3713
Graz,Steiermark,"173,80",506,"2695,20",7845
Graz-Umgebung,Steiermark,"194,80",304,"2581,50",4029
Grieskirchen,Oberösterreich,"262,00",170,"5216,20",3384
Güssing,Burgenland,"140,10",36,"3074,00",790
Hallein,Salzburg,"322,20",196,"5021,00",3054
Hartberg-Fürstenfeld,Steiermark,"258,30",234,"3435,80",3113
Hermagor,Kärnten,"409,90",74,"3461,80",625
Hollabrunn,Niederösterreich,"68,60",35,"2081,00",1062
Horn,Niederösterreich,"168,10",52,"1739,10",538
Imst,Tirol,"266,20",161,"4259,70",2576
Innsbruck-Land,Tirol,"221,70",400,"4370,10",7886
Innsbruck-Stadt,Tirol,"164,40",217,"4450,60",5873
Jennersdorf,Burgenland,164,28,"3298,80",564
Kirchdorf an der Krems,Oberösterreich,"292,60",167,"3422,10",1953
Kitzbühel,Tirol,"179,20",115,"3642,00",2337
Klagenfurt Land,Kärnten,"246,60",148,"3089,30",1854
Klagenfurt Stadt,Kärnten,"247,8",251,"3224,10",3266
Korneuburg,Niederösterreich,"121,6",111,"2266,20",2068
Krems (Land),Niederösterreich,177,100,3109,1756
Krems an der Donau,Niederösterreich,"79,9",20,"3195,40",800
Kufstein,Tirol,"223,1",246,5187,5720
Landeck,Tirol,"236,6",105,4979,2210
Leibnitz,Steiermark,"194,7",165,"3046,40",2582
Leoben,Steiermark,"242,9",145,"2998,30",1790
Lienz,Tirol,"338,5",165,"4421,60",2155
Liezen,Steiermark,"188,3",150,"3065,80",2442
Lilienfeld,Niederösterreich,"346,9",89,3329,854
Linz,Oberösterreich,"208,1",430,"3767,30",7783
Linz-Land,Oberösterreich,177,268,"3786,70",5732
Mattersburg,Burgenland,"164,8",66,"2664,70",1067
Melk,Niederösterreich,"305,7",239,"3391,70",2652
Mistelbach,Niederösterreich,"89,90",68,"1793,10",1356
Mödling,Niederösterreich,"167,9",200,"2415,30",2877
Murau,Steiermark,"424,8",117,"3031,60",835
Murtal,Steiermark,"315,2",226,"3101,90",2224
Neunkirchen,Niederösterreich,"230,5",199,"2633,70",2274
Neusiedl am See,Burgenland,"133,40",80,"2293,70",1376
Oberpullendorf,Burgenland,"117,7",44,"3295,50",1232
Oberwart,Burgenland,"162,4",88,3143,1703
Perg,Oberösterreich,"210,2",145,"4619,50",3186
Reutte,Tirol,"173,60",57,"2506,20",823
Ried im Innkreis,Oberösterreich,"243,2",150,"5331,50",3289
Rohrbach,Oberösterreich,"130,90",74,"6226,90",3521
Rust,Burgenland,"50,5",1,"2525,30",50
Salzburg,Salzburg,"209,60",325,"3441,50",5335
Salzburg-Umgebung,Salzburg,"188,3",289,"3899,20",5985
Sankt Johann im Pongau,Salzburg,"285,70",232,"5712,20",4638
Sankt Pölten,Niederösterreich,272,151,"3537,80",1964
Sankt Pölten (Land),Niederösterreich,"169,30",223,"2842,20",3744
Sankt Veit an der Glan,Kärnten,"306,4",166,"3781,40",2049
Schärding,Oberösterreich,460,264,"5347,50",3069
Scheibbs,Niederösterreich,"328,4",136,"4399,50",1822
Schwaz,Tirol,"311,9",263,"7522,90",6344
Spittal an der Drau,Kärnten,"154,2",117,"2037,70",1546
Steyr,Oberösterreich,"165,5",63,"3663,00",1394
Steyr-Land,Oberösterreich,"230,6",140,"4351,30",2642
Südoststeiermark,Steiermark,"215,4",181,"3215,30",2702
Tamsweg,Salzburg,"612,3",124,"6009,60",1217
Tulln,Niederösterreich,"95,6",100,"2436,10",2548
Urfahr-Umgebung,Oberösterreich,"211,6",182,"5020,60",4318
Villach Land,Kärnten,"283,2",183,"2876,90",1859
Villach Stadt,Kärnten,"203,6",128,"2585,80",1626
Vöcklabruck,Oberösterreich,"242,5",333,"4078,70",5600
Voitsberg,Steiermark,"186,1",95,"3422,50",1747
Völkermarkt,Kärnten,"401,3",168,"4488,60",1879
Waidhofen an der Thaya,Niederösterreich,"159,6",41,"2955,40",759
Waidhofen an der Ybbs,Niederösterreich,"258,4",29,"3475,30",390
Weiz,Steiermark,"244,9",222,"2645,20",2398
Wels,Oberösterreich,"238,5",149,"4498,20",2810
Wels-Land,Oberösterreich,164,121,"3598,70",2655
Wien,Wien,175,#ERROR!,"3411,20",65194
Wiener Neustadt,Niederösterreich,"141,9",65,"3081,40",1412
Wiener Neustadt (Land),Niederösterreich,"135,4",106,"2320,40",1817
Wolfsberg,Kärnten,"307,9",162,"3754,30",1975
Zell am See,Salzburg,"292,1",256,"4217,80",3696
Zwettl,Niederösterreich,262,110,"3362,90",1412
