Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"240,3",280,"6878,60",8015
Baden,Niederösterreich,"366,6",538,"5438,50",7981
Bludenz,Vorarlberg,"54,6",35,"5593,80",3586
Braunau am Inn,Oberösterreich,"331,6",350,"6589,10",6955
Bregenz,Vorarlberg,"98,5",133,"5590,90",7547
Bruck an der Leitha,Niederösterreich,"309,4",321,"4590,50",4762
Bruck-Mürzzuschlag,Steiermark,"139,8",138,"5277,80",5209
Deutschlandsberg,Steiermark,"233,3",142,"5068,40",3085
Dornbirn,Vorarlberg,"45,6",41,"6932,30",6233
Eferding,Oberösterreich,217,72,"7348,20",2438
Eisenstadt,Burgenland,"695,2",103,"5757,30",853
Eisenstadt-Umgebung,Burgenland,"277,5",120,"4484,70",1939
Feldkirch,Vorarlberg,"93,4",101,"6235,80",6743
Feldkirchen,Kärnten,"277,6",83,"6337,40",1895
Freistadt,Oberösterreich,"333,5",223,"6914,30",4623
Gänserndorf,Niederösterreich,"240,5",252,"4359,50",4568
Gmünd,Niederösterreich,"259,9",95,"6067,90",2218
Gmunden,Oberösterreich,"167,9",171,"6350,00",6468
Graz,Steiermark,"152,5",444,"4375,90",12737
Graz-Umgebung,Steiermark,"160,2",250,"4419,20",6897
Grieskirchen,Oberösterreich,148,96,"7038,20",4566
Güssing,Burgenland,"268,5",69,"6148,10",1580
Hallein,Salzburg,"369,9",225,"9280,90",5645
Hartberg-Fürstenfeld,Steiermark,"268,2",243,"6447,70",5842
Hermagor,Kärnten,"127,4",23,"9715,30",1754
Hollabrunn,Niederösterreich,"237,1",121,"4052,30",2068
Horn,Niederösterreich,"248,9",77,"3675,30",1137
Imst,Tirol,"325,8",197,"6690,50",4046
Innsbruck-Land,Tirol,"189,5",342,"6050,90",10919
Innsbruck-Stadt,Tirol,"168,2",222,"5727,40",7558
Jennersdorf,Burgenland,193,33,"6515,80",1114
Kirchdorf an der Krems,Oberösterreich,"387,2",221,"6104,70",3484
Kitzbühel,Tirol,"183,9",118,"5973,40",3833
Klagenfurt Land,Kärnten,"178,3",107,"5777,00",3467
Klagenfurt Stadt,Kärnten,"143,1",145,"5175,70",5243
Korneuburg,Niederösterreich,"231,2",211,"3883,70",3544
Krems (Land),Niederösterreich,"180,6",102,"4877,20",2755
Krems an der Donau,Niederösterreich,"255,6",64,"4557,40",1141
Kufstein,Tirol,185,204,"7075,20",7803
Landeck,Tirol,"137,4",61,"7119,40",3160
Leibnitz,Steiermark,"278,4",236,"5579,50",4729
Leoben,Steiermark,"209,4",125,"4715,20",2815
Lienz,Tirol,"359,1",175,"8473,90",4130
Liezen,Steiermark,"204,6",163,"5650,80",4501
Lilienfeld,Niederösterreich,"214,4",55,"4985,40",1279
Linz,Oberösterreich,"161,7",334,"5263,90",10875
Linz-Land,Oberösterreich,"175,7",266,"5365,00",8121
Mattersburg,Burgenland,"299,7",120,"4712,60",1887
Melk,Niederösterreich,243,190,"5574,80",4359
Mistelbach,Niederösterreich,"212,9",161,"4045,00",3059
Mödling,Niederösterreich,"252,7",301,"4321,90",5148
Murau,Steiermark,138,38,"5319,00",1465
Murtal,Steiermark,"154,8",111,"5314,00",3810
Neunkirchen,Niederösterreich,"484,1",418,"5605,50",4840
Neusiedl am See,Burgenland,"178,4",107,"4530,80",2718
Oberpullendorf,Burgenland,"246,1",92,"5125,20",1916
Oberwart,Burgenland,"260,2",141,"5190,80",2813
Perg,Oberösterreich,"237,8",164,"7136,60",4922
Reutte,Tirol,134,44,"4443,00",1459
Ried im Innkreis,Oberösterreich,248,153,"7852,20",4844
Rohrbach,Oberösterreich,"125,6",71,"8372,10",4734
Rust,Burgenland,0,±0,"3535,40",70
Salzburg,Salzburg,"268,4",416,"6239,20",9672
Salzburg-Umgebung,Salzburg,"254,1",390,"6746,30",10355
Sankt Johann im Pongau,Salzburg,"432,3",351,"10497,10",8523
Sankt Pölten,Niederösterreich,"187,3",104,"5411,20",3004
Sankt Pölten (Land),Niederösterreich,"238,4",314,"4674,70",6158
Sankt Veit an der Glan,Kärnten,"156,9",85,"6114,10",3313
Schärding,Oberösterreich,"102,8",59,"7889,70",4528
Scheibbs,Niederösterreich,"408,1",169,"7178,70",2973
Schwaz,Tirol,"225,3",190,"10008,40",8440
Spittal an der Drau,Kärnten,"341,4",259,"5745,50",4359
Steyr,Oberösterreich,"123,5",47,"4948,00",1883
Steyr-Land,Oberösterreich,"149,9",91,"5998,30",3642
Südoststeiermark,Steiermark,"171,4",144,"5779,70",4857
Tamsweg,Salzburg,"271,6",55,"10952,50",2218
Tulln,Niederösterreich,"175,9",184,"4247,90",4443
Urfahr-Umgebung,Oberösterreich,"101,2",87,"6311,30",5428
Villach Land,Kärnten,"252,3",163,"5654,80",3654
Villach Stadt,Kärnten,"197,2",124,"4761,30",2994
Vöcklabruck,Oberösterreich,"265,1",364,"6537,70",8976
Voitsberg,Steiermark,"278,2",142,"5058,40",2582
Völkermarkt,Kärnten,"207,8",87,"7386,20",3092
Waidhofen an der Thaya,Niederösterreich,"284,2",73,"5564,20",1429
Waidhofen an der Ybbs,Niederösterreich,"169,3",19,"6362,50",714
Weiz,Steiermark,"222,8",202,"5144,80",4664
Wels,Oberösterreich,"260,9",163,"6963,30",4350
Wels-Land,Oberösterreich,309,228,"6026,30",4446
Wien,Wien,312,#ERROR!,"5603,30",107089
Wiener Neustadt,Niederösterreich,"460,5",211,"7171,10",3286
Wiener Neustadt (Land),Niederösterreich,"420,1",329,"5396,70",4226
Wolfsberg,Kärnten,"102,6",54,"5537,30",2913
Zell am See,Salzburg,"264,8",232,"7021,70",6153
Zwettl,Niederösterreich,"242,9",102,"6525,80",2740
