Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"381,10",444,"4234,50",4934
Baden,Niederösterreich,"166,30",244,"2522,60",3702
Bludenz,Vorarlberg,"258,90",166,"4018,30",2576
Braunau am Inn,Oberösterreich,"259,60",274,"3610,50",3811
Bregenz,Vorarlberg,"205,90",278,"4114,50",5554
Bruck an der Leitha,Niederösterreich,202,210,"2397,50",2487
Bruck-Mürzzuschlag,Steiermark,"263,40",260,"3231,10",3189
Deutschlandsberg,Steiermark,"243,20",148,"2242,60",1365
Dornbirn,Vorarlberg,"266,90",240,"4991,50",4488
Eferding,Oberösterreich,"256,20",85,"5765,90",1913
Eisenstadt,Burgenland,"121,50",18,"2888,80",428
Eisenstadt-Umgebung,Burgenland,"101,80",44,"2534,90",1096
Feldkirch,Vorarlberg,"310,70",336,"4332,60",4685
Feldkirchen,Kärnten,301,90,"3324,20",994
Freistadt,Oberösterreich,"227,30",152,"4847,40",3241
Gänserndorf,Niederösterreich,"100,20",105,"1773,20",1858
Gmünd,Niederösterreich,"303,70",111,"3556,50",1300
Gmunden,Oberösterreich,"271,90",277,"3701,20",3770
Graz,Steiermark,"167,30",487,"2727,80",7940
Graz-Umgebung,Steiermark,"184,50",288,"2616,80",4084
Grieskirchen,Oberösterreich,"203,50",132,"5264,00",3415
Güssing,Burgenland,"116,70",30,"3070,20",789
Hallein,Salzburg,"335,40",204,"5083,50",3092
Hartberg-Fürstenfeld,Steiermark,"246,10",223,"3476,60",3150
Hermagor,Kärnten,"421,00",76,"3533,80",638
Hollabrunn,Niederösterreich,"78,40",40,"2108,40",1076
Horn,Niederösterreich,"184,30",57,"1771,40",548
Imst,Tirol,"267,90",162,"4281,20",2589
Innsbruck-Land,Tirol,209,377,"4398,40",7937
Innsbruck-Stadt,Tirol,"136,40",180,"4465,00",5892
Jennersdorf,Burgenland,"134,50",23,"3304,70",565
Kirchdorf an der Krems,Oberösterreich,"250,60",143,"3471,10",1981
Kitzbühel,Tirol,"157,4",101,"3648,20",2341
Klagenfurt Land,Kärnten,"221,6",133,"3119,30",1872
Klagenfurt Stadt,Kärnten,"247,8",251,3259,3301
Korneuburg,Niederösterreich,"101,9",93,"2279,40",2080
Krems (Land),Niederösterreich,"171,7",97,3132,1769
Krems an der Donau,Niederösterreich,"83,9",21,3211,804
Kufstein,Tirol,"209,5",231,"5207,30",5743
Landeck,Tirol,"232,1",103,"4997,10",2218
Leibnitz,Steiermark,"192,3",163,"3103,00",2630
Leoben,Steiermark,"217,8",130,"3018,40",1802
Lienz,Tirol,"449,3",219,4539,2212
Liezen,Steiermark,"163,2",130,"3094,70",2465
Lilienfeld,Niederösterreich,"257,3",66,"3336,60",856
Linz,Oberösterreich,"219,3",453,"3810,80",7873
Linz-Land,Oberösterreich,"203,5",308,"3836,90",5808
Mattersburg,Burgenland,"154,80",62,"2687,20",1076
Melk,Niederösterreich,"305,7",239,"3439,00",2689
Mistelbach,Niederösterreich,"83,3",63,"1807,60",1367
Mödling,Niederösterreich,"161,2",192,"2437,10",2903
Murau,Steiermark,"297,7",82,"3126,00",861
Murtal,Steiermark,"322,20",231,"3184,20",2283
Neunkirchen,Niederösterreich,"217,7",188,"2675,40",2310
Neusiedl am See,Burgenland,120,72,2310,1386
Oberpullendorf,Burgenland,"112,3",42,"3314,30",1239
Oberwart,Burgenland,"149,50",81,"3157,30",1711
Perg,Oberösterreich,"184,1",127,"4665,90",3218
Reutte,Tirol,"194,90",64,"2536,70",833
Ried im Innkreis,Oberösterreich,"239,9",148,"5380,10",3319
Rohrbach,Oberösterreich,"191,00",108,"6306,50",3566
Rust,Burgenland,"50,5",1,"2525,30",50
Salzburg,Salzburg,"227,10",352,"3484,70",5402
Salzburg-Umgebung,Salzburg,"200,7",308,"3943,50",6053
Sankt Johann im Pongau,Salzburg,"320,20",260,"5789,80",4701
Sankt Pölten,Niederösterreich,"261,2",145,"3579,30",1987
Sankt Pölten (Land),Niederösterreich,"164,7",217,"2878,60",3792
Sankt Veit an der Glan,Kärnten,"280,5",152,"3801,70",2060
Schärding,Oberösterreich,"433,9",249,"5441,60",3123
Scheibbs,Niederösterreich,"313,9",130,"4428,50",1834
Schwaz,Tirol,"266,8",225,"7549,00",6366
