Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8170;24;78
Rust(Stadt);102;2021;999;4;9
Eisenstadt-Umgebung;103;44488;23454;72;221
Güssing;104;25809;13350;100;83
Jennersdorf;105;17216;8451;42;64
Mattersburg;106;40731;21018;84;189
Neusiedl am See;107;61358;32531;86;315
Oberpullendorf;108;37556;19350;63;160
Oberwart;109;54682;27323;146;206
Klagenfurt Stadt;201;103297;47377;283;501
Villach Stadt;202;64125;29435;172;436
Hermagor;203;18069;9093;62;68
Klagenfurt Land;204;61114;29399;127;250
Sankt Veit an der Glan;205;53953;26665;166;226
Spittal an der Drau;206;75725;37973;267;285
Villach Land;207;65635;32126;197;373
Völkermarkt;208;41947;22079;121;136
Wolfsberg;209;52352;25853;182;147
Feldkirchen;210;29949;14718;83;112
Krems an der Donau(Stadt);301;24930;12434;73;118
Sankt Pölten(Stadt);302;56697;29690;142;263
Waidhofen an der Ybbs(Stadt);303;11187;6698;40;40
Wiener Neustadt(Stadt);304;47407;25326;187;237
Amstetten;305;117442;74369;308;574
Baden;306;148765;78642;330;660
Bruck an der Leitha;307;107297;56599;216;639
Gänserndorf;308;107504;54027;179;517
Gmünd;309;36152;18701;152;118
Hollabrunn;310;51879;25325;96;307
Horn;311;30875;15396;60;94
Korneuburg;312;92442;46811;142;548
Krems(Land);313;56840;31055;101;190
Lilienfeld;314;25491;14719;113;96
Melk;315;78779;48018;301;433
Mistelbach;316;76641;38169;101;369
Mödling;317;120412;61028;271;681
Neunkirchen;318;87048;46298;248;436
Sankt Pölten(Land);319;133497;73356;314;634
Scheibbs;320;41711;26445;95;217
Tulln;321;107723;54364;207;641
Waidhofen an der Thaya;322;25644;13478;72;81
Wiener Neustadt(Land);323;80020;43863;199;411
Zwettl;325;41757;24803;84;120
Linz(Stadt);401;208445;102242;440;696
Steyr(Stadt);402;37915;18707;69;97
Wels(Stadt);403;63542;33457;156;223
Braunau am Inn;404;108388;65222;255;288
Eferding;405;33715;18816;73;92
Freistadt;406;67638;40132;186;247
Gmunden;407;102765;58259;236;354
Grieskirchen;408;65929;39144;147;210
Kirchdorf an der Krems;409;57882;32223;148;186
Linz-Land;410;154320;82071;281;460
Perg;411;69905;41551;152;229
Ried im Innkreis;412;62535;37417;167;181
Rohrbach;413;57034;33871;158;124
Schärding;414;57750;33319;155;112
Steyr-Land;415;61494;34992;147;160
Urfahr-Umgebung;416;87466;50241;155;235
Vöcklabruck;417;139989;83169;333;413
Wels-Land;418;75514;44234;116;243
Salzburg(Stadt);501;155743;85988;298;577
Hallein;502;61262;39309;144;198
Salzburg-Umgebung;503;155982;98878;303;452
Sankt Johann im Pongau;504;81962;50413;188;242
Tamsweg;505;20327;12031;67;95
Zell am See;506;89017;48903;188;212
Graz(Stadt);601;293929;139703;542;1221
Deutschlandsberg;603;61092;30756;178;163
Graz-Umgebung;606;161131;80445;419;514
Leibnitz;610;86399;43632;185;260
Leoben;611;59341;25965;187;127
Liezen;612;79739;39500;219;181
Murau;614;27343;12876;60;84
Voitsberg;616;51165;23972;180;101
Weiz;617;91844;48508;254;252
Murtal;620;71398;33349;273;144
Bruck-Mürzzuschlag;621;98394;43309;356;259
Hartberg-Fürstenfeld;622;91091;46270;306;241
Südoststeiermark;623;84024;42326;291;222
Innsbruck-Stadt;701;130599;70407;230;462
Imst;702;61843;36758;87;196
Innsbruck-Land;703;183827;102994;268;581
Kitzbühel;704;65482;35466;98;228
Kufstein;705;112301;64546;239;381
Landeck;706;44681;27801;86;129
Lienz;707;48854;28738;138;204
Reutte;708;33427;18455;28;85
Schwaz;709;85478;46381;212;211
Bludenz;801;64943;37842;94;120
Bregenz;802;136369;75213;229;308
Dornbirn;803;91344;51546;165;258
Feldkirch;804;110547;62846;172;255
Wien;900;1951354;1095783;4176;12540
