Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"29,2",34,"8664,40",10102
Baden,Niederösterreich,"24,5",36,"6841,70",10065
Bludenz,Vorarlberg,"17,1",11,"6643,10",4276
Braunau am Inn,Oberösterreich,"18,8",20,"8746,20",9314
Bregenz,Vorarlberg,"33,3",45,"7432,60",10057
Bruck an der Leitha,Niederösterreich,"24,6",26,"5902,90",6228
Bruck-Mürzzuschlag,Steiermark,"22,4",22,"6262,90",6141
Deutschlandsberg,Steiermark,"27,9",17,"6756,90",4113
Dornbirn,Vorarlberg,21,19,"8617,50",7799
Eferding,Oberösterreich,36,12,"8481,20",2830
Eisenstadt,Burgenland,"13,4",2,"6646,50",990
Eisenstadt-Umgebung,Burgenland,"11,4",5,"5490,10",2408
Feldkirch,Vorarlberg,"45,8",50,"7726,20",8426
Feldkirchen,Kärnten,"13,4",4,"8125,40",2420
Freistadt,Oberösterreich,"25,4",17,"8324,60",5571
Gänserndorf,Niederösterreich,"18,9",20,"5753,90",6089
Gmünd,Niederösterreich,"5,5",2,"7597,50",2756
Gmunden,Oberösterreich,"23,5",24,"7724,60",7887
Graz,Steiermark,"36,1",105,"5705,30",16610
Graz-Umgebung,Steiermark,"36,1",57,"5692,00",8985
Grieskirchen,Oberösterreich,"53,7",35,"8127,50",5294
Güssing,Burgenland,31,8,"7190,50",1853
Hallein,Salzburg,"26,2",16,"11075,20",6755
Hartberg-Fürstenfeld,Steiermark,11,10,"8185,90",7418
Hermagor,Kärnten,"88,6",16,"10641,50",1921
Hollabrunn,Niederösterreich,"15,6",8,"5189,70",2664
Horn,Niederösterreich,"16,2",5,"5016,50",1547
Imst,Tirol,"13,1",8,"9059,10",5519
Innsbruck-Land,Tirol,"32,5",59,"7739,20",14062
Innsbruck-Stadt,Tirol,"20,6",27,"7560,00",9908
Jennersdorf,Burgenland,"11,7",2,"7662,60",1311
Kirchdorf an der Krems,Oberösterreich,42,24,"7536,30",4308
Kitzbühel,Tirol,"47,9",31,"7016,50",4538
Klagenfurt Land,Kärnten,"18,2",11,"6981,50",4224
Klagenfurt Stadt,Kärnten,"31,4",32,"6241,80",6352
Korneuburg,Niederösterreich,"40,3",37,"4850,90",4452
Krems (Land),Niederösterreich,"8,8",5,"5896,50",3335
Krems an der Donau,Niederösterreich,"12,1",3,"5681,00",1411
Kufstein,Tirol,"34,2",38,"8540,70",9487
Landeck,Tirol,"20,3",9,"8379,60",3716
Leibnitz,Steiermark,"16,4",14,"6991,10",5963
Leoben,Steiermark,"8,5",5,"5704,00",3374
Lienz,Tirol,"165,9",81,"11265,20",5499
Liezen,Steiermark,"18,8",15,"6888,90",5483
Lilienfeld,Niederösterreich,"27,5",7,"6704,90",1708
Linz,Oberösterreich,"38,7",80,"6821,10",14088
Linz-Land,Oberösterreich,"40,7",62,"6799,60",10362
Mattersburg,Burgenland,"12,4",5,"5757,00",2321
Melk,Niederösterreich,"17,9",14,"7443,70",5827
Mistelbach,Niederösterreich,"18,5",14,"5037,30",3811
Mödling,Niederösterreich,26,31,"5478,00",6532
Murau,Steiermark,"14,6",4,"7279,00",1998
Murtal,Steiermark,"18,2",13,"7210,30",5145
Neunkirchen,Niederösterreich,"17,4",15,"6969,20",6016
Neusiedl am See,Burgenland,"21,5",13,"5465,50",3301
Oberpullendorf,Burgenland,"10,7",4,"6004,90",2249
Oberwart,Burgenland,"27,7",15,"6851,30",3714
Perg,Oberösterreich,"28,9",20,"8562,80",5929
Reutte,Tirol,"15,1",5,"6283,70",2077
Ried im Innkreis,Oberösterreich,"16,2",10,"9746,20",6028
Rohrbach,Oberösterreich,"24,7",14,"9072,30",5137
Rust,Burgenland,0,±0,"3850,00",77
Salzburg,Salzburg,"61,1",95,"7662,70",11909
Salzburg-Umgebung,Salzburg,"36,9",57,"8104,20",12531
Sankt Johann im Pongau,Salzburg,"68,8",56,"11966,80",9740
Sankt Pölten,Niederösterreich,"12,5",7,"7085,10",3959
Sankt Pölten (Land),Niederösterreich,"19,7",26,"6112,20",8072
Sankt Veit an der Glan,Kärnten,"35,3",19,"7435,00",4006
Schärding,Oberösterreich,"8,7",5,"9300,50",5342
Scheibbs,Niederösterreich,"19,2",8,"9149,10",3803
Schwaz,Tirol,"21,3",18,"10700,20",9037
Spittal an der Drau,Kärnten,"26,4",20,"7774,90",5880
Steyr,Oberösterreich,"36,9",14,"6566,20",2492
Steyr-Land,Oberösterreich,"18,1",11,"7125,50",4342
Südoststeiermark,Steiermark,"13,1",11,"7220,80",6054
Tamsweg,Salzburg,"9,9",2,"12411,80",2497
Tulln,Niederösterreich,"36,9",39,"5211,70",5512
Urfahr-Umgebung,Oberösterreich,"23,2",20,"7166,50",6180
Villach Land,Kärnten,"29,3",19,"6954,70",4515
Villach Stadt,Kärnten,"28,5",18,"6273,30",3967
Vöcklabruck,Oberösterreich,"26,1",36,"8414,90",11612
Voitsberg,Steiermark,"33,4",17,"6809,00",3469
Völkermarkt,Kärnten,"23,9",10,"8899,50",3723
Waidhofen an der Thaya,Niederösterreich,"23,5",6,"6631,20",1693
Waidhofen an der Ybbs,Niederösterreich,0,±0,"8227,10",916
Weiz,Steiermark,"6,6",6,"6856,90",6234
Wels,Oberösterreich,"35,1",22,"9116,70",5712
Wels-Land,Oberösterreich,"42,9",32,"7746,70",5777
Wien,Wien,"42,2",810,"7350,10",141191
Wiener Neustadt,Niederösterreich,"12,9",6,"8446,70",3924
Wiener Neustadt (Land),Niederösterreich,"27,8",22,"6739,00",5326
Wolfsberg,Kärnten,"11,4",6,"6689,10",3511
Zell am See,Salzburg,"85,1",75,"8537,10",7527
Zwettl,Niederösterreich,"7,2",3,"8025,90",3357
