Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10615;25;12
Rust(Stadt);102;2021;1316;5;0
Eisenstadt-Umgebung;103;44488;30005;77;64
Güssing;104;25809;16885;101;20
Jennersdorf;105;17216;10071;44;2
Mattersburg;106;40731;26857;88;30
Neusiedl am See;107;61358;42462;85;133
Oberpullendorf;108;37556;25003;68;39
Oberwart;109;54682;34602;145;47
Klagenfurt Stadt;201;103297;59281;303;59
Villach Stadt;202;64125;35647;174;34
Hermagor;203;18069;10692;66;4
Klagenfurt Land;204;61114;35954;127;22
Sankt Veit an der Glan;205;53953;33008;167;28
Spittal an der Drau;206;75725;44516;276;46
Villach Land;207;65635;38536;205;35
Völkermarkt;208;41947;26590;121;24
Wolfsberg;209;52352;30327;203;17
Feldkirchen;210;29949;17339;83;6
Krems an der Donau(Stadt);301;24930;15804;75;21
Sankt Pölten(Stadt);302;56697;37818;146;39
Waidhofen an der Ybbs(Stadt);303;11187;8111;59;7
Wiener Neustadt(Stadt);304;47407;31013;221;56
Amstetten;305;117442;89922;309;112
Baden;306;148765;99320;363;215
Bruck an der Leitha;307;107297;73659;220;168
Gänserndorf;308;107504;70544;222;122
Gmünd;309;36152;23048;158;36
Hollabrunn;310;51879;32764;116;61
Horn;311;30875;19172;60;22
Korneuburg;312;92442;62985;145;155
Krems(Land);313;56840;38714;114;49
Lilienfeld;314;25491;17721;111;26
Melk;315;78779;59396;453;71
Mistelbach;316;76641;49921;107;99
Mödling;317;120412;81093;307;206
Neunkirchen;318;87048;57395;250;125
Sankt Pölten(Land);319;133497;94764;336;155
Scheibbs;320;41711;31470;98;46
Tulln;321;107723;71527;214;137
Waidhofen an der Thaya;322;25644;17035;80;23
Wiener Neustadt(Land);323;80020;53932;217;92
Zwettl;325;41757;30119;84;39
Linz(Stadt);401;208445;126742;474;189
Steyr(Stadt);402;37915;23293;83;38
Wels(Stadt);403;63542;40213;165;85
Braunau am Inn;404;108388;77032;269;42
Eferding;405;33715;23339;81;19
Freistadt;406;67638;48438;200;45
Gmunden;407;102765;70963;256;52
Grieskirchen;408;65929;47792;158;43
Kirchdorf an der Krems;409;57882;39417;164;49
Linz-Land;410;154320;100917;295;114
Perg;411;69905;50680;155;35
Ried im Innkreis;412;62535;44881;170;34
Rohrbach;413;57034;40733;165;27
Schärding;414;57750;39875;156;44
Steyr-Land;415;61494;43340;158;45
Urfahr-Umgebung;416;87466;62594;161;66
Vöcklabruck;417;139989;100077;340;95
Wels-Land;418;75514;54358;122;76
Salzburg(Stadt);501;155743;103278;339;127
Hallein;502;61262;45870;146;22
Salzburg-Umgebung;503;155982;117361;317;78
Sankt Johann im Pongau;504;81962;57469;184;36
Tamsweg;505;20327;13925;68;11
Zell am See;506;89017;56597;200;24
Graz(Stadt);601;293929;173061;603;244
Deutschlandsberg;603;61092;36332;184;37
Graz-Umgebung;606;161131;99588;439;108
Leibnitz;610;86399;53303;192;49
Leoben;611;59341;31680;196;75
Liezen;612;79739;46737;229;27
Murau;614;27343;15132;60;7
Voitsberg;616;51165;28330;191;23
Weiz;617;91844;56719;259;47
Murtal;620;71398;39218;294;33
Bruck-Mürzzuschlag;621;98394;51705;359;44
Hartberg-Fürstenfeld;622;91091;55044;310;48
Südoststeiermark;623;84024;50311;295;44
Innsbruck-Stadt;701;130599;86236;256;117
Imst;702;61843;43094;102;42
Innsbruck-Land;703;183827;125759;289;100
Kitzbühel;704;65482;41957;100;22
Kufstein;705;112301;75515;250;37
Landeck;706;44681;32231;93;21
Lienz;707;48854;33929;145;17
Reutte;708;33427;21640;29;8
Schwaz;709;85478;54151;219;15
Bludenz;801;64943;43336;98;17
Bregenz;802;136369;86008;241;34
Dornbirn;803;91344;59466;171;40
Feldkirch;804;110547;72649;179;35
Wien;900;1951354;1406994;4746;3595
