Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Waidhofen an der Ybbs,Niederösterreich,"151,5",17,"3742,60",420
Weiz,Steiermark,"134,6",122,"2895,60",2625
Wels,Oberösterreich,"155,3",97,"4735,10",2958
Wels-Land,Oberösterreich,"189,8",140,"3882,00",2864
Wien,Wien,"127,9",#ERROR!,"3602,90",68858
Wiener Neustadt,Niederösterreich,"133,1",61,"3286,60",1506
Wiener Neustadt (Land),Niederösterreich,"139,2",109,"2524,70",1977
Wolfsberg,Kärnten,"245,2",129,"4090,70",2152
Zell am See,Salzburg,"163,2",143,"4526,00",3966
Zwettl,Niederösterreich,"240,6",101,"3727,30",1565
