Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Schwaz,Tirol,"5,9",5,"10678,90",9019
Spittal an der Drau,Kärnten,"14,5",11,"7741,80",5855
Steyr,Oberösterreich,"15,8",6,"6529,30",2478
Steyr-Land,Oberösterreich,"21,3",13,"7097,60",4325
Südoststeiermark,Steiermark,"3,6",3,"7204,10",6040
Tamsweg,Salzburg,5,1,"12391,90",2493
Tulln,Niederösterreich,"10,4",11,"5168,20",5466
Urfahr-Umgebung,Oberösterreich,"11,6",10,"7125,90",6145
Villach Land,Kärnten,40,26,"6896,20",4477
Villach Stadt,Kärnten,"7,9",5,"6235,40",3943
Vöcklabruck,Oberösterreich,"10,9",15,"8378,00",11561
Voitsberg,Steiermark,"41,2",21,"6767,80",3448
Völkermarkt,Kärnten,"4,8",2,"8861,20",3707
Waidhofen an der Thaya,Niederösterreich,0,±0,"6595,90",1684
Waidhofen an der Ybbs,Niederösterreich,9,1,"8218,10",915
Weiz,Steiermark,"6,6",6,"6843,70",6222
Wels,Oberösterreich,"31,9",20,"9059,30",5676
Wels-Land,Oberösterreich,"20,1",15,"7678,30",5726
Wien,Wien,"37,8",727,"7285,10",139943
Wiener Neustadt,Niederösterreich,"21,5",10,"8418,70",3911
Wiener Neustadt (Land),Niederösterreich,"8,9",7,"6706,10",5300
Wolfsberg,Kärnten,"11,4",6,"6670,10",3501
Zell am See,Salzburg,"90,7",80,"8325,00",7340
Zwettl,Niederösterreich,"7,2",3,"8021,10",3355
