Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"717,5",836,"2283,70",2661
Baden,Niederöstereich,341,501,"1687,90",2477
Bludenz,Vorarlberg,"678,6",435,"2700,20",1731
Braunau am Inn,Oberösterreich,549,579,"1857,80",1961
Bregenz,Vorarlberg,"820,80",#ERROR!,"2864,00",3866
Bruck an der Leitha,Niederöstereich,290,301,"1537,60",1595
Bruck-Mürzzuschlag,Steiermark,"595,8",588,"1756,90",1734
Deutschlandsberg,Steiermark,"348,30",212,"1311,10",798
Dornbirn,Vorarlberg,"947,60",852,3679,3308
Eferding,Oberösterreich,"946,4",314,"3571,60",1185
Eisenstadt,Burgenland,"506,20",75,"2004,60",297
Eisenstadt-Umgebung,Burgenland,"402,4",174,"1709,20",739
Feldkirch,Vorarlberg,"737,1",797,"2828,90",3059
Feldkirchen,Kärnten,"668,9",200,"1548,40",463
Freistadt,Oberösterreich,"777,7",520,"3088,50",2065
Gänserndorf,Niederöstereich,"195,6",205,"1267,40",1328
Gmünd,Niederöstereich,"481,5",176,"2185,90",799
Gmunden,Oberösterreich,"529,2",539,"2347,40",2391
Graz,Steiermark,"399,6",#ERROR!,"1763,50",5133
Graz-Umgebung,Steiermark,"379,3",592,"1506,40",2351
Grieskirchen,Oberösterreich,"793,8",515,"3163,00",2052
Güssing,Burgenland,"778,2",200,"2093,50",538
Hallein,Salzburg,"621,5",378,"3153,40",1918
Hartberg-Fürstenfeld,Steiermark,"597,1",541,"2078,20",1883
Hermagor,Kärnten,"531,7",96,"1844,50",333
Hollabrunn,Niederöstereich,"399,7",204,"1422,60",726
Horn,Niederöstereich,"255,4",79,"1157,20",358
Imst,Tirol,"651,5",394,"2774,70",1678
Innsbruck-Land,Tirol,"586,3",#ERROR!,2840,5125
Innsbruck-Stadt,Tirol,"500,9",661,3377,4456
Jennersdorf,Burgenland,"783,8",134,"2187,50",374
Kirchdorf an der Krems,Oberösterreich,"599,3",342,"1918,70",1095
Kitzbühel,Tirol,561,360,"2406,20",1544
Klagenfurt Land,Kärnten,"644,8",387,"1516,30",910
Klagenfurt Stadt,Kärnten,"714,7",724,"1790,70",1814
Korneuburg,Niederöstereich,"283,8",259,"1700,70",1552
Krems (Land),Niederöstereich,"485,1",274,"2145,60",1212
Krems an der Donau,Niederöstereich,"583,2",146,"2101,00",526
Kufstein,Tirol,"837,8",924,"3266,00",3602
Landeck,Tirol,"328,9",146,4028,1788
Leibnitz,Steiermark,"471,9",400,"1985,70",1683
Leoben,Steiermark,"489,1",292,"1748,70",1044
Lienz,Tirol,714,348,"2043,60",996
Liezen,Steiermark,"443,2",353,"1874,40",1493
Lilienfeld,Niederöstereich,"487,2",125,"2151,60",552
Linz,Oberösterreich,"566,30",#ERROR!,"2473,90",5111
Linz-Land,Oberösterreich,"641,5",971,"2444,30",3700
Mattersburg,Burgenland,"367,1",147,"1615,80",647
Melk,Niederöstereich,"491,10",384,"1762,40",1378
Mistelbach,Niederöstereich,"269,8",204,"1209,90",915
Mödling,Niederöstereich,293,349,"1773,90",2113
Murau,Steiermark,"497,40",137,"1205,40",332
Murtal,Steiermark,"488,20",350,"1470,10",1054
Neunkirchen,Niederöstereich,"311,50",269,"1657,30",1431
Neusiedl am See,Burgenland,"295,00",177,"1501,90",901
Oberpullendorf,Burgenland,"559,10",209,"2140,00",800
Oberwart,Burgenland,"474,20",257,"2251,30",1220
Perg,Oberösterreich,"897,50",619,"2915,80",2011
Reutte,Tirol,341,112,"1501,30",493
Ried im Innkreis,Oberösterreich,"1029,30",635,"3597,00",2219
Rohrbach,Oberösterreich,"1372,40",776,"4322,20",2444
Rust,Burgenland,"808,10",16,"1767,70",35
Salzburg,Salzburg,"475,4",737,"1909,40",2960
Salzburg-Umgebung,Salzburg,"585,00",898,"2409,20",3698
Sankt Johann im Pongau,Salzburg,"843,7",685,"3681,30",2989
Sankt Pölten,Niederöstereich,"367,50",204,"1992,30",1106
Sankt Pölten (Land),Niederöstereich,"382,6",504,"1757,40",2315
Sankt Veit an der Glan,Kärnten,"758,5",411,"1692,30",917
Schärding,Oberösterreich,"799,80",459,"3218,30",1847
Scheibbs,Niederöstereich,"784,80",325,"2284,30",946
Schwaz,Tirol,"1291,40",#ERROR!,"5026,70",4239
Spittal an der Drau,Kärnten,"404,70",307,"835,70",634
Steyr,Oberösterreich,"575,5",219,"2383,30",907
Steyr-Land,Oberösterreich,"861,40",523,"2813,10",1708
Südoststeiermark,Steiermark,"583,1",490,"1928,90",1621
Tamsweg,Salzburg,"962,90",195,"2750,50",557
Tulln,Niederöstereich,"343,2",359,"1776,40",1858
Urfahr-Umgebung,Oberösterreich,"1081,30",930,"3328,90",2863
Villach Land,Kärnten,"526,2",340,"1298,40",839
Villach Stadt,Kärnten,"405,5",255,"1389,90",874
Vöcklabruck,Oberösterreich,"762,6",#ERROR!,"2600,20",3570
Voitsberg,Steiermark,"689,6",352,"1966,90",1004
Völkermarkt,Kärnten,"1005,70",421,"2166,60",907
Waidhofen an der Thaya,Niederöstereich,"327,1",84,"2055,90",528
Waidhofen an der Ybbs,Niederöstereich,"721,8",81,"1933,70",217
Weiz,Steiermark,"413,7",375,"1596,20",1447
Wels,Oberösterreich,"560,3",350,"2859,00",1786
Wels-Land,Oberösterreich,"639,8",472,"2264,90",1671
Wien,Wien,"442,4",#ERROR!,"2521,70",48194
Wiener Neustadt,Niederöstereich,395,181,2163,991
Wiener Neustadt (Land),Niederöstereich,"352,5",276,1495,1171
Wolfsberg,Kärnten,"629,2",331,1542,811
Zell am See,Salzburg,"624,2",547,"2128,30",1865
Zwettl,Niederöstereich,412,173,"1845,80",775
