Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"114,1",133,"5937,20",6918
Baden,Niederösterreich,"146,5",215,"3535,90",5189
Bludenz,Vorarlberg,"176,3",113,"4902,70",3143
Braunau am Inn,Oberösterreich,"129,8",137,"4704,70",4966
Bregenz,Vorarlberg,"192,6",260,"5056,80",6826
Bruck an der Leitha,Niederösterreich,"110,9",115,"3076,10",3191
Bruck-Mürzzuschlag,Steiermark,"107,4",106,"4087,30",4034
Deutschlandsberg,Steiermark,"157,7",96,"3642,40",2217
Dornbirn,Vorarlberg,"201,3",181,"6213,90",5587
Eferding,Oberösterreich,"84,4",28,"6419,90",2130
Eisenstadt,Burgenland,81,12,"3799,90",563
Eisenstadt-Umgebung,Burgenland,"62,4",27,"3161,70",1367
Feldkirch,Vorarlberg,"165,5",179,"5481,20",5927
Feldkirchen,Kärnten,"183,9",55,"5093,30",1523
Freistadt,Oberösterreich,"140,6",94,"5855,40",3915
Gänserndorf,Niederösterreich,"137,4",144,"2656,00",2783
Gmünd,Niederösterreich,"123,1",45,"4522,20",1653
Gmunden,Oberösterreich,"156,1",159,"5173,80",5270
Graz,Steiermark,"81,1",236,"3393,30",9877
Graz-Umgebung,Steiermark,"85,2",133,"3399,80",5306
Grieskirchen,Oberösterreich,"109,4",71,"6261,30",4062
Güssing,Burgenland,"128,4",33,"4362,00",1121
Hallein,Salzburg,"264,7",161,"7508,50",4567
Hartberg-Fürstenfeld,Steiermark,"101,5",92,"4493,10",4071
Hermagor,Kärnten,"332,3",60,"6336,50",1144
Hollabrunn,Niederösterreich,"82,3",42,"2500,30",1276
Horn,Niederösterreich,"77,6",24,"2207,80",683
Imst,Tirol,"64,5",39,"5364,30",3244
Innsbruck-Land,Tirol,"75,4",136,"5318,80",9598
Innsbruck-Stadt,Tirol,"58,4",77,"5066,60",6686
Jennersdorf,Burgenland,"216,4",37,"4205,40",719
Kirchdorf an der Krems,Oberösterreich,"120,9",69,"4795,80",2737
Kitzbühel,Tirol,"146,5",94,"4951,10",3177
Klagenfurt Land,Kärnten,165,99,"4455,60",2674
Klagenfurt Stadt,Kärnten,"85,9",87,"4157,90",4212
Korneuburg,Niederösterreich,"62,5",57,"2763,70",2522
Krems (Land),Niederösterreich,"116,8",66,"3802,60",2148
Krems an der Donau,Niederösterreich,"79,9",20,"3738,60",936
Kufstein,Tirol,"71,6",79,"6095,90",6723
Landeck,Tirol,"65,3",29,"6357,90",2822
Leibnitz,Steiermark,"94,4",80,"4039,80",3424
Leoben,Steiermark,57,34,"3725,30",2224
Lienz,Tirol,"244,2",119,"6056,90",2952
Liezen,Steiermark,"197,1",157,"4536,00",3613
Lilienfeld,Niederösterreich,"97,4",25,"4014,80",1030
Linz,Oberösterreich,"61,5",127,"4460,90",9216
Linz-Land,Oberösterreich,"69,4",105,"4512,80",6831
Mattersburg,Burgenland,"129,9",52,"3371,50",1350
Melk,Niederösterreich,"121,5",95,"4428,90",3463
Mistelbach,Niederösterreich,"71,4",54,"2351,10",1778
Mödling,Niederösterreich,"72,2",86,"3123,00",3720
Murau,Steiermark,"156,1",43,"4266,10",1175
Murtal,Steiermark,159,114,"4435,30",3180
Neunkirchen,Niederösterreich,"136,7",118,"3766,40",3252
Neusiedl am See,Burgenland,"103,4",62,"3180,50",1908
Oberpullendorf,Burgenland,"93,6",35,"3985,70",1490
Oberwart,Burgenland,"81,2",44,"3725,60",2019
Perg,Oberösterreich,100,69,"5633,00",3885
Reutte,Tirol,"82,2",27,"3486,80",1145
Ried im Innkreis,Oberösterreich,167,103,"6495,40",4007
Rohrbach,Oberösterreich,"104,3",59,"7353,40",4158
Rust,Burgenland,202,4,"3282,80",65
Salzburg,Salzburg,"204,5",317,"4847,70",7515
Salzburg-Umgebung,Salzburg,"163,5",251,"5352,70",8216
Sankt Johann im Pongau,Salzburg,"291,9",237,"7690,20",6244
Sankt Pölten,Niederösterreich,"72,1",40,"4272,80",2372
Sankt Pölten (Land),Niederösterreich,"76,7",101,"3524,70",4643
Sankt Veit an der Glan,Kärnten,"110,7",60,"5043,70",2733
Schärding,Oberösterreich,"102,8",59,"6840,80",3926
Scheibbs,Niederösterreich,"219,7",91,"5669,60",2348
Schwaz,Tirol,"164,8",139,"8526,10",7190
Spittal an der Drau,Kärnten,315,239,"3763,10",2855
Steyr,Oberösterreich,"49,9",19,"4372,50",1664
Steyr-Land,Oberösterreich,"62,6",38,"5323,10",3232
Südoststeiermark,Steiermark,188,158,"4142,30",3481
Tamsweg,Salzburg,"523,4",106,"9007,00",1824
Tulln,Niederösterreich,"121,4",127,"3283,20",3434
Urfahr-Umgebung,Oberösterreich,"46,5",40,"5583,40",4802
Villach Land,Kärnten,"249,2",161,"4178,40",2700
Villach Stadt,Kärnten,"54,1",34,"3592,40",2259
Vöcklabruck,Oberösterreich,"107,8",148,"5301,60",7279
Voitsberg,Steiermark,"105,8",54,"4143,50",2115
Völkermarkt,Kärnten,"126,6",53,"6034,10",2526
Waidhofen an der Thaya,Niederösterreich,"132,4",34,"3664,00",941
Waidhofen an der Ybbs,Niederösterreich,"178,2",20,"5373,40",603
Weiz,Steiermark,64,58,"3372,20",3057
Wels,Oberösterreich,"204,9",128,"5394,60",3370
Wels-Land,Oberösterreich,"88,1",65,"4555,60",3361
Wien,Wien,"96,7",#ERROR!,"4156,40",79437
Wiener Neustadt,Niederösterreich,"150,6",69,"4098,40",1878
Wiener Neustadt (Land),Niederösterreich,"136,6",107,"3261,50",2554
Wolfsberg,Kärnten,"89,3",47,"4799,70",2525
Zell am See,Salzburg,"183,7",161,"5846,30",5123
Zwettl,Niederösterreich,"240,6",101,"4975,30",2089
