Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;3456;13;321
Rust(Stadt);102;2000;351;1;37
Eisenstadt-Umgebung;103;43861;9759;40;918
Güssing;104;25770;6305;72;437
Jennersdorf;105;17109;3915;31;314
Mattersburg;106;40316;9832;58;818
Neusiedl am See;107;60397;14099;58;1249
Oberpullendorf;108;37453;8316;50;765
Oberwart;109;54209;13275;103;1304
Klagenfurt Stadt;201;101765;27820;201;1918
Villach Stadt;202;63236;17884;121;1093
Hermagor;203;18052;5641;38;358
Klagenfurt Land;204;60503;17423;86;1245
Sankt Veit an der Glan;205;53880;14659;126;1257
Spittal an der Drau;206;75628;24451;173;1399
Villach Land;207;64920;19700;136;1352
Völkermarkt;208;41834;13690;86;942
Wolfsberg;209;52488;15051;131;1203
Feldkirchen;210;29783;9217;69;488
Krems an der Donau(Stadt);301;24837;5980;38;526
Sankt Pölten(Stadt);302;55878;15080;86;1077
Waidhofen an der Ybbs(Stadt);303;11134;3734;23;259
Wiener Neustadt(Stadt);304;46456;13723;119;996
Amstetten;305;116592;42062;154;3674
Baden;306;147113;39512;206;3291
Bruck an der Leitha;307;105507;26378;107;2338
Gänserndorf;308;105824;23689;90;1966
Gmünd;309;36275;9289;72;984
Hollabrunn;310;51332;10812;67;1056
Horn;311;30838;6801;33;745
Korneuburg;312;91777;20617;73;1861
Krems(Land);313;56559;14827;48;1353
Lilienfeld;314;25474;7545;56;666
Melk;315;78281;27073;141;2366
Mistelbach;316;75655;16345;43;1861
Mödling;317;119240;27292;151;2493
Neunkirchen;318;86323;24638;130;2020
Sankt Pölten(Land);319;132064;36830;185;3119
Scheibbs;320;41567;15377;71;1377
Tulln;321;105762;23241;111;2011
Waidhofen an der Thaya;322;25531;6786;28;652
Wiener Neustadt(Land);323;79033;22647;131;2069
Zwettl;325;41827;12950;55;964
Linz(Stadt);401;206537;57792;327;3276
Steyr(Stadt);402;37952;11030;50;663
Wels(Stadt);403;62654;20648;123;1193
Braunau am Inn;404;106492;40114;193;2063
Eferding;405;33368;10384;57;760
Freistadt;406;66922;23790;119;1923
Gmunden;407;102102;34489;170;2358
Grieskirchen;408;65137;22692;112;1515
Kirchdorf an der Krems;409;57163;18103;111;1276
Linz-Land;410;152391;47409;190;2747
Perg;411;69241;23386;115;1686
Ried im Innkreis;412;61850;22088;125;1357
Rohrbach;413;56623;20621;125;1302
Schärding;414;57438;19308;114;1108
Steyr-Land;415;60936;19467;114;1433
Urfahr-Umgebung;416;86235;27368;97;1715
Vöcklabruck;417;137993;49546;251;3264
Wels-Land;418;74574;26075;95;1827
Salzburg(Stadt);501;155416;48166;220;2907
Hallein;502;60992;26093;93;1428
Salzburg-Umgebung;503;154624;56984;208;3781
Sankt Johann im Pongau;504;81392;35146;136;1501
Tamsweg;505;20118;8186;52;443
Zell am See;506;88168;32624;140;2138
Graz(Stadt);601;291134;70588;414;4880
Deutschlandsberg;603;60871;15688;135;1373
Graz-Umgebung;606;157853;40289;315;2913
Leibnitz;610;85294;23821;144;1884
Leoben;611;59151;13404;142;1125
Liezen;612;79592;23193;157;1240
Murau;614;27449;6836;39;581
Voitsberg;616;50947;13533;146;1020
Weiz;617;90916;27309;192;1982
Murtal;620;71356;19946;222;1633
Bruck-Mürzzuschlag;621;98054;23858;283;1599
Hartberg-Fürstenfeld;622;90619;26749;222;2167
Südoststeiermark;623;83841;22026;215;1703
Innsbruck-Stadt;701;131059;40455;144;2779
Imst;702;60922;24447;53;1600
Innsbruck-Land;703;181698;60715;177;4651
Kitzbühel;704;64676;23824;53;1357
Kufstein;705;111080;43238;170;2459
Landeck;706;44346;19067;60;1108
Lienz;707;48814;18914;71;1254
Reutte;708;33054;10176;13;714
Schwaz;709;84456;30862;143;2056
Bludenz;801;64368;22103;74;1525
Bregenz;802;135310;42794;173;3081
Dornbirn;803;90502;30666;116;2297
Feldkirch;804;109057;35410;123;2431
Wien;900;1920949;558260;3041;36613
