Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"135,6",158,"6713,00",7822
Baden,Niederösterreich,"304,6",447,"5163,20",7577
Bludenz,Vorarlberg,"51,5",33,"5559,50",3564
Braunau am Inn,Oberösterreich,"249,2",263,"6358,90",6712
Bregenz,Vorarlberg,"56,3",76,"5515,30",7445
Bruck an der Leitha,Niederösterreich,"272,8",283,"4369,80",4533
Bruck-Mürzzuschlag,Steiermark,"147,9",146,"5184,60",5117
Deutschlandsberg,Steiermark,"188,9",115,"4918,90",2994
Dornbirn,Vorarlberg,"47,8",43,"6900,10",6204
Eferding,Oberösterreich,214,71,"7233,70",2400
Eisenstadt,Burgenland,"809,9",120,"5851,80",867
Eisenstadt-Umgebung,Burgenland,"240,5",104,"4248,80",1837
Feldkirch,Vorarlberg,"81,4",88,"6172,00",6674
Feldkirchen,Kärnten,194,58,"6153,40",1840
Freistadt,Oberösterreich,"212,4",142,"6654,10",4449
Gänserndorf,Niederösterreich,188,197,"4160,10",4359
Gmünd,Niederösterreich,"259,9",95,"5873,70",2147
Gmunden,Oberösterreich,"185,6",189,"6236,10",6352
Graz,Steiermark,136,396,"4273,90",12440
Graz-Umgebung,Steiermark,"129,4",202,"4303,20",6716
Grieskirchen,Oberösterreich,"118,7",77,"6941,00",4503
Güssing,Burgenland,"252,9",65,"5934,10",1525
Hallein,Salzburg,"315,7",192,"9055,60",5508
Hartberg-Fürstenfeld,Steiermark,"232,9",211,"6259,00",5671
Hermagor,Kärnten,"210,5",38,"9754,10",1761
Hollabrunn,Niederösterreich,"154,8",79,"3860,20",1970
Horn,Niederösterreich,"294,2",91,"3510,50",1086
Imst,Tirol,"317,5",192,"6460,60",3907
Innsbruck-Land,Tirol,"136,9",247,"5893,50",10635
Innsbruck-Stadt,Tirol,147,194,"5596,40",7385
Jennersdorf,Burgenland,"228,1",39,"6381,20",1091
Kirchdorf an der Krems,Oberösterreich,"327,7",187,"5817,30",3320
Kitzbühel,Tirol,"137,1",88,"5834,70",3744
Klagenfurt Land,Kärnten,"183,3",110,"5625,40",3376
Klagenfurt Stadt,Kärnten,"165,8",168,"5141,20",5208
Korneuburg,Niederösterreich,"195,1",178,"3714,90",3390
Krems (Land),Niederösterreich,"178,8",101,"4744,50",2680
Krems an der Donau,Niederösterreich,"211,7",53,"4397,70",1101
Kufstein,Tirol,"132,4",146,"6913,80",7625
Landeck,Tirol,"128,4",57,"7022,50",3117
Leibnitz,Steiermark,"292,6",248,"5391,90",4570
Leoben,Steiermark,"162,5",97,"4547,70",2715
Lienz,Tirol,"340,6",166,"8242,00",4017
Liezen,Steiermark,"184,6",147,"5506,50",4386
Lilienfeld,Niederösterreich,"167,6",43,"4841,20",1242
Linz,Oberösterreich,"148,6",307,"5164,70",10670
Linz-Land,Oberösterreich,"153,3",232,"5262,60",7966
Mattersburg,Burgenland,"222,3",89,"4470,30",1790
Melk,Niederösterreich,"172,7",135,"5377,90",4205
Mistelbach,Niederösterreich,"170,6",129,"3883,60",2937
Mödling,Niederösterreich,"193,9",231,"4129,60",4919
Murau,Steiermark,"156,1",43,"5217,30",1437
Murtal,Steiermark,"161,8",116,"5216,30",3740
Neunkirchen,Niederösterreich,"452,8",391,"5324,10",4597
Neusiedl am See,Burgenland,175,105,"4384,10",2630
Oberpullendorf,Burgenland,"219,3",82,"4932,60",1844
Oberwart,Burgenland,"219,6",119,"4973,10",2695
Perg,Oberösterreich,"320,4",221,"6978,60",4813
Reutte,Tirol,"42,6",14,"4324,30",1420
Ried im Innkreis,Oberösterreich,"231,8",143,"7678,70",4737
Rohrbach,Oberösterreich,"160,9",91,"8289,00",4687
Rust,Burgenland,0,±0,"3535,40",70
Salzburg,Salzburg,"292,2",453,"6076,00",9419
Salzburg-Umgebung,Salzburg,"237,8",365,"6569,70",10084
Sankt Johann im Pongau,Salzburg,436,354,"10237,20",8312
Sankt Pölten,Niederösterreich,"246,8",137,"5259,90",2920
Sankt Pölten (Land),Niederösterreich,"198,9",262,"4486,50",5910
Sankt Veit an der Glan,Kärnten,"145,8",79,"6032,90",3269
Schärding,Oberösterreich,"111,5",64,"7816,60",4486
Scheibbs,Niederösterreich,"313,9",130,"6896,20",2856
Schwaz,Tirol,"154,2",130,"9815,10",8277
Spittal an der Drau,Kärnten,257,195,"5501,70",4174
Steyr,Oberösterreich,"110,4",42,"4861,30",1850
Steyr-Land,Oberösterreich,112,68,"5879,70",3570
Südoststeiermark,Steiermark,"191,6",161,"5669,00",4764
Tamsweg,Salzburg,"301,2",61,"10764,90",2180
Tulln,Niederösterreich,"134,8",141,"4112,10",4301
Urfahr-Umgebung,Oberösterreich,"141,9",122,"6239,20",5366
Villach Land,Kärnten,"272,4",176,"5510,80",3561
Villach Stadt,Kärnten,"168,6",106,"4619,80",2905
Vöcklabruck,Oberösterreich,"221,4",304,"6331,50",8693
Voitsberg,Steiermark,"199,8",102,"4878,10",2490
Völkermarkt,Kärnten,203,85,"7264,30",3041
Waidhofen an der Thaya,Niederösterreich,"311,5",80,"5361,70",1377
Waidhofen an der Ybbs,Niederösterreich,"80,2",9,"6193,20",695
Weiz,Steiermark,"259,2",235,"5005,80",4538
Wels,Oberösterreich,"259,3",162,"6793,70",4244
Wels-Land,Oberösterreich,"281,9",208,"5821,60",4295
Wien,Wien,"274,4",#ERROR!,"5385,50",102927
Wiener Neustadt,Niederösterreich,"517,2",237,"6889,60",3157
Wiener Neustadt (Land),Niederösterreich,"449,5",352,"5149,00",4032
Wolfsberg,Kärnten,"104,5",55,"5457,40",2871
Zell am See,Salzburg,"228,2",200,"6823,20",5979
Zwettl,Niederösterreich,"195,3",82,"6349,60",2666
