Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9131;24;104
Rust(Stadt);102;2021;1102;4;18
Eisenstadt-Umgebung;103;44488;25926;73;281
Güssing;104;25809;14739;100;149
Jennersdorf;105;17216;9233;43;64
Mattersburg;106;40731;23665;83;187
Neusiedl am See;107;61358;36248;85;319
Oberpullendorf;108;37556;21679;64;155
Oberwart;109;54682;30481;144;293
Klagenfurt Stadt;201;103297;53929;295;582
Villach Stadt;202;64125;33048;174;317
Hermagor;203;18069;10019;63;68
Klagenfurt Land;204;61114;33184;127;334
Sankt Veit an der Glan;205;53953;30900;167;347
Spittal an der Drau;206;75725;42002;275;293
Villach Land;207;65635;35910;201;345
Völkermarkt;208;41947;24736;121;202
Wolfsberg;209;52352;28437;191;220
Feldkirchen;210;29949;16411;83;110
Krems an der Donau(Stadt);301;24930;13903;74;197
Sankt Pölten(Stadt);302;56697;33119;145;347
Waidhofen an der Ybbs(Stadt);303;11187;7420;40;56
Wiener Neustadt(Stadt);304;47407;27610;197;231
Amstetten;305;117442;81741;309;587
Baden;306;148765;86637;337;800
Bruck an der Leitha;307;107297;62892;216;582
Gänserndorf;308;107504;59867;189;560
Gmünd;309;36152;20626;157;190
Hollabrunn;310;51879;28120;102;259
Horn;311;30875;17076;60;182
Korneuburg;312;92442;52847;145;612
Krems(Land);313;56840;34446;105;340
Lilienfeld;314;25491;16117;110;126
Melk;315;78779;53640;326;504
Mistelbach;316;76641;42440;104;432
Mödling;317;120412;68251;273;682
Neunkirchen;318;87048;51276;247;437
Sankt Pölten(Land);319;133497;82464;324;939
Scheibbs;320;41711;28889;94;201
Tulln;321;107723;61145;209;635
Waidhofen an der Thaya;322;25644;15030;75;141
Wiener Neustadt(Land);323;80020;48145;205;420
Zwettl;325;41757;27308;84;267
Linz(Stadt);401;208445;114379;453;1146
Steyr(Stadt);402;37915;20809;71;220
Wels(Stadt);403;63542;36739;157;258
Braunau am Inn;404;108388;72033;261;482
Eferding;405;33715;21247;77;178
Freistadt;406;67638;44670;191;316
Gmunden;407;102765;64803;242;557
Grieskirchen;408;65929;43995;148;354
Kirchdorf an der Krems;409;57882;36084;155;389
Linz-Land;410;154320;91847;284;869
Perg;411;69905;46399;151;386
Ried im Innkreis;412;62535;41513;169;283
Rohrbach;413;57034;37267;160;262
Schärding;414;57750;37240;155;199
Steyr-Land;415;61494;39355;152;372
Urfahr-Umgebung;416;87466;56970;156;543
Vöcklabruck;417;139989;92368;335;750
Wels-Land;418;75514;49270;118;457
Salzburg(Stadt);501;155743;94542;306;604
Hallein;502;61262;43108;143;283
Salzburg-Umgebung;503;155982;109145;308;681
Sankt Johann im Pongau;504;81962;54237;184;236
Tamsweg;505;20327;13184;67;82
Zell am See;506;89017;53236;192;334
Graz(Stadt);601;293929;156276;556;1266
Deutschlandsberg;603;61092;33945;179;303
Graz-Umgebung;606;161131;90209;420;788
Leibnitz;610;86399;48605;187;412
Leoben;611;59341;29122;189;268
Liezen;612;79739;43607;223;377
Murau;614;27343;14471;59;176
Voitsberg;616;51165;26381;185;176
Weiz;617;91844;52737;254;382
Murtal;620;71398;36541;279;317
Bruck-Mürzzuschlag;621;98394;47679;353;448
Hartberg-Fürstenfeld;622;91091;50587;297;484
Südoststeiermark;623;84024;46260;293;393
Innsbruck-Stadt;701;130599;78262;241;588
Imst;702;61843;40099;90;276
Innsbruck-Land;703;183827;114896;272;802
Kitzbühel;704;65482;39298;97;227
Kufstein;705;112301;71339;242;449
Landeck;706;44681;30019;90;206
Lienz;707;48854;32122;143;216
Reutte;708;33427;20233;29;121
Schwaz;709;85478;50738;216;277
Bludenz;801;64943;40942;95;251
Bregenz;802;136369;80656;232;533
Dornbirn;803;91344;55270;168;358
Feldkirch;804;110547;68349;173;395
Wien;900;1951354;1206434;4305;9429
