Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1579;13;29
Rust(Stadt);102;2000;172;0;0
Eisenstadt-Umgebung;103;43861;4484;38;45
Güssing;104;25770;3112;69;41
Jennersdorf;105;17109;2057;30;31
Mattersburg;106;40316;4569;52;83
Neusiedl am See;107;60397;5862;53;72
Oberpullendorf;108;37453;4071;46;45
Oberwart;109;54209;6132;98;90
Klagenfurt Stadt;201;101765;13289;190;200
Villach Stadt;202;63236;9057;108;88
Hermagor;203;18052;3118;36;27
Klagenfurt Land;204;60503;8422;83;115
Sankt Veit an der Glan;205;53880;7024;118;64
Spittal an der Drau;206;75628;12989;168;113
Villach Land;207;64920;10281;129;130
Völkermarkt;208;41834;7064;79;62
Wolfsberg;209;52488;8623;123;59
Feldkirchen;210;29783;4237;61;69
Krems an der Donau(Stadt);301;24837;2857;35;34
Sankt Pölten(Stadt);302;55878;7535;83;75
Waidhofen an der Ybbs(Stadt);303;11134;2132;23;34
Wiener Neustadt(Stadt);304;46456;7123;115;85
Amstetten;305;116592;21799;152;257
Baden;306;147113;18745;196;221
Bruck an der Leitha;307;105507;11239;106;162
Gänserndorf;308;105824;10176;83;155
Gmünd;309;36275;4982;66;19
Hollabrunn;310;51332;4843;64;47
Horn;311;30838;3038;28;55
Korneuburg;312;91777;8193;70;106
Krems(Land);313;56559;6775;48;69
Lilienfeld;314;25474;4213;55;45
Melk;315;78281;13816;133;129
Mistelbach;316;75655;6970;43;71
Mödling;317;119240;11592;147;198
Neunkirchen;318;86323;12947;126;124
Sankt Pölten(Land);319;132064;17359;182;248
Scheibbs;320;41567;8013;65;109
Tulln;321;105762;10055;107;179
Waidhofen an der Thaya;322;25531;3714;24;12
Wiener Neustadt(Land);323;79033;11170;123;191
Zwettl;325;41827;6653;52;45
Linz(Stadt);401;206537;28666;304;280
Steyr(Stadt);402;37952;5689;46;59
Wels(Stadt);403;62654;10930;114;55
Braunau am Inn;404;106492;23744;180;190
Eferding;405;33368;5590;57;31
Freistadt;406;66922;11770;114;103
Gmunden;407;102102;17561;157;108
Grieskirchen;408;65137;11236;108;78
Kirchdorf an der Krems;409;57163;9482;108;93
Linz-Land;410;152391;23710;176;235
Perg;411;69241;12333;109;96
Ried im Innkreis;412;61850;13032;123;68
Rohrbach;413;56623;10430;117;70
Schärding;414;57438;11573;108;55
Steyr-Land;415;60936;10210;104;105
Urfahr-Umgebung;416;86235;13791;95;144
Vöcklabruck;417;137993;27281;235;198
Wels-Land;418;74574;13007;93;141
Salzburg(Stadt);501;155416;25419;203;262
Hallein;502;60992;13921;90;139
Salzburg-Umgebung;503;154624;30837;192;320
Sankt Johann im Pongau;504;81392;16771;130;173
Tamsweg;505;20118;4435;51;93
Zell am See;506;88168;13263;127;137
Graz(Stadt);601;291134;32670;379;397
Deutschlandsberg;603;60871;7918;130;118
Graz-Umgebung;606;157853;17822;296;234
Leibnitz;610;85294;10838;134;125
Leoben;611;59151;6604;135;59
Liezen;612;79592;11565;144;174
Murau;614;27449;3166;38;27
Voitsberg;616;50947;5972;133;100
Weiz;617;90916;12546;181;106
Murtal;620;71356;9334;215;64
Bruck-Mürzzuschlag;621;98054;10690;272;114
Hartberg-Fürstenfeld;622;90619;12598;211;120
Südoststeiermark;623;83841;10945;203;88
Innsbruck-Stadt;701;131059;17951;135;305
Imst;702;60922;10186;50;203
Innsbruck-Land;703;181698;26492;165;476
Kitzbühel;704;64676;9389;53;314
Kufstein;705;111080;19103;165;493
Landeck;706;44346;6985;57;151
Lienz;707;48814;10844;64;104
Reutte;708;33054;5048;13;63
Schwaz;709;84456;14893;139;184
Bludenz;801;64368;9728;68;159
Bregenz;802;135310;20984;152;277
Dornbirn;803;90502;14906;101;190
Feldkirch;804;109057;17274;105;319
Wien;900;1920949;237899;2791;4608
