Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"116,7",136,"6196,40",7220
Baden,Niederösterreich,"125,4",184,"3799,00",5575
Bludenz,Vorarlberg,"95,2",61,"5135,20",3292
Braunau am Inn,Oberösterreich,"150,6",159,"5044,90",5325
Bregenz,Vorarlberg,"73,3",99,"5243,50",7078
Bruck an der Leitha,Niederösterreich,"88,7",92,"3254,40",3376
Bruck-Mürzzuschlag,Steiermark,"148,9",147,"4353,70",4297
Deutschlandsberg,Steiermark,207,126,"4094,20",2492
Dornbirn,Vorarlberg,"135,7",122,"6529,70",5871
Eferding,Oberösterreich,"78,4",26,"6627,90",2199
Eisenstadt,Burgenland,"47,2",7,"3880,90",575
Eisenstadt-Umgebung,Burgenland,81,35,"3288,90",1422
Feldkirch,Vorarlberg,"89,7",97,"5681,00",6143
Feldkirchen,Kärnten,"100,3",30,"5360,80",1603
Freistadt,Oberösterreich,"82,3",55,"6060,30",4052
Gänserndorf,Niederösterreich,"169,9",178,"3030,10",3175
Gmünd,Niederösterreich,"68,4",25,"4694,60",1716
Gmunden,Oberösterreich,"116,8",119,"5485,00",5587
Graz,Steiermark,"62,5",182,"3552,40",10340
Graz-Umgebung,Steiermark,"114,1",178,"3621,50",5652
Grieskirchen,Oberösterreich,"87,9",57,"6477,10",4202
Güssing,Burgenland,"186,8",48,"4801,70",1234
Hallein,Salzburg,"243,3",148,"8026,40",4882
Hartberg-Fürstenfeld,Steiermark,"190,9",173,"4852,90",4397
Hermagor,Kärnten,360,65,"7023,40",1268
Hollabrunn,Niederösterreich,"160,7",82,"2761,00",1409
Horn,Niederösterreich,"116,4",36,"2505,20",775
Imst,Tirol,"49,6",30,"5493,30",3322
Innsbruck-Land,Tirol,"64,3",116,"5487,30",9902
Innsbruck-Stadt,Tirol,"44,7",59,"5203,10",6866
Jennersdorf,Burgenland,"286,6",49,"4837,10",827
Kirchdorf an der Krems,Oberösterreich,"59,6",34,"4927,20",2812
Kitzbühel,Tirol,"85,7",55,"5198,90",3336
Klagenfurt Land,Kärnten,"143,3",86,"4803,90",2883
Klagenfurt Stadt,Kärnten,"95,8",97,"4348,50",4405
Korneuburg,Niederösterreich,"77,8",71,"2929,20",2673
Krems (Land),Niederösterreich,"150,5",85,"4137,20",2337
Krems an der Donau,Niederösterreich,"63,9",16,"3850,50",964
Kufstein,Tirol,"64,4",71,"6300,80",6949
Landeck,Tirol,"47,3",21,"6477,30",2875
Leibnitz,Steiermark,"90,8",77,"4280,50",3628
Leoben,Steiermark,"68,7",41,"3864,30",2307
Lienz,Tirol,"283,1",138,"6740,10",3285
Liezen,Steiermark,"90,4",72,"4814,70",3835
Lilienfeld,Niederösterreich,39,10,"4112,30",1055
Linz,Oberösterreich,44,91,"4593,50",9490
Linz-Land,Oberösterreich,"59,5",90,"4672,00",7072
Mattersburg,Burgenland,"52,4",21,"3558,80",1425
Melk,Niederösterreich,"60,1",47,"4581,10",3582
Mistelbach,Niederösterreich,"202,3",153,"2671,10",2020
Mödling,Niederösterreich,"72,2",86,"3285,90",3914
Murau,Steiermark,138,38,"4556,50",1255
Murtal,Steiermark,"96,2",69,"4627,70",3318
Neunkirchen,Niederösterreich,"111,2",96,"3962,10",3421
Neusiedl am See,Burgenland,"111,7",67,"3403,90",2042
Oberpullendorf,Burgenland,"85,6",32,"4148,80",1551
Oberwart,Burgenland,"75,7",41,"3897,30",2112
Perg,Oberösterreich,"134,8",93,"5892,60",4064
Reutte,Tirol,"106,6",35,"3830,90",1258
Ried im Innkreis,Oberösterreich,"102,1",63,"6745,00",4161
Rohrbach,Oberösterreich,99,56,"7525,00",4255
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,"118,7",184,"5161,20",8001
Salzburg-Umgebung,Salzburg,"108,8",167,"5645,90",8666
Sankt Johann im Pongau,Salzburg,"235,2",191,"8232,10",6684
Sankt Pölten,Niederösterreich,36,20,"4379,10",2431
Sankt Pölten (Land),Niederösterreich,"76,7",101,"3693,20",4865
Sankt Veit an der Glan,Kärnten,"68,3",37,"5224,60",2831
Schärding,Oberösterreich,"71,4",41,"7029,00",4034
Scheibbs,Niederösterreich,"94,2",39,"5935,20",2458
Schwaz,Tirol,"138,7",117,"8970,80",7565
Spittal an der Drau,Kärnten,"229,3",174,"4319,30",3277
Steyr,Oberösterreich,"28,9",11,"4430,30",1686
Steyr-Land,Oberösterreich,"44,5",27,"5418,60",3290
Südoststeiermark,Steiermark,"197,5",166,"4649,20",3907
Tamsweg,Salzburg,"266,7",54,"9752,60",1975
Tulln,Niederösterreich,"71,7",75,"3465,80",3625
Urfahr-Umgebung,Oberösterreich,"60,5",52,"5729,90",4928
Villach Land,Kärnten,"136,2",88,"4470,90",2889
Villach Stadt,Kärnten,"106,5",67,"3846,90",2419
Vöcklabruck,Oberösterreich,"67,7",93,"5507,00",7561
Voitsberg,Steiermark,"72,5",37,"4312,00",2201
Völkermarkt,Kärnten,"136,2",57,"6296,90",2636
Waidhofen an der Thaya,Niederösterreich,"85,7",22,"3831,50",984
Waidhofen an der Ybbs,Niederösterreich,"26,7",3,"5507,00",618
Weiz,Steiermark,"121,3",110,"3670,00",3327
Wels,Oberösterreich,"126,5",79,"5657,10",3534
Wels-Land,Oberösterreich,"127,4",94,"4801,00",3542
Wien,Wien,"92,4",#ERROR!,"4362,40",83373
Wiener Neustadt,Niederösterreich,"270,6",124,"4550,10",2085
Wiener Neustadt (Land),Niederösterreich,129,101,"3515,60",2753
Wolfsberg,Kärnten,76,40,"4967,00",2613
Zell am See,Salzburg,"92,4",81,"6047,20",5299
Zwettl,Niederösterreich,"116,7",49,"5318,30",2233
