Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"404,20",471,"4012,20",4675
Baden,Niederösterreich,"201,7",296,"2395,90",3516
Bludenz,Vorarlberg,"307,3",197,"3865,40",2478
Braunau am Inn,Oberösterreich,"374,2",395,"3379,30",3567
Bregenz,Vorarlberg,"240,8",325,"3962,60",5349
Bruck an der Leitha,Niederösterreich,"204,40",212,"2250,00",2334
Bruck-Mürzzuschlag,Steiermark,"353,60",349,"3040,60",3001
Deutschlandsberg,Steiermark,192,117,"2045,40",1245
Dornbirn,Vorarlberg,"263,60",237,"4831,40",4344
Eferding,Oberösterreich,"304,40",101,"5570,00",1848
Eisenstadt,Burgenland,"324,00",48,"2821,30",418
Eisenstadt-Umgebung,Burgenland,"168,80",73,"2444,70",1057
Feldkirch,Vorarlberg,"330,10",357,"4153,20",4491
Feldkirchen,Kärnten,"327,70",98,"3056,70",914
Freistadt,Oberösterreich,"240,80",161,"4669,40",3122
Gänserndorf,Niederösterreich,116,122,"1698,80",1780
Gmünd,Niederösterreich,"331,00",121,"3302,10",1207
Gmunden,Oberösterreich,"239,50",244,"3456,70",3521
Graz,Steiermark,"212,00",617,"2607,30",7589
Graz-Umgebung,Steiermark,"271,00",423,"2470,70",3856
Grieskirchen,Oberösterreich,"277,50",180,"5072,80",3291
Güssing,Burgenland,"268,50",69,"3019,60",776
Hallein,Salzburg,"350,20",213,"4785,90",2911
Hartberg-Fürstenfeld,Steiermark,332,301,"3289,00",2980
Hermagor,Kärnten,"437,60",79,"3240,30",585
Hollabrunn,Niederösterreich,"68,60",35,"2032,00",1037
Horn,Niederösterreich,"113,10",35,"1638,90",507
Imst,Tirol,"294,30",178,"4130,70",2498
Innsbruck-Land,Tirol,"274,30",495,"4260,90",7689
Innsbruck-Stadt,Tirol,"185,70",245,"4358,10",5751
Jennersdorf,Burgenland,"292,40",50,"3211,10",549
