Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"30,9",36,"8668,70",10107
Baden,Niederösterreich,"25,2",37,"6845,80",10071
Bludenz,Vorarlberg,"17,1",11,"6644,60",4277
Braunau am Inn,Oberösterreich,"24,4",26,"8751,80",9320
Bregenz,Vorarlberg,"33,3",45,"7441,40",10069
Bruck an der Leitha,Niederösterreich,"23,7",25,"5903,90",6229
Bruck-Mürzzuschlag,Steiermark,"27,5",27,"6273,10",6151
Deutschlandsberg,Steiermark,"29,6",18,"6765,10",4118
Dornbirn,Vorarlberg,21,19,"8623,00",7804
Eferding,Oberösterreich,33,11,"8493,20",2834
Eisenstadt,Burgenland,"6,7",1,"6646,50",990
Eisenstadt-Umgebung,Burgenland,"11,4",5,"5492,40",2409
Feldkirch,Vorarlberg,"40,3",44,"7730,80",8431
Feldkirchen,Kärnten,"20,1",6,"8132,20",2422
Freistadt,Oberösterreich,"22,4",15,"8327,60",5573
Gänserndorf,Niederösterreich,"20,8",22,"5759,60",6095
Gmünd,Niederösterreich,"5,5",2,"7597,50",2756
Gmunden,Oberösterreich,"25,5",26,"7732,50",7895
Graz,Steiermark,"38,8",113,"5712,50",16631
Graz-Umgebung,Steiermark,"32,3",51,"5698,30",8995
Grieskirchen,Oberösterreich,"52,2",34,"8138,20",5301
Güssing,Burgenland,"19,4",5,"7186,70",1852
Hallein,Salzburg,"29,5",18,"11081,80",6759
Hartberg-Fürstenfeld,Steiermark,"13,2",12,"8190,30",7422
Hermagor,Kärnten,"83,1",15,"10641,50",1921
Hollabrunn,Niederösterreich,"13,6",7,"5189,70",2664
Horn,Niederösterreich,"19,5",6,"5019,80",1548
Imst,Tirol,"16,4",10,"9062,40",5521
Innsbruck-Land,Tirol,"32,5",59,"7743,60",14070
Innsbruck-Stadt,Tirol,"15,3",20,"7561,50",9910
Jennersdorf,Burgenland,"17,5",3,"7668,50",1312
Kirchdorf an der Krems,Oberösterreich,35,20,"7536,30",4308
Kitzbühel,Tirol,"47,9",31,"7024,20",4543
Klagenfurt Land,Kärnten,"18,2",11,"6984,80",4226
Klagenfurt Stadt,Kärnten,"41,3",42,"6253,60",6364
Korneuburg,Niederösterreich,"45,8",42,"4859,60",4460
Krems (Land),Niederösterreich,"10,6",6,"5898,30",3336
Krems an der Donau,Niederösterreich,"16,1",4,"5685,10",1412
Kufstein,Tirol,"40,5",45,"8551,50",9499
Landeck,Tirol,"20,3",9,"8381,80",3717
Leibnitz,Steiermark,"19,9",17,"6995,80",5967
Leoben,Steiermark,"11,8",7,"5707,40",3376
Lienz,Tirol,"172,1",84,"11298,00",5515
Liezen,Steiermark,"18,8",15,"6892,70",5486
Lilienfeld,Niederösterreich,"31,4",8,"6708,80",1709
Linz,Oberösterreich,"37,3",77,"6826,90",14100
Linz-Land,Oberösterreich,"37,4",57,"6801,60",10365
Mattersburg,Burgenland,"17,4",7,"5764,50",2324
Melk,Niederösterreich,"21,7",17,"7447,50",5830
Mistelbach,Niederösterreich,"19,8",15,"5037,30",3811
Mödling,Niederösterreich,26,31,"5482,20",6537
Murau,Steiermark,"21,9",6,"7286,20",2000
Murtal,Steiermark,14,10,"7210,30",5145
Neunkirchen,Niederösterreich,"23,2",20,"6975,00",6021
Neusiedl am See,Burgenland,"21,5",13,"5465,50",3301
Oberpullendorf,Burgenland,"10,7",4,"6007,50",2250
Oberwart,Burgenland,"29,5",16,"6856,80",3717
Perg,Oberösterreich,"28,9",20,"8564,30",5930
Reutte,Tirol,"12,1",4,"6283,70",2077
Ried im Innkreis,Oberösterreich,21,13,"9752,60",6032
Rohrbach,Oberösterreich,"31,8",18,"9079,30",5141
Rust,Burgenland,0,±0,"3850,00",77
Salzburg,Salzburg,56,87,"7667,20",11916
Salzburg-Umgebung,Salzburg,44,68,"8115,80",12549
Sankt Johann im Pongau,Salzburg,"66,3",54,"11981,50",9752
Sankt Pölten,Niederösterreich,"16,1",9,"7088,70",3961
Sankt Pölten (Land),Niederösterreich,25,33,"6117,50",8079
Sankt Veit an der Glan,Kärnten,39,21,"7438,80",4008
