Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6994;22;87
Rust(Stadt);102;2000;885;2;6
Eisenstadt-Umgebung;103;43861;20040;69;335
Güssing;104;25770;11563;95;83
Jennersdorf;105;17109;7635;41;19
Mattersburg;106;40316;18140;82;194
Neusiedl am See;107;60397;27522;83;328
Oberpullendorf;108;37453;16492;63;191
Oberwart;109;54209;24091;145;135
Klagenfurt Stadt;201;101765;42145;276;195
Villach Stadt;202;63236;26430;172;105
Hermagor;203;18052;8352;61;18
Klagenfurt Land;204;60503;26627;126;111
Sankt Veit an der Glan;205;53880;24299;164;160
Spittal an der Drau;206;75628;35119;262;112
Villach Land;207;64920;29275;191;103
Völkermarkt;208;41834;20289;117;82
Wolfsberg;209;52488;23895;178;67
Feldkirchen;210;29783;13630;82;47
Krems an der Donau(Stadt);301;24837;10951;72;113
Sankt Pölten(Stadt);302;55878;26545;135;213
Waidhofen an der Ybbs(Stadt);303;11134;6166;39;23
Wiener Neustadt(Stadt);304;46456;22398;178;182
Amstetten;305;116592;68108;302;352
Baden;306;147113;68574;314;690
Bruck an der Leitha;307;105507;48408;216;618
Gänserndorf;308;105824;46183;169;593
Gmünd;309;36275;16957;152;164
Hollabrunn;310;51332;21952;92;236
Horn;311;30838;13803;60;147
Korneuburg;312;91777;39488;141;478
Krems(Land);313;56559;27793;97;251
Lilienfeld;314;25474;13664;113;58
Melk;315;78281;44043;285;216
Mistelbach;316;75655;32926;100;326
Mödling;317;119240;51885;267;656
Neunkirchen;318;86323;41114;246;309
Sankt Pölten(Land);319;132064;65235;293;622
Scheibbs;320;41567;24433;94;86
Tulln;321;105762;46818;206;617
Waidhofen an der Thaya;322;25531;12160;67;72
Wiener Neustadt(Land);323;79033;38854;195;312
Zwettl;325;41827;22630;84;185
Linz(Stadt);401;206537;91374;427;581
Steyr(Stadt);402;37952;17203;66;101
Wels(Stadt);403;62654;30824;155;170
Braunau am Inn;404;106492;60774;252;310
Eferding;405;33368;16982;73;88
Freistadt;406;66922;36815;182;146
Gmunden;407;102102;53622;230;371
Grieskirchen;408;65137;35819;142;207
Kirchdorf an der Krems;409;57163;29529;147;172
Linz-Land;410;152391;74264;275;371
Perg;411;69241;38375;149;206
Ried im Innkreis;412;61850;34216;166;115
Rohrbach;413;56623;30951;156;298
Schärding;414;57438;30877;153;107
Steyr-Land;415;60936;32052;145;150
Urfahr-Umgebung;416;86235;45101;153;241
Vöcklabruck;417;137993;76303;327;413
Wels-Land;418;74574;40361;114;222
Salzburg(Stadt);501;155416;76539;287;744
Hallein;502;60992;36598;138;260
Salzburg-Umgebung;503;154624;90676;299;732
Sankt Johann im Pongau;504;81392;46731;184;214
Tamsweg;505;20118;11000;64;43
Zell am See;506;88168;45259;183;201
Graz(Stadt);601;291134;122460;534;977
Deutschlandsberg;603;60871;28405;177;152
Graz-Umgebung;606;157853;72529;415;407
Leibnitz;610;85294;40268;182;169
Leoben;611;59151;23544;184;137
Liezen;612;79592;36667;215;184
Murau;614;27449;11861;59;62
Voitsberg;616;50947;22313;178;83
Weiz;617;90916;44843;251;134
Murtal;620;71356;30938;270;105
Bruck-Mürzzuschlag;621;98054;39463;350;197
Hartberg-Fürstenfeld;622;90619;42477;300;141
Südoststeiermark;623;83841;39044;286;152
Innsbruck-Stadt;701;131059;62454;220;621
Imst;702;60922;33841;87;171
Innsbruck-Land;703;181698;92805;261;728
Kitzbühel;704;64676;32656;95;140
Kufstein;705;111080;59441;236;318
Landeck;706;44346;25680;84;121
Lienz;707;48814;26413;132;98
Reutte;708;33054;16650;24;218
Schwaz;709;84456;42922;201;237
Bludenz;801;64368;34887;87;302
Bregenz;802;135310;69401;225;610
Dornbirn;803;90502;47342;160;331
Feldkirch;804;109057;57435;166;440
Wien;900;1920949;926691;3998;11724
