Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9397;25;62
Rust(Stadt);102;2021;1153;4;13
Eisenstadt-Umgebung;103;44488;26632;74;184
Güssing;104;25809;15100;100;112
Jennersdorf;105;17216;9388;44;27
Mattersburg;106;40731;24290;86;178
Neusiedl am See;107;61358;37152;85;246
Oberpullendorf;108;37556;22101;66;91
Oberwart;109;54682;31127;144;161
Klagenfurt Stadt;201;103297;55210;297;270
Villach Stadt;202;64125;33612;174;123
Hermagor;203;18069;10130;63;24
Klagenfurt Land;204;61114;33805;127;134
Sankt Veit an der Glan;205;53953;31302;167;84
Spittal an der Drau;206;75725;42430;275;102
Villach Land;207;65635;36519;207;142
Völkermarkt;208;41947;25048;121;89
Wolfsberg;209;52352;28846;194;100
Feldkirchen;210;29949;16608;83;40
Krems an der Donau(Stadt);301;24930;14229;74;80
Sankt Pölten(Stadt);302;56697;33905;145;192
Waidhofen an der Ybbs(Stadt);303;11187;7521;40;22
Wiener Neustadt(Stadt);304;47407;28255;204;179
Amstetten;305;117442;83040;309;329
Baden;306;148765;88731;340;546
Bruck an der Leitha;307;107297;64468;216;364
Gänserndorf;308;107504;61850;193;551
Gmünd;309;36152;21046;157;100
Hollabrunn;310;51879;28887;105;168
Horn;311;30875;17472;60;95
Korneuburg;312;92442;54739;145;538
Krems(Land);313;56840;35252;105;199
Lilienfeld;314;25491;16448;110;85
Melk;315;78779;54714;327;320
Mistelbach;316;76641;43871;105;383
Mödling;317;120412;70166;279;541
Neunkirchen;318;87048;52281;250;243
Sankt Pölten(Land);319;133497;84765;327;643
Scheibbs;320;41711;29312;94;128
Tulln;321;107723;62896;212;511
Waidhofen an der Thaya;322;25644;15428;75;90
Wiener Neustadt(Land);323;80020;49236;209;300
Zwettl;325;41757;27724;84;88
Linz(Stadt);401;208445;116299;458;504
Steyr(Stadt);402;37915;21354;72;144
Wels(Stadt);403;63542;37223;159;119
Braunau am Inn;404;108388;72901;265;222
Eferding;405;33715;21572;79;57
Freistadt;406;67638;45362;191;172
Gmunden;407;102765;65829;246;276
Grieskirchen;408;65929;44530;150;120
Kirchdorf an der Krems;409;57882;36759;157;172
Linz-Land;410;154320;93330;287;400
Perg;411;69905;47056;151;200
Ried im Innkreis;412;62535;42075;170;123
Rohrbach;413;57034;38012;162;217
Schärding;414;57750;37624;155;112
Steyr-Land;415;61494;40099;152;153
Urfahr-Umgebung;416;87466;57915;158;252
Vöcklabruck;417;139989;93615;336;276
Wels-Land;418;75514;50008;118;209
Salzburg(Stadt);501;155743;95956;311;389
Hallein;502;61262;43600;143;102
Salzburg-Umgebung;503;155982;110504;310;349
Sankt Johann im Pongau;504;81962;54807;184;165
Tamsweg;505;20327;13342;67;30
Zell am See;506;89017;53771;194;115
Graz(Stadt);601;293929;158731;559;563
Deutschlandsberg;603;61092;34431;179;97
Graz-Umgebung;606;161131;91690;423;322
Leibnitz;610;86399;49442;187;181
Leoben;611;59341;29517;190;103
Liezen;612;79739;44101;226;96
Murau;614;27343;14626;59;41
Voitsberg;616;51165;26751;185;81
Weiz;617;91844;53633;254;248
Murtal;620;71398;37121;280;126
Bruck-Mürzzuschlag;621;98394;48441;354;226
Hartberg-Fürstenfeld;622;91091;51452;297;247
Südoststeiermark;623;84024;47061;293;188
Innsbruck-Stadt;701;130599;79487;247;377
Imst;702;61843;40665;93;141
Innsbruck-Land;703;183827;116587;276;509
Kitzbühel;704;65482;39644;97;77
Kufstein;705;112301;72091;243;167
Landeck;706;44681;30373;90;102
Lienz;707;48854;32469;145;74
Reutte;708;33427;20618;29;146
Schwaz;709;85478;51244;216;133
Bludenz;801;64943;41333;95;125
Bregenz;802;136369;81724;235;312
Dornbirn;803;91344;56124;168;263
Feldkirch;804;110547;69158;174;210
Wien;900;1951354;1232157;4374;8030
