Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8023;23;129
Rust(Stadt);102;2021;984;4;20
Eisenstadt-Umgebung;103;44488;23057;72;329
Güssing;104;25809;13219;100;148
Jennersdorf;105;17216;8341;42;72
Mattersburg;106;40731;20649;82;281
Neusiedl am See;107;61358;31938;86;389
Oberpullendorf;108;37556;19064;63;246
Oberwart;109;54682;26987;146;248
Klagenfurt Stadt;201;103297;46512;279;531
Villach Stadt;202;64125;28720;172;240
Hermagor;203;18069;8999;62;90
Klagenfurt Land;204;61114;28974;126;266
Sankt Veit an der Glan;205;53953;26298;166;202
Spittal an der Drau;206;75725;37490;266;251
Villach Land;207;65635;31543;195;243
Völkermarkt;208;41947;21823;121;171
Wolfsberg;209;52352;25587;182;181
Feldkirchen;210;29949;14530;83;95
Krems an der Donau(Stadt);301;24930;12223;73;109
Sankt Pölten(Stadt);302;56697;29279;139;294
Waidhofen an der Ybbs(Stadt);303;11187;6650;40;47
Wiener Neustadt(Stadt);304;47407;24927;186;275
Amstetten;305;117442;73474;308;527
Baden;306;148765;77515;328;846
Bruck an der Leitha;307;107297;55549;216;785
Gänserndorf;308;107504;53178;176;650
Gmünd;309;36152;18519;152;150
Hollabrunn;310;51879;24929;95;357
Horn;311;30875;15262;60;115
Korneuburg;312;92442;45919;142;688
Krems(Land);313;56840;30746;100;273
Lilienfeld;314;25491;14580;113;111
Melk;315;78779;47386;298;391
Mistelbach;316;76641;37628;101;416
Mödling;317;120412;59937;270;858
Neunkirchen;318;87048;45678;248;495
Sankt Pölten(Land);319;133497;72290;310;732
Scheibbs;320;41711;26119;95;196
Tulln;321;107723;53350;207;689
Waidhofen an der Thaya;322;25644;13337;72;104
Wiener Neustadt(Land);323;80020;43173;198;432
Zwettl;325;41757;24604;84;228
Linz(Stadt);401;208445;101057;435;889
Steyr(Stadt);402;37915;18524;67;121
Wels(Stadt);403;63542;33084;155;185
Braunau am Inn;404;108388;64725;255;272
Eferding;405;33715;18654;73;146
Freistadt;406;67638;39781;185;246
Gmunden;407;102765;57704;234;403
Grieskirchen;408;65929;38816;146;255
Kirchdorf an der Krems;409;57882;31897;147;218
Linz-Land;410;154320;81255;280;575
Perg;411;69905;41198;152;223
Ried im Innkreis;412;62535;37088;167;183
Rohrbach;413;57034;33645;158;191
Schärding;414;57750;33087;155;174
Steyr-Land;415;61494;34673;147;231
Urfahr-Umgebung;416;87466;49822;155;379
Vöcklabruck;417;139989;82403;332;630
Wels-Land;418;75514;43813;116;311
Salzburg(Stadt);501;155743;84976;297;654
Hallein;502;61262;38965;142;246
Salzburg-Umgebung;503;155982;98027;301;593
Sankt Johann im Pongau;504;81962;49986;188;308
Tamsweg;505;20327;11879;67;93
Zell am See;506;89017;48506;188;311
Graz(Stadt);601;293929;137605;539;1491
Deutschlandsberg;603;61092;30494;178;190
Graz-Umgebung;606;161131;79546;418;677
Leibnitz;610;86399;43187;184;340
Leoben;611;59341;25684;186;224
Liezen;612;79739;39185;219;218
Murau;614;27343;12731;60;75
Voitsberg;616;51165;23802;179;163
Weiz;617;91844;48058;254;301
Murtal;620;71398;33101;273;179
Bruck-Mürzzuschlag;621;98394;42868;355;275
Hartberg-Fürstenfeld;622;91091;45837;306;298
Südoststeiermark;623;84024;41974;289;243
Innsbruck-Stadt;701;130599;69511;227;625
Imst;702;61843;36408;86;220
Innsbruck-Land;703;183827;101861;266;739
Kitzbühel;704;65482;35036;98;254
Kufstein;705;112301;63879;238;367
Landeck;706;44681;27567;86;139
Lienz;707;48854;28410;138;184
Reutte;708;33427;18272;28;153
Schwaz;709;85478;45974;210;259
Bludenz;801;64943;37643;92;151
Bregenz;802;136369;74731;230;280
Dornbirn;803;91344;51167;163;232
Feldkirch;804;110547;62416;170;274
Wien;900;1951354;1074394;4135;14879
