Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"180,2",210,"8191,70",9545
Baden,Niederösterreich,"137,6",202,"6488,50",9522
Bludenz,Vorarlberg,"160,7",103,"6135,10",3933
Braunau am Inn,Oberösterreich,"277,6",293,"8147,60",8600
Bregenz,Vorarlberg,"286,7",387,"6488,00",8758
Bruck an der Leitha,Niederösterreich,"155,2",161,"5597,90",5807
Bruck-Mürzzuschlag,Steiermark,"108,4",107,"5874,50",5798
Deutschlandsberg,Steiermark,"271,1",165,"6082,10",3702
Dornbirn,Vorarlberg,"254,7",229,"7804,30",7017
Eferding,Oberösterreich,"120,6",40,"8089,70",2684
Eisenstadt,Burgenland,"87,7",13,"6236,50",924
Eisenstadt-Umgebung,Burgenland,"113,3",49,"5259,50",2274
Feldkirch,Vorarlberg,"212,7",230,"6995,10",7564
Feldkirchen,Kärnten,194,58,"7501,20",2243
Freistadt,Oberösterreich,"143,6",96,"7831,20",5236
Gänserndorf,Niederösterreich,"157,5",165,"5286,20",5539
Gmünd,Niederösterreich,"101,2",37,"7156,70",2616
Gmunden,Oberösterreich,"111,9",114,"7350,40",7487
Graz,Steiermark,"206,1",600,"5148,60",14986
Graz-Umgebung,Steiermark,157,245,"5184,90",8092
Grieskirchen,Oberösterreich,"164,9",107,"7694,80",4992
Güssing,Burgenland,"116,7",30,"6941,90",1784
Hallein,Salzburg,"299,2",182,"10296,90",6263
Hartberg-Fürstenfeld,Steiermark,"185,4",168,"7551,40",6842
Hermagor,Kärnten,"38,8",7,"10280,30",1856
Hollabrunn,Niederösterreich,"101,9",52,"4834,10",2467
Horn,Niederösterreich,"193,9",60,"4635,40",1434
Imst,Tirol,"271,2",164,"7647,90",4625
Innsbruck-Land,Tirol,"212,2",383,"7111,50",12833
Innsbruck-Stadt,Tirol,"209,9",277,"6799,70",8973
Jennersdorf,Burgenland,"122,8",21,"7393,10",1264
Kirchdorf an der Krems,Oberösterreich,"108,6",62,"6966,80",3976
Kitzbühel,Tirol,"115,3",74,"6676,20",4284
Klagenfurt Land,Kärnten,"221,6",133,"6646,80",3989
Klagenfurt Stadt,Kärnten,"119,4",121,"5881,50",5958
Korneuburg,Niederösterreich,"67,9",62,"4541,20",4144
Krems (Land),Niederösterreich,"79,7",45,"5516,30",3116
Krems an der Donau,Niederösterreich,"131,8",33,"5232,50",1310
Kufstein,Tirol,"221,2",244,"8204,00",9048
Landeck,Tirol,"105,9",47,"7826,80",3474
Leibnitz,Steiermark,"204,1",173,"6530,50",5535
Leoben,Steiermark,"118,9",71,"5380,20",3212
Lienz,Tirol,"299,6",146,"10310,20",5025
Liezen,Steiermark,"155,7",124,"6537,20",5207
Lilienfeld,Niederösterreich,"93,5",24,"5889,70",1511
Linz,Oberösterreich,"202,3",418,"6159,90",12726
Linz-Land,Oberösterreich,181,274,"6304,40",9543
Mattersburg,Burgenland,"122,4",49,"5491,70",2199
Melk,Niederösterreich,"166,3",130,"7054,50",5516
Mistelbach,Niederösterreich,"72,7",55,"4745,80",3589
Mödling,Niederösterreich,"92,3",110,"5185,70",6177
Murau,Steiermark,"217,8",60,"6520,70",1796
Murtal,Steiermark,"220,4",158,"6309,80",4524
Neunkirchen,Niederösterreich,"77,6",67,"6654,90",5746
Neusiedl am See,Burgenland,140,84,"5297,50",3178
Oberpullendorf,Burgenland,"80,2",30,"5876,80",2197
Oberwart,Burgenland,"94,1",51,"6545,20",3547
Perg,Oberösterreich,"172,5",119,"8103,80",5589
