Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10554;25;63
Rust(Stadt);102;2021;1314;5;1
Eisenstadt-Umgebung;103;44488;29805;77;150
Güssing;104;25809;16815;101;58
Jennersdorf;105;17216;10054;44;31
Mattersburg;106;40731;26751;88;101
Neusiedl am See;107;61358;42124;85;236
Oberpullendorf;108;37556;24866;68;114
Oberwart;109;54682;34430;145;161
Klagenfurt Stadt;201;103297;59095;303;164
Villach Stadt;202;64125;35552;174;96
Hermagor;203;18069;10681;66;16
Klagenfurt Land;204;61114;35860;127;89
Sankt Veit an der Glan;205;53953;32911;167;84
Spittal an der Drau;206;75725;44406;276;60
Villach Land;207;65635;38441;205;90
Völkermarkt;208;41947;26499;121;48
Wolfsberg;209;52352;30255;202;61
Feldkirchen;210;29949;17307;83;27
Krems an der Donau(Stadt);301;24930;15728;75;92
Sankt Pölten(Stadt);302;56697;37645;146;207
Waidhofen an der Ybbs(Stadt);303;11187;8081;58;42
Wiener Neustadt(Stadt);304;47407;30883;220;116
Amstetten;305;117442;89495;309;323
Baden;306;148765;98725;362;468
Bruck an der Leitha;307;107297;73189;220;397
Gänserndorf;308;107504;70132;221;371
Gmünd;309;36152;22965;158;84
Hollabrunn;310;51879;32594;115;126
Horn;311;30875;19121;60;61
Korneuburg;312;92442;62536;145;345
Krems(Land);313;56840;38556;111;156
Lilienfeld;314;25491;17648;110;99
Melk;315;78779;59161;440;220
Mistelbach;316;76641;49667;107;228
Mödling;317;120412;80490;306;568
Neunkirchen;318;87048;57098;250;169
Sankt Pölten(Land);319;133497;94239;336;444
Scheibbs;320;41711;31319;98;116
Tulln;321;107723;71087;214;408
Waidhofen an der Thaya;322;25644;16973;80;48
Wiener Neustadt(Land);323;80020;53700;217;188
Zwettl;325;41757;29993;84;130
Linz(Stadt);401;208445;126199;473;533
Steyr(Stadt);402;37915;23186;78;124
Wels(Stadt);403;63542;39993;164;170
Braunau am Inn;404;108388;76854;269;164
Eferding;405;33715;23275;79;81
Freistadt;406;67638;48312;200;140
Gmunden;407;102765;70800;256;190
Grieskirchen;408;65929;47668;156;109
Kirchdorf an der Krems;409;57882;39274;163;108
Linz-Land;410;154320;100519;294;354
Perg;411;69905;50523;155;176
Ried im Innkreis;412;62535;44764;170;127
Rohrbach;413;57034;40648;165;105
Schärding;414;57750;39782;156;77
Steyr-Land;415;61494;43148;156;160
Urfahr-Umgebung;416;87466;62383;160;217
Vöcklabruck;417;139989;99766;340;285
Wels-Land;418;75514;54095;122;214
Salzburg(Stadt);501;155743;102958;335;289
Hallein;502;61262;45792;146;72
Salzburg-Umgebung;503;155982;117107;316;245
Sankt Johann im Pongau;504;81962;57372;184;77
Tamsweg;505;20327;13895;68;34
Zell am See;506;89017;56508;199;62
Graz(Stadt);601;293929;172348;599;614
Deutschlandsberg;603;61092;36242;183;74
Graz-Umgebung;606;161131;99178;437;313
Leibnitz;610;86399;53128;192;161
Leoben;611;59341;31533;195;101
Liezen;612;79739;46663;229;99
Murau;614;27343;15106;60;34
Voitsberg;616;51165;28253;190;49
Weiz;617;91844;56604;259;114
Murtal;620;71398;39119;294;86
Bruck-Mürzzuschlag;621;98394;51560;359;148
Hartberg-Fürstenfeld;622;91091;54898;307;95
Südoststeiermark;623;84024;50173;295;140
Innsbruck-Stadt;701;130599;85942;256;228
Imst;702;61843;43005;102;68
Innsbruck-Land;703;183827;125417;288;291
Kitzbühel;704;65482;41878;100;68
Kufstein;705;112301;75404;250;117
Landeck;706;44681;32165;93;47
Lienz;707;48854;33871;146;69
Reutte;708;33427;21605;29;44
Schwaz;709;85478;54076;219;103
Bludenz;801;64943;43266;96;55
Bregenz;802;136369;85902;241;124
Dornbirn;803;91344;59333;171;103
Feldkirch;804;110547;72547;179;84
Wien;900;1951354;1395922;4699;8634
