Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10673;25;3
Rust(Stadt);102;2021;1326;5;3
Eisenstadt-Umgebung;103;44488;30166;78;17
Güssing;104;25809;16916;101;9
Jennersdorf;105;17216;10088;44;9
Mattersburg;106;40731;26963;88;20
Neusiedl am See;107;61358;42698;85;33
Oberpullendorf;108;37556;25143;68;20
Oberwart;109;54682;34719;145;15
Klagenfurt Stadt;201;103297;59437;303;24
Villach Stadt;202;64125;35779;174;20
Hermagor;203;18069;10710;66;1
Klagenfurt Land;204;61114;36031;127;19
Sankt Veit an der Glan;205;53953;33082;167;18
Spittal an der Drau;206;75725;44639;275;25
Villach Land;207;65635;38635;204;20
Völkermarkt;208;41947;26644;121;4
Wolfsberg;209;52352;30366;203;3
Feldkirchen;210;29949;17381;83;6
Krems an der Donau(Stadt);301;24930;15873;75;7
Sankt Pölten(Stadt);302;56697;37978;146;39
Waidhofen an der Ybbs(Stadt);303;11187;8134;59;2
Wiener Neustadt(Stadt);304;47407;31136;223;21
Amstetten;305;117442;90147;309;36
Baden;306;148765;99846;364;89
Bruck an der Leitha;307;107297;74118;220;84
Gänserndorf;308;107504;70943;278;72
Gmünd;309;36152;23164;158;17
Hollabrunn;310;51879;32880;116;13
Horn;311;30875;19208;60;6
Korneuburg;312;92442;63400;145;68
Krems(Land);313;56840;38851;153;19
Lilienfeld;314;25491;17782;111;16
Melk;315;78779;59538;485;19
Mistelbach;316;76641;50171;107;37
Mödling;317;120412;81605;308;93
Neunkirchen;318;87048;57679;251;47
Sankt Pölten(Land);319;133497;95146;336;66
Scheibbs;320;41711;31529;98;3
Tulln;321;107723;71905;214;77
Waidhofen an der Thaya;322;25644;17093;80;12
Wiener Neustadt(Land);323;80020;54152;218;38
Zwettl;325;41757;30231;84;28
Linz(Stadt);401;208445;127168;474;69
Steyr(Stadt);402;37915;23380;84;12
Wels(Stadt);403;63542;40394;165;31
Braunau am Inn;404;108388;77162;270;19
Eferding;405;33715;23385;81;4
Freistadt;406;67638;48537;202;18
Gmunden;407;102765;71119;256;27
Grieskirchen;408;65929;47882;159;6
Kirchdorf an der Krems;409;57882;39540;167;16
Linz-Land;410;154320;101188;296;42
Perg;411;69905;50767;155;16
Ried im Innkreis;412;62535;44961;170;13
Rohrbach;413;57034;40779;165;5
Schärding;414;57750;39922;156;2
Steyr-Land;415;61494;43477;158;13
Urfahr-Umgebung;416;87466;62734;161;18
Vöcklabruck;417;139989;100281;340;31
Wels-Land;418;75514;54508;123;24
Salzburg(Stadt);501;155743;103572;341;53
Hallein;502;61262;45972;148;16
Salzburg-Umgebung;503;155982;117590;318;28
Sankt Johann im Pongau;504;81962;57531;184;7
Tamsweg;505;20327;13945;68;5
Zell am See;506;89017;56681;201;22
Graz(Stadt);601;293929;173655;608;120
Deutschlandsberg;603;61092;36400;184;4
Graz-Umgebung;606;161131;99878;441;53
Leibnitz;610;86399;53443;194;25
Leoben;611;59341;31742;197;8
Liezen;612;79739;46799;229;5
Murau;614;27343;15158;60;5
Voitsberg;616;51165;28366;191;8
Weiz;617;91844;56825;259;19
Murtal;620;71398;39301;294;3
Bruck-Mürzzuschlag;621;98394;51820;359;19
Hartberg-Fürstenfeld;622;91091;55157;311;19
Südoststeiermark;623;84024;50438;295;36
Innsbruck-Stadt;701;130599;86503;261;48
Imst;702;61843;43173;103;12
Innsbruck-Land;703;183827;126057;292;42
Kitzbühel;704;65482;42018;101;9
Kufstein;705;112301;75593;256;9
Landeck;706;44681;32279;93;4
Lienz;707;48854;33967;148;3
Reutte;708;33427;21697;34;8
Schwaz;709;85478;54220;222;6
Bludenz;801;64943;43353;99;0
Bregenz;802;136369;86044;242;3
Dornbirn;803;91344;59496;171;2
Feldkirch;804;110547;72695;179;4
Wien;900;1951354;1416202;4789;1833
